id,dwelling,hhSize,autos
1597,1597,2,2
1598,1598,1,2
1599,1599,1,2
1600,1600,3,0
1601,1601,1,0
1602,1602,1,1
1603,1603,1,0
1604,1604,2,1
1605,1605,3,1
1606,1606,3,2
1607,1607,1,1
1608,1608,3,2
1609,1609,1,2
1610,1610,1,1
1611,1611,1,1
1612,1612,1,2
1613,1613,1,2
1614,1614,1,2
1615,1615,3,0
1616,1616,1,0
1617,1617,3,1
1618,1618,3,2
1619,1619,3,1
1620,1620,3,1
1621,1621,1,0
1622,1622,3,1
1623,1623,1,2
1624,1624,1,1
1625,1625,1,1
1626,1626,3,0
1627,1627,2,1
1628,1628,1,1
1629,1629,3,0
1630,1630,3,1
1631,1631,2,0
1632,1632,1,2
1633,1633,3,0
1634,1634,1,1
1635,1635,3,0
1636,1636,1,2
1637,1637,3,2
1638,1638,1,1
1639,1639,3,1
1640,1640,3,0
1641,1641,2,0
1642,1642,1,1
1643,1643,3,2
1644,1644,1,2
1645,1645,2,2
1646,1646,3,2
1647,1647,1,2
1648,1648,1,1
1649,1649,1,1
1650,1650,2,1
1651,1651,1,0
1652,1652,2,2
1653,1653,2,1
1654,1654,2,1
1655,1655,1,2
1656,1656,1,2
1657,1657,3,2
1658,1658,2,1
1659,1659,1,1
1660,1660,1,1
1661,1661,2,1
1662,1662,3,1
1663,1663,1,2
1664,1664,2,0
1665,1665,2,1
1666,1666,1,0
1667,1667,3,2
1668,1668,1,1
1669,1669,1,2
1670,1670,3,2
1671,1671,1,1
1672,1672,1,1
1673,1673,1,0
1674,1674,3,2
1675,1675,3,0
1676,1676,1,1
1677,1677,1,2
1678,1678,2,0
1679,1679,1,2
1680,1680,3,2
1681,1681,3,1
1682,1682,2,0
1683,1683,3,1
1684,1684,1,1
1685,1685,3,0
1686,1686,2,0
1687,1687,2,0
1688,1688,1,2
1689,1689,1,2
1690,1690,1,0
1691,1691,2,2
1692,1692,3,2
1693,1693,1,0
1694,1694,1,1
1695,1695,1,1
1696,1696,1,1
1697,1697,1,2
1698,1698,1,0
1699,1699,3,2
1700,1700,1,0
1701,1701,3,2
1702,1702,1,1
1703,1703,1,1
1704,1704,3,1
1705,1705,3,1
1706,1706,1,2
1707,1707,3,0
1708,1708,3,0
1709,1709,1,0
1710,1710,2,1
1711,1711,2,2
1712,1712,1,1
1713,1713,3,1
1714,1714,3,1
1715,1715,2,1
1716,1716,2,2
1717,1717,3,1
1718,1718,3,1
1719,1719,3,1
1720,1720,1,2
1721,1721,2,1
1722,1722,2,2
1723,1723,1,0
1724,1724,1,1
1725,1725,3,2
1726,1726,1,1
1727,1727,2,2
1728,1728,2,0
1729,1729,2,1
1730,1730,1,1
1731,1731,3,1
1732,1732,2,0
1733,1733,2,2
1734,1734,2,1
1735,1735,3,2
1736,1736,3,1
1737,1737,3,1
1738,1738,3,1
1739,1739,1,2
1740,1740,1,2
1741,1741,2,2
1742,1742,2,0
1743,1743,1,1
1744,1744,1,1
1745,1745,3,2
1746,1746,3,1
1747,1747,2,1
1748,1748,3,1
1749,1749,1,1
1750,1750,1,1
1751,1751,1,1
1752,1752,3,2
1753,1753,2,1
1754,1754,3,1
1755,1755,1,0
1756,1756,1,0
1757,1757,2,2
1758,1758,1,2
1759,1759,1,0
1760,1760,1,2
1761,1761,1,0
1762,1762,2,1
1763,1763,3,1
1764,1764,1,1
1765,1765,1,0
1766,1766,1,1
1767,1767,2,0
1768,1768,3,1
1769,1769,1,2
1770,1770,1,2
1771,1771,3,0
1772,1772,3,1
1773,1773,1,1
1774,1774,3,0
1775,1775,1,0
1776,1776,1,0
1777,1777,3,2
1778,1778,2,0
1779,1779,1,2
1780,1780,1,0
1781,1781,1,2
1782,1782,1,1
1783,1783,1,1
1784,1784,1,2
1785,1785,2,1
1786,1786,1,1
1787,1787,1,0
1788,1788,3,2
1789,1789,3,0
1790,1790,1,1
1791,1791,1,1
1792,1792,1,1
1793,1793,3,0
1794,1794,3,1
1795,1795,1,1
1796,1796,1,0
1797,1797,3,1
1798,1798,3,1
1799,1799,3,2
1800,1800,1,2
1801,1801,1,2
1802,1802,1,2
1803,1803,2,2
1804,1804,1,0
1805,1805,3,0
1806,1806,1,0
1807,1807,1,0
1808,1808,2,2
1809,1809,3,2
1810,1810,3,0
1811,1811,2,0
1812,1812,3,1
1813,1813,1,1
1814,1814,3,2
1815,1815,3,1
1816,1816,1,1
1817,1817,3,0
1818,1818,2,1
1819,1819,1,1
1820,1820,1,2
1821,1821,2,1
1822,1822,3,1
1823,1823,3,1
1824,1824,3,0
1825,1825,2,1
1826,1826,2,1
1827,1827,1,1
1828,1828,1,2
1829,1829,1,2
1830,1830,1,1
1831,1831,1,0
1832,1832,1,1
1833,1833,2,0
1834,1834,1,1
1835,1835,1,1
1836,1836,2,2
1837,1837,3,2
1838,1838,1,0
1839,1839,2,0
1840,1840,2,2
1841,1841,1,2
1842,1842,1,2
1843,1843,1,1
1844,1844,1,0
1845,1845,1,1
1846,1846,2,0
1847,1847,1,2
1848,1848,3,1
1849,1849,3,0
1850,1850,1,1
1851,1851,2,2
1852,1852,3,2
1853,1853,3,1
1854,1854,3,1
1855,1855,2,1
1856,1856,3,2
1857,1857,1,0
1858,1858,1,1
1859,1859,1,2
1860,1860,2,0
1861,1861,3,2
1862,1862,1,2
1863,1863,2,0
1864,1864,1,1
1865,1865,1,0
1866,1866,3,0
1867,1867,3,2
1868,1868,1,2
1869,1869,2,2
1870,1870,3,0
1871,1871,3,0
1872,1872,2,1
1873,1873,2,2
1874,1874,1,2
1875,1875,1,1
1876,1876,1,2
1877,1877,2,2
1878,1878,1,1
1879,1879,2,0
1880,1880,3,2
1881,1881,3,1
1882,1882,1,0
1883,1883,3,2
1884,1884,3,1
1885,1885,3,1
1886,1886,3,0
1887,1887,1,0
1888,1888,1,1
1889,1889,3,2
1890,1890,2,2
1891,1891,3,2
1892,1892,1,1
1893,1893,3,0
1894,1894,2,2
1895,1895,1,0
1896,1896,1,0
1897,1897,1,2
1898,1898,2,1
1899,1899,1,1
1900,1900,1,2
1901,1901,3,1
1902,1902,1,2
1903,1903,3,1
1904,1904,3,1
1905,1905,3,1
1906,1906,3,1
1907,1907,1,1
1908,1908,3,2
1909,1909,1,2
1910,1910,2,0
1911,1911,3,1
1912,1912,3,2
1913,1913,1,2
1914,1914,3,0
1915,1915,1,0
1916,1916,2,0
1917,1917,1,2
1918,1918,2,0
1919,1919,1,2
1920,1920,3,2
1921,1921,2,1
1922,1922,2,0
1923,1923,1,0
1924,1924,1,2
1925,1925,3,2
1926,1926,1,0
1927,1927,1,2
1928,1928,1,0
1929,1929,1,2
1930,1930,3,2
1931,1931,1,0
1932,1932,1,2
1933,1933,2,1
1934,1934,2,1
1935,1935,1,0
1936,1936,1,1
1937,1937,2,1
1938,1938,1,2
1939,1939,2,1
1940,1940,3,1
1941,1941,3,2
1942,1942,1,2
1943,1943,1,0
1944,1944,3,1
1945,1945,1,2
1946,1946,3,1
1947,1947,3,2
1948,1948,1,2
1949,1949,2,0
1950,1950,1,2
1951,1951,2,1
1952,1952,3,1
1953,1953,1,1
1954,1954,2,2
1955,1955,1,0
1956,1956,1,0
1957,1957,3,0
1958,1958,1,0
1959,1959,1,1
1960,1960,2,2
1961,1961,3,0
1962,1962,3,2
1963,1963,3,2
1964,1964,2,1
1965,1965,1,1
1966,1966,2,1
1967,1967,1,2
1968,1968,1,1
1969,1969,3,2
1970,1970,2,1
1971,1971,1,2
1972,1972,2,1
1973,1973,3,0
1974,1974,1,1
1975,1975,3,1
1976,1976,1,2
1977,1977,2,2
1978,1978,1,1
1979,1979,1,0
1980,1980,3,0
1981,1981,1,1
1982,1982,1,2
1983,1983,2,0
1984,1984,3,2
1985,1985,1,0
1986,1986,2,0
1987,1987,1,1
1988,1988,1,1
1989,1989,1,0
1990,1990,3,0
1991,1991,2,2
1992,1992,2,0
1993,1993,3,1
1994,1994,1,1
1995,1995,1,1
1996,1996,2,2
1997,1997,1,1
1998,1998,2,0
1999,1999,2,0
2000,2000,1,2
2001,2001,2,2
2002,2002,1,1
2003,2003,2,2
2004,2004,1,2
2005,2005,3,1
2006,2006,3,1
2007,2007,1,0
2008,2008,2,1
2009,2009,1,0
2010,2010,3,1
2011,2011,3,2
2012,2012,1,1
2013,2013,2,0
2014,2014,1,0
2015,2015,1,2
2016,2016,3,2
2017,2017,1,1
2018,2018,3,1
2019,2019,1,2
2020,2020,3,0
2021,2021,3,2
2022,2022,1,0
2023,2023,3,2
2024,2024,1,1
2025,2025,1,2
2026,2026,2,1
2027,2027,1,1
2028,2028,2,2
2029,2029,3,2
2030,2030,1,1
2031,2031,3,2
2032,2032,3,2
2033,2033,1,0
2034,2034,2,0
2035,2035,3,2
2036,2036,1,1
2037,2037,3,1
2038,2038,3,1
2039,2039,1,2
2040,2040,2,2
2041,2041,1,0
2042,2042,2,0
2043,2043,1,1
2044,2044,1,0
2045,2045,3,1
2046,2046,3,0
2047,2047,1,0
2048,2048,2,2
2049,2049,3,2
2050,2050,2,1
2051,2051,3,0
2052,2052,1,2
2053,2053,3,0
2054,2054,2,2
2055,2055,2,1
2056,2056,3,0
2057,2057,2,1
2058,2058,2,2
2059,2059,1,1
2060,2060,3,0
2061,2061,1,2
2062,2062,1,0
2063,2063,1,0
2064,2064,1,2
2065,2065,3,1
2066,2066,1,0
2067,2067,2,0
2068,2068,3,2
2069,2069,3,0
2070,2070,3,0
2071,2071,2,1
2072,2072,3,0
2073,2073,3,0
2074,2074,2,0
2075,2075,3,2
2076,2076,3,0
2077,2077,1,0
2078,2078,2,0
2079,2079,1,1
2080,2080,1,1
2081,2081,2,1
2082,2082,2,0
2083,2083,3,2
2084,2084,2,1
2085,2085,1,0
2086,2086,1,0
2087,2087,2,2
2088,2088,3,0
2089,2089,3,2
2090,2090,2,2
2091,2091,1,1
2092,2092,1,0
2093,2093,2,0
2094,2094,3,2
2095,2095,3,2
2096,2096,2,0
2097,2097,3,1
2098,2098,3,0
2099,2099,2,0
2100,2100,1,1
2101,2101,2,1
2102,2102,1,0
2103,2103,2,2
2104,2104,3,1
2105,2105,1,0
2106,2106,3,0
2107,2107,2,0
2108,2108,2,1
2109,2109,3,2
2110,2110,1,0
2111,2111,3,2
2112,2112,2,1
2113,2113,2,0
2114,2114,1,2
2115,2115,1,1
2116,2116,2,1
2117,2117,1,2
2118,2118,3,1
2119,2119,2,2
2120,2120,1,0
2121,2121,1,0
2122,2122,1,2
2123,2123,3,2
2124,2124,1,2
2125,2125,2,2
2126,2126,3,2
2127,2127,2,0
2128,2128,1,1
2129,2129,3,2
2130,2130,2,0
2131,2131,1,1
2132,2132,1,1
2133,2133,1,0
2134,2134,1,0
2135,2135,1,1
2136,2136,1,2
2137,2137,1,0
2138,2138,1,2
2139,2139,1,1
2140,2140,3,0
2141,2141,1,1
2142,2142,1,2
2143,2143,2,2
2144,2144,1,0
2145,2145,3,1
2146,2146,2,0
2147,2147,1,2
2148,2148,3,1
2149,2149,2,1
2150,2150,1,1
2151,2151,3,0
2152,2152,1,2
2153,2153,2,2
2154,2154,1,1
2155,2155,2,0
2156,2156,2,0
2157,2157,1,0
2158,2158,1,1
2159,2159,1,2
2160,2160,2,1
2161,2161,2,2
2162,2162,3,1
2163,2163,1,1
2164,2164,1,2
2165,2165,1,2
2166,2166,3,2
2167,2167,1,2
2168,2168,2,0
2169,2169,2,2
2170,2170,1,1
2171,2171,3,2
2172,2172,2,2
2173,2173,1,0
2174,2174,3,0
2175,2175,1,2
2176,2176,3,1
2177,2177,3,0
2178,2178,3,0
2179,2179,3,2
2180,2180,2,2
2181,2181,3,1
2182,2182,2,0
2183,2183,3,0
2184,2184,3,1
2185,2185,1,2
2186,2186,3,1
2187,2187,3,2
2188,2188,2,0
2189,2189,1,2
2190,2190,2,1
2191,2191,1,1
2192,2192,1,2
2193,2193,1,2
2194,2194,3,0
2195,2195,3,0
2196,2196,3,1
2197,2197,2,0
2198,2198,1,2
2199,2199,3,1
2200,2200,2,1
2201,2201,1,2
2202,2202,2,0
2203,2203,3,2
2204,2204,3,2
2205,2205,1,2
2206,2206,1,0
2207,2207,1,2
2208,2208,3,0
2209,2209,1,0
2210,2210,3,0
2211,2211,3,2
2212,2212,1,0
2213,2213,1,0
2214,2214,2,1
2215,2215,1,2
2216,2216,3,2
2217,2217,1,1
2218,2218,2,2
2219,2219,1,0
2220,2220,1,0
2221,2221,3,2
2222,2222,1,1
2223,2223,3,1
2224,2224,1,1
2225,2225,3,1
2226,2226,2,0
2227,2227,1,2
2228,2228,3,0
2229,2229,3,2
2230,2230,2,1
2231,2231,1,0
2232,2232,1,2
2233,2233,3,2
2234,2234,1,2
2235,2235,3,2
2236,2236,1,0
2237,2237,2,1
2238,2238,1,1
2239,2239,1,2
2240,2240,2,2
2241,2241,3,0
2242,2242,3,2
2243,2243,1,1
2244,2244,3,2
2245,2245,1,0
2246,2246,1,2
2247,2247,3,1
2248,2248,1,0
2249,2249,3,1
2250,2250,3,2
2251,2251,1,1
2252,2252,1,0
2253,2253,3,2
2254,2254,1,2
2255,2255,1,0
2256,2256,1,2
2257,2257,1,1
2258,2258,3,2
2259,2259,3,1
2260,2260,1,0
2261,2261,1,2
2262,2262,3,2
2263,2263,3,0
2264,2264,1,1
2265,2265,2,0
2266,2266,3,0
2267,2267,1,1
2268,2268,1,1
2269,2269,3,1
2270,2270,2,0
2271,2271,1,2
2272,2272,3,2
2273,2273,3,0
2274,2274,1,1
2275,2275,1,0
2276,2276,1,1
2277,2277,3,2
2278,2278,3,1
2279,2279,1,1
2280,2280,3,2
2281,2281,2,2
2282,2282,3,0
2283,2283,2,1
2284,2284,3,0
2285,2285,1,1
2286,2286,1,2
2287,2287,3,0
2288,2288,1,2
2289,2289,3,2
2290,2290,3,0
2291,2291,1,1
2292,2292,1,2
2293,2293,3,2
2294,2294,1,0
2295,2295,1,1
2296,2296,1,2
2297,2297,3,1
2298,2298,1,2
2299,2299,2,0
2300,2300,3,0
2301,2301,1,2
2302,2302,1,1
2303,2303,3,2
2304,2304,1,2
2305,2305,3,1
2306,2306,3,2
2307,2307,2,2
2308,2308,3,2
2309,2309,2,1
2310,2310,1,2
2311,2311,3,2
2312,2312,1,1
2313,2313,3,0
2314,2314,3,1
2315,2315,3,0
2316,2316,2,1
2317,2317,1,1
2318,2318,1,1
2319,2319,2,0
2320,2320,1,2
2321,2321,3,0
2322,2322,1,0
2323,2323,1,2
2324,2324,3,0
2325,2325,3,2
2326,2326,3,1
2327,2327,3,0
2328,2328,3,1
2329,2329,1,1
2330,2330,1,2
2331,2331,1,0
2332,2332,2,0
2333,2333,2,2
2334,2334,2,1
2335,2335,3,2
2336,2336,2,0
2337,2337,1,0
2338,2338,1,0
2339,2339,1,1
2340,2340,3,0
2341,2341,1,2
2342,2342,2,0
2343,2343,3,1
2344,2344,2,1
2345,2345,1,1
2346,2346,2,2
2347,2347,2,2
2348,2348,1,2
2349,2349,3,0
2350,2350,2,1
2351,2351,1,1
2352,2352,1,0
2353,2353,1,0
2354,2354,3,2
2355,2355,3,1
2356,2356,3,2
2357,2357,1,0
2358,2358,1,2
2359,2359,2,2
2360,2360,3,1
2361,2361,3,2
2362,2362,3,1
2363,2363,2,2
2364,2364,1,1
2365,2365,3,0
2366,2366,1,2
2367,2367,3,2
2368,2368,3,2
2369,2369,3,1
2370,2370,2,0
2371,2371,1,0
2372,2372,1,2
2373,2373,3,1
2374,2374,2,1
2375,2375,2,0
2376,2376,1,0
2377,2377,1,1
2378,2378,3,0
2379,2379,1,1
2380,2380,3,2
2381,2381,3,1
2382,2382,3,2
2383,2383,1,0
2384,2384,1,0
2385,2385,1,1
2386,2386,1,1
2387,2387,2,0
2388,2388,3,0
2389,2389,1,2
2390,2390,2,0
2391,2391,2,1
2392,2392,2,0
2393,2393,3,1
2394,2394,1,1
2395,2395,3,2
2396,2396,3,2
2397,2397,1,0
2398,2398,3,2
2399,2399,1,2
2400,2400,2,0
2401,2401,1,2
2402,2402,2,0
2403,2403,1,0
2404,2404,3,2
2405,2405,1,1
2406,2406,1,0
2407,2407,3,2
2408,2408,1,0
2409,2409,2,2
2410,2410,1,0
2411,2411,2,2
2412,2412,3,2
2413,2413,3,1
2414,2414,2,0
2415,2415,2,1
2416,2416,3,1
2417,2417,1,0
2418,2418,3,2
2419,2419,2,2
2420,2420,1,2
2421,2421,1,2
2422,2422,1,0
2423,2423,2,0
2424,2424,3,1
2425,2425,3,0
2426,2426,3,0
2427,2427,1,1
2428,2428,1,0
2429,2429,1,2
2430,2430,3,0
2431,2431,1,2
2432,2432,1,0
2433,2433,2,1
2434,2434,3,0
2435,2435,2,1
2436,2436,3,2
2437,2437,2,0
2438,2438,3,2
2439,2439,3,2
2440,2440,1,0
2441,2441,2,2
2442,2442,2,0
2443,2443,3,1
2444,2444,3,0
2445,2445,3,2
2446,2446,3,2
2447,2447,2,1
2448,2448,1,2
2449,2449,3,2
2450,2450,1,1
2451,2451,1,1
2452,2452,3,0
2453,2453,1,0
2454,2454,1,2
2455,2455,1,2
2456,2456,3,0
2457,2457,3,2
2458,2458,2,2
2459,2459,1,1
2460,2460,1,1
2461,2461,1,0
2462,2462,2,1
2463,2463,1,1
2464,2464,3,0
2465,2465,2,2
2466,2466,3,2
2467,2467,3,1
2468,2468,3,1
2469,2469,3,0
2470,2470,1,1
2471,2471,2,2
2472,2472,1,2
2473,2473,3,1
2474,2474,2,2
2475,2475,2,2
2476,2476,3,2
2477,2477,2,0
2478,2478,2,1
2479,2479,1,2
2480,2480,3,0
2481,2481,1,0
2482,2482,2,2
2483,2483,1,1
2484,2484,3,0
2485,2485,3,0
2486,2486,3,1
2487,2487,1,0
2488,2488,2,2
2489,2489,3,0
2490,2490,1,1
2491,2491,1,1
2492,2492,1,2
2493,2493,1,0
2494,2494,3,1
2495,2495,1,2
2496,2496,3,0
2497,2497,3,1
2498,2498,2,1
2499,2499,3,0
2500,2500,3,0
2501,2501,3,1
2502,2502,1,0
2503,2503,2,0
2504,2504,3,2
2505,2505,1,1
2506,2506,2,2
2507,2507,2,2
2508,2508,1,2
2509,2509,1,1
2510,2510,2,2
2511,2511,2,2
2512,2512,1,1
2513,2513,1,1
2514,2514,1,2
2515,2515,1,1
2516,2516,2,2
2517,2517,3,1
2518,2518,2,1
2519,2519,3,1
2520,2520,2,0
2521,2521,1,2
2522,2522,3,2
2523,2523,2,2
2524,2524,2,0
2525,2525,1,2
2526,2526,3,0
2527,2527,1,2
2528,2528,1,0
2529,2529,1,1
2530,2530,3,0
2531,2531,2,2
2532,2532,1,2
2533,2533,3,1
2534,2534,1,0
2535,2535,3,2
2536,2536,2,0
2537,2537,1,2
2538,2538,2,2
2539,2539,3,0
2540,2540,1,2
2541,2541,3,2
2542,2542,1,0
2543,2543,1,0
2544,2544,1,2
2545,2545,3,2
2546,2546,3,0
2547,2547,2,2
2548,2548,1,2
2549,2549,2,0
2550,2550,1,1
2551,2551,2,2
2552,2552,1,0
2553,2553,1,0
2554,2554,3,0
2555,2555,2,1
2556,2556,1,0
2557,2557,3,1
2558,2558,3,2
2559,2559,1,1
2560,2560,3,2
2561,2561,3,0
2562,2562,2,0
2563,2563,2,1
2564,2564,3,1
2565,2565,3,2
2566,2566,1,1
2567,2567,1,0
2568,2568,1,1
2569,2569,1,1
2570,2570,1,1
2571,2571,1,1
2572,2572,2,2
2573,2573,2,1
2574,2574,1,1
2575,2575,3,0
2576,2576,1,2
2577,2577,1,2
2578,2578,3,2
2579,2579,2,1
2580,2580,2,1
2581,2581,1,1
2582,2582,2,1
2583,2583,1,2
2584,2584,3,1
2585,2585,3,1
2586,2586,1,0
2587,2587,1,0
2588,2588,3,0
2589,2589,1,2
2590,2590,1,2
2591,2591,1,0
2592,2592,3,1
2593,2593,2,2
2594,2594,2,1
2595,2595,1,2
2596,2596,2,1
2597,2597,3,0
2598,2598,1,0
2599,2599,2,0
2600,2600,3,1
2601,2601,3,0
2602,2602,1,2
2603,2603,1,1
2604,2604,3,1
2605,2605,2,0
2606,2606,1,0
2607,2607,2,1
2608,2608,3,1
2609,2609,1,1
2610,2610,3,1
2611,2611,3,1
2612,2612,2,0
2613,2613,1,1
2614,2614,1,1
2615,2615,3,2
2616,2616,1,2
2617,2617,1,1
2618,2618,2,2
2619,2619,1,2
2620,2620,1,1
2621,2621,2,2
2622,2622,1,0
2623,2623,3,0
2624,2624,2,0
2625,2625,3,1
2626,2626,3,1
2627,2627,2,1
2628,2628,2,2
2629,2629,2,1
2630,2630,1,2
2631,2631,3,0
2632,2632,1,2
2633,2633,1,2
2634,2634,1,2
2635,2635,3,2
2636,2636,1,2
2637,2637,1,1
2638,2638,3,1
2639,2639,1,1
2640,2640,1,0
2641,2641,3,1
2642,2642,3,0
2643,2643,3,0
2644,2644,1,1
2645,2645,2,2
2646,2646,1,1
2647,2647,1,0
2648,2648,3,1
2649,2649,3,1
2650,2650,3,2
2651,2651,3,2
2652,2652,1,0
2653,2653,1,2
2654,2654,2,0
2655,2655,3,1
2656,2656,1,2
2657,2657,2,2
2658,2658,3,2
2659,2659,3,1
2660,2660,2,0
2661,2661,1,0
2662,2662,1,2
2663,2663,2,0
2664,2664,3,1
2665,2665,1,1
2666,2666,2,1
2667,2667,1,0
2668,2668,1,1
2669,2669,2,2
2670,2670,3,1
2671,2671,1,2
2672,2672,2,2
2673,2673,1,1
2674,2674,1,0
2675,2675,1,0
2676,2676,1,0
2677,2677,3,1
2678,2678,1,2
2679,2679,2,2
2680,2680,1,1
2681,2681,1,1
2682,2682,2,0
2683,2683,3,2
2684,2684,3,2
2685,2685,2,2
2686,2686,3,0
2687,2687,2,2
2688,2688,1,1
2689,2689,1,2
2690,2690,2,2
2691,2691,1,0
2692,2692,1,0
2693,2693,1,0
2694,2694,1,1
2695,2695,3,1
2696,2696,1,1
2697,2697,2,1
2698,2698,2,0
2699,2699,3,2
2700,2700,3,0
2701,2701,3,1
2702,2702,3,1
2703,2703,3,1
2704,2704,1,2
2705,2705,3,0
2706,2706,1,0
2707,2707,1,2
2708,2708,3,0
2709,2709,3,1
2710,2710,2,0
2711,2711,3,1
2712,2712,2,1
2713,2713,1,1
2714,2714,3,0
2715,2715,3,1
2716,2716,3,0
2717,2717,2,0
2718,2718,1,1
2719,2719,1,1
2720,2720,1,0
2721,2721,3,1
2722,2722,2,0
2723,2723,3,0
2724,2724,2,0
2725,2725,3,2
2726,2726,1,0
2727,2727,2,1
2728,2728,1,2
2729,2729,1,2
2730,2730,2,2
2731,2731,3,0
2732,2732,1,1
2733,2733,1,2
2734,2734,3,1
2735,2735,2,2
2736,2736,1,0
2737,2737,1,0
2738,2738,1,2
2739,2739,2,2
2740,2740,1,1
2741,2741,2,0
2742,2742,1,0
2743,2743,3,0
2744,2744,1,0
2745,2745,1,1
2746,2746,2,0
2747,2747,1,0
2748,2748,1,1
2749,2749,3,0
2750,2750,2,2
2751,2751,3,2
2752,2752,3,2
2753,2753,2,0
2754,2754,2,1
2755,2755,2,2
2756,2756,2,1
2757,2757,1,0
2758,2758,2,0
2759,2759,1,1
2760,2760,2,1
2761,2761,1,1
2762,2762,1,2
2763,2763,2,1
2764,2764,1,0
2765,2765,2,0
2766,2766,1,0
2767,2767,2,0
2768,2768,1,0
2769,2769,3,0
2770,2770,1,1
2771,2771,2,0
2772,2772,1,1
2773,2773,1,1
2774,2774,1,2
2775,2775,2,1
2776,2776,3,1
2777,2777,1,2
2778,2778,2,1
2779,2779,3,2
2780,2780,3,2
2781,2781,1,2
2782,2782,3,2
2783,2783,3,2
2784,2784,3,2
2785,2785,1,1
2786,2786,3,0
2787,2787,2,0
2788,2788,2,2
2789,2789,2,0
2790,2790,1,1
2791,2791,1,2
2792,2792,1,2
2793,2793,3,0
2794,2794,2,2
2795,2795,3,2
2796,2796,1,1
2797,2797,1,0
2798,2798,1,0
2799,2799,1,2
2800,2800,1,0
2801,2801,2,0
2802,2802,3,2
2803,2803,2,2
2804,2804,1,2
2805,2805,3,0
2806,2806,3,2
2807,2807,3,0
2808,2808,3,2
2809,2809,1,0
2810,2810,1,1
2811,2811,1,2
2812,2812,3,2
2813,2813,3,2
2814,2814,1,2
2815,2815,1,2
2816,2816,1,0
2817,2817,1,0
2818,2818,1,2
2819,2819,1,0
2820,2820,3,0
2821,2821,1,2
2822,2822,1,1
2823,2823,1,2
2824,2824,3,0
2825,2825,2,2
2826,2826,1,1
2827,2827,1,2
2828,2828,2,0
2829,2829,1,0
2830,2830,2,2
2831,2831,3,1
2832,2832,3,0
2833,2833,3,1
2834,2834,1,1
2835,2835,2,0
2836,2836,3,2
2837,2837,3,0
2838,2838,3,2
2839,2839,1,2
2840,2840,1,1
2841,2841,3,0
2842,2842,2,1
2843,2843,2,0
2844,2844,2,1
2845,2845,2,2
2846,2846,1,1
2847,2847,3,0
2848,2848,3,1
2849,2849,1,1
2850,2850,3,2
2851,2851,2,1
2852,2852,1,1
2853,2853,1,2
2854,2854,1,1
2855,2855,1,2
2856,2856,3,2
2857,2857,1,1
2858,2858,1,1
2859,2859,1,0
2860,2860,1,0
2861,2861,3,2
2862,2862,1,2
2863,2863,1,1
2864,2864,3,2
2865,2865,1,2
2866,2866,1,1
2867,2867,1,2
2868,2868,2,1
2869,2869,1,0
2870,2870,2,2
2871,2871,1,0
2872,2872,1,2
2873,2873,1,2
2874,2874,3,0
2875,2875,1,2
2876,2876,3,0
2877,2877,1,0
2878,2878,3,1
2879,2879,3,0
2880,2880,1,2
2881,2881,3,2
2882,2882,2,1
2883,2883,1,1
2884,2884,1,2
2885,2885,1,2
2886,2886,2,1
2887,2887,2,0
2888,2888,2,1
2889,2889,1,2
2890,2890,1,0
2891,2891,1,2
2892,2892,1,0
2893,2893,1,2
2894,2894,3,2
2895,2895,3,2
2896,2896,1,0
2897,2897,2,0
2898,2898,1,1
2899,2899,3,0
2900,2900,3,1
2901,2901,1,1
2902,2902,3,2
2903,2903,2,2
2904,2904,3,0
2905,2905,1,1
2906,2906,1,0
2907,2907,1,0
2908,2908,2,0
2909,2909,1,1
2910,2910,3,1
2911,2911,1,2
2912,2912,2,1
2913,2913,1,2
2914,2914,2,0
2915,2915,2,2
2916,2916,3,0
2917,2917,3,1
2918,2918,1,1
2919,2919,3,0
2920,2920,3,1
2921,2921,3,0
2922,2922,1,1
2923,2923,1,0
2924,2924,1,0
2925,2925,2,1
2926,2926,3,1
2927,2927,1,0
2928,2928,2,0
2929,2929,1,0
2930,2930,1,1
2931,2931,2,1
2932,2932,2,2
2933,2933,1,2
2934,2934,3,1
2935,2935,3,0
2936,2936,1,0
2937,2937,1,0
2938,2938,2,0
2939,2939,1,1
2940,2940,2,1
2941,2941,2,1
2942,2942,3,2
2943,2943,3,1
2944,2944,3,1
2945,2945,3,0
2946,2946,3,2
2947,2947,1,0
2948,2948,3,2
2949,2949,1,2
2950,2950,3,0
2951,2951,1,1
2952,2952,3,0
2953,2953,1,1
2954,2954,3,2
2955,2955,3,1
2956,2956,3,0
2957,2957,3,2
2958,2958,3,2
2959,2959,3,0
2960,2960,3,2
2961,2961,1,1
2962,2962,1,0
2963,2963,1,0
2964,2964,1,0
2965,2965,1,1
2966,2966,2,1
2967,2967,3,1
2968,2968,2,1
2969,2969,2,1
2970,2970,3,0
2971,2971,2,1
2972,2972,1,2
2973,2973,1,2
2974,2974,3,2
2975,2975,3,2
2976,2976,2,2
2977,2977,1,1
2978,2978,3,1
2979,2979,1,0
2980,2980,3,2
2981,2981,3,0
2982,2982,1,0
2983,2983,3,0
2984,2984,3,1
2985,2985,2,1
2986,2986,1,1
2987,2987,3,1
2988,2988,2,2
2989,2989,1,1
2990,2990,3,2
2991,2991,3,2
2992,2992,2,1
2993,2993,1,2
2994,2994,3,2
