id,dwelling,hhSize,autos
1597,1597,1,1
1598,1598,3,2
1599,1599,3,2
1600,1600,3,2
1601,1601,2,2
1602,1602,1,1
1603,1603,2,1
1604,1604,3,0
1605,1605,2,2
1606,1606,2,0
1607,1607,3,2
1608,1608,1,1
1609,1609,3,2
1610,1610,3,2
1611,1611,2,0
1612,1612,2,2
1613,1613,3,2
1614,1614,1,2
1615,1615,1,1
1616,1616,3,1
1617,1617,1,2
1618,1618,3,1
1619,1619,2,1
1620,1620,2,2
1621,1621,3,2
1622,1622,1,1
1623,1623,1,2
1624,1624,1,1
1625,1625,2,0
1626,1626,1,2
1627,1627,1,2
1628,1628,3,1
1629,1629,3,0
1630,1630,1,0
1631,1631,2,2
1632,1632,3,0
1633,1633,1,0
1634,1634,1,2
1635,1635,1,0
1636,1636,1,0
1637,1637,2,0
1638,1638,2,2
1639,1639,1,1
1640,1640,1,1
1641,1641,1,1
1642,1642,1,1
1643,1643,1,0
1644,1644,1,1
1645,1645,2,1
1646,1646,2,2
1647,1647,3,2
1648,1648,1,0
1649,1649,1,0
1650,1650,1,2
1651,1651,3,0
1652,1652,1,1
1653,1653,2,1
1654,1654,2,0
1655,1655,2,2
1656,1656,3,0
1657,1657,2,2
1658,1658,3,0
1659,1659,1,2
1660,1660,3,2
1661,1661,2,1
1662,1662,3,2
1663,1663,3,2
1664,1664,3,2
1665,1665,1,0
1666,1666,1,0
1667,1667,3,2
1668,1668,1,1
1669,1669,1,0
1670,1670,3,1
1671,1671,1,0
1672,1672,1,1
1673,1673,3,2
1674,1674,1,0
1675,1675,1,2
1676,1676,1,1
1677,1677,2,1
1678,1678,3,2
1679,1679,1,0
1680,1680,3,1
1681,1681,1,0
1682,1682,1,0
1683,1683,3,0
1684,1684,2,1
1685,1685,1,1
1686,1686,3,1
1687,1687,2,1
1688,1688,3,2
1689,1689,2,2
1690,1690,3,2
1691,1691,3,0
1692,1692,1,0
1693,1693,1,2
1694,1694,1,0
1695,1695,1,2
1696,1696,1,0
1697,1697,3,0
1698,1698,1,0
1699,1699,1,1
1700,1700,1,2
1701,1701,1,0
1702,1702,2,2
1703,1703,2,2
1704,1704,3,1
1705,1705,3,1
1706,1706,2,2
1707,1707,3,0
1708,1708,2,1
1709,1709,3,0
1710,1710,1,2
1711,1711,1,1
1712,1712,1,1
1713,1713,3,0
1714,1714,3,0
1715,1715,3,2
1716,1716,1,1
1717,1717,3,0
1718,1718,1,0
1719,1719,1,2
1720,1720,1,2
1721,1721,1,0
1722,1722,3,2
1723,1723,3,0
1724,1724,3,1
1725,1725,3,0
1726,1726,3,0
1727,1727,3,1
1728,1728,1,0
1729,1729,1,1
1730,1730,3,0
1731,1731,1,1
1732,1732,1,1
1733,1733,2,1
1734,1734,1,2
1735,1735,3,0
1736,1736,2,0
1737,1737,3,0
1738,1738,2,1
1739,1739,1,1
1740,1740,3,0
1741,1741,2,0
1742,1742,3,1
1743,1743,2,1
1744,1744,1,1
1745,1745,1,0
1746,1746,3,0
1747,1747,1,2
1748,1748,1,0
1749,1749,3,0
1750,1750,1,0
1751,1751,1,1
1752,1752,3,1
1753,1753,1,2
1754,1754,3,0
1755,1755,2,1
1756,1756,1,1
1757,1757,1,0
1758,1758,1,1
1759,1759,2,2
1760,1760,2,1
1761,1761,1,1
1762,1762,2,1
1763,1763,1,0
1764,1764,1,1
1765,1765,2,1
1766,1766,1,2
1767,1767,3,2
1768,1768,1,0
1769,1769,1,0
1770,1770,1,0
1771,1771,3,0
1772,1772,3,1
1773,1773,2,2
1774,1774,1,0
1775,1775,3,2
1776,1776,3,0
1777,1777,1,1
1778,1778,1,2
1779,1779,3,1
1780,1780,1,2
1781,1781,3,0
1782,1782,1,0
1783,1783,1,2
1784,1784,2,2
1785,1785,1,2
1786,1786,1,1
1787,1787,1,0
1788,1788,2,0
1789,1789,2,0
1790,1790,3,2
1791,1791,1,0
1792,1792,3,1
1793,1793,1,0
1794,1794,2,2
1795,1795,3,1
1796,1796,1,2
1797,1797,3,2
1798,1798,3,0
1799,1799,2,2
1800,1800,1,1
1801,1801,2,0
1802,1802,2,0
1803,1803,2,2
1804,1804,2,0
1805,1805,1,1
1806,1806,1,1
1807,1807,3,0
1808,1808,1,2
1809,1809,1,1
1810,1810,3,0
1811,1811,1,1
1812,1812,1,0
1813,1813,3,1
1814,1814,1,1
1815,1815,2,1
1816,1816,3,1
1817,1817,2,1
1818,1818,3,0
1819,1819,1,1
1820,1820,1,0
1821,1821,3,2
1822,1822,3,2
1823,1823,3,0
1824,1824,2,1
1825,1825,1,2
1826,1826,1,0
1827,1827,1,2
1828,1828,1,2
1829,1829,1,2
1830,1830,1,0
1831,1831,2,1
1832,1832,1,2
1833,1833,1,2
1834,1834,3,2
1835,1835,3,1
1836,1836,3,0
1837,1837,2,2
1838,1838,3,0
1839,1839,1,1
1840,1840,1,1
1841,1841,2,0
1842,1842,3,0
1843,1843,1,0
1844,1844,2,0
1845,1845,3,0
1846,1846,3,2
1847,1847,3,1
1848,1848,1,2
1849,1849,1,2
1850,1850,1,2
1851,1851,1,1
1852,1852,3,1
1853,1853,2,2
1854,1854,1,2
1855,1855,1,0
1856,1856,3,1
1857,1857,1,0
1858,1858,3,0
1859,1859,1,1
1860,1860,3,1
1861,1861,3,0
1862,1862,2,2
1863,1863,1,0
1864,1864,3,0
1865,1865,3,2
1866,1866,1,2
1867,1867,1,1
1868,1868,3,0
1869,1869,3,1
1870,1870,1,0
1871,1871,1,2
1872,1872,1,1
1873,1873,3,1
1874,1874,1,0
1875,1875,3,0
1876,1876,2,1
1877,1877,1,1
1878,1878,1,1
1879,1879,2,1
1880,1880,1,1
1881,1881,1,1
1882,1882,2,2
1883,1883,1,0
1884,1884,3,1
1885,1885,3,2
1886,1886,2,0
1887,1887,1,0
1888,1888,1,1
1889,1889,1,2
1890,1890,2,0
1891,1891,1,1
1892,1892,3,2
1893,1893,2,1
1894,1894,2,1
1895,1895,1,1
1896,1896,3,2
1897,1897,3,1
1898,1898,1,2
1899,1899,2,0
1900,1900,3,2
1901,1901,1,1
1902,1902,1,2
1903,1903,1,1
1904,1904,2,1
1905,1905,1,0
1906,1906,1,2
1907,1907,1,1
1908,1908,1,0
1909,1909,2,2
1910,1910,2,1
1911,1911,1,2
1912,1912,1,0
1913,1913,3,2
1914,1914,3,0
1915,1915,1,1
1916,1916,2,0
1917,1917,1,1
1918,1918,1,1
1919,1919,1,2
1920,1920,2,2
1921,1921,1,0
1922,1922,1,1
1923,1923,1,2
1924,1924,3,0
1925,1925,1,2
1926,1926,2,1
1927,1927,3,0
1928,1928,3,1
1929,1929,1,2
1930,1930,1,1
1931,1931,3,2
1932,1932,1,0
1933,1933,1,1
1934,1934,3,1
1935,1935,3,2
1936,1936,3,1
1937,1937,1,0
1938,1938,1,0
1939,1939,2,1
1940,1940,1,1
1941,1941,3,0
1942,1942,1,1
1943,1943,1,1
1944,1944,3,1
1945,1945,2,0
1946,1946,1,1
1947,1947,2,2
1948,1948,1,1
1949,1949,1,0
1950,1950,1,1
1951,1951,1,0
1952,1952,2,2
1953,1953,3,1
1954,1954,1,2
1955,1955,3,0
1956,1956,1,1
1957,1957,2,2
1958,1958,3,2
1959,1959,1,0
1960,1960,2,2
1961,1961,1,2
1962,1962,1,1
1963,1963,3,1
1964,1964,1,1
1965,1965,1,0
1966,1966,2,1
1967,1967,2,1
1968,1968,1,1
1969,1969,1,2
1970,1970,1,2
1971,1971,1,2
1972,1972,1,1
1973,1973,1,0
1974,1974,1,1
1975,1975,3,2
1976,1976,3,0
1977,1977,2,2
1978,1978,2,1
1979,1979,2,0
1980,1980,1,0
1981,1981,1,0
1982,1982,1,0
1983,1983,2,0
1984,1984,3,2
1985,1985,3,0
1986,1986,3,0
1987,1987,2,2
1988,1988,1,1
1989,1989,1,1
1990,1990,2,1
1991,1991,1,2
1992,1992,3,1
1993,1993,3,1
1994,1994,1,0
1995,1995,3,1
1996,1996,3,2
1997,1997,2,1
1998,1998,3,1
1999,1999,3,1
2000,2000,1,2
2001,2001,1,0
2002,2002,3,2
2003,2003,3,0
2004,2004,3,2
2005,2005,1,2
2006,2006,1,2
2007,2007,1,2
2008,2008,3,2
2009,2009,1,0
2010,2010,1,1
2011,2011,1,2
2012,2012,1,2
2013,2013,3,2
2014,2014,1,0
2015,2015,3,0
2016,2016,1,2
2017,2017,1,2
2018,2018,3,2
2019,2019,3,0
2020,2020,1,1
2021,2021,2,0
2022,2022,2,1
2023,2023,3,0
2024,2024,3,0
2025,2025,1,2
2026,2026,3,1
2027,2027,2,2
2028,2028,1,0
2029,2029,2,0
2030,2030,1,0
2031,2031,1,0
2032,2032,1,2
2033,2033,3,2
2034,2034,1,2
2035,2035,2,0
2036,2036,3,0
2037,2037,2,1
2038,2038,2,2
2039,2039,1,1
2040,2040,3,2
2041,2041,3,2
2042,2042,2,2
2043,2043,2,1
2044,2044,3,2
2045,2045,1,1
2046,2046,3,0
2047,2047,3,2
2048,2048,3,1
2049,2049,3,0
2050,2050,1,0
2051,2051,1,2
2052,2052,3,2
2053,2053,1,2
2054,2054,1,1
2055,2055,3,1
2056,2056,1,2
2057,2057,2,2
2058,2058,3,1
2059,2059,3,2
2060,2060,1,1
2061,2061,2,1
2062,2062,2,2
2063,2063,2,0
2064,2064,1,1
2065,2065,2,2
2066,2066,3,0
2067,2067,3,1
2068,2068,2,0
2069,2069,1,0
2070,2070,3,1
2071,2071,1,0
2072,2072,3,1
2073,2073,3,2
2074,2074,1,2
2075,2075,1,0
2076,2076,2,2
2077,2077,2,2
2078,2078,3,2
2079,2079,2,1
2080,2080,2,0
2081,2081,1,0
2082,2082,2,1
2083,2083,1,1
2084,2084,3,1
2085,2085,2,1
2086,2086,2,1
2087,2087,3,1
2088,2088,3,1
2089,2089,1,1
2090,2090,3,0
2091,2091,3,2
2092,2092,2,0
2093,2093,3,0
2094,2094,1,1
2095,2095,1,0
2096,2096,2,2
2097,2097,1,0
2098,2098,1,1
2099,2099,1,1
2100,2100,3,1
2101,2101,1,1
2102,2102,3,1
2103,2103,3,1
2104,2104,3,1
2105,2105,3,0
2106,2106,3,1
2107,2107,2,0
2108,2108,1,1
2109,2109,3,2
2110,2110,1,1
2111,2111,1,0
2112,2112,1,2
2113,2113,1,0
2114,2114,1,2
2115,2115,3,2
2116,2116,1,2
2117,2117,1,1
2118,2118,1,1
2119,2119,2,1
2120,2120,1,2
2121,2121,1,1
2122,2122,1,1
2123,2123,1,2
2124,2124,2,2
2125,2125,1,2
2126,2126,3,2
2127,2127,3,1
2128,2128,3,0
2129,2129,2,0
2130,2130,3,0
2131,2131,3,0
2132,2132,1,0
2133,2133,1,1
2134,2134,3,0
2135,2135,1,2
2136,2136,2,1
2137,2137,2,1
2138,2138,1,2
2139,2139,2,0
2140,2140,1,1
2141,2141,1,0
2142,2142,2,1
2143,2143,2,1
2144,2144,1,1
2145,2145,2,2
2146,2146,3,1
2147,2147,2,2
2148,2148,2,2
2149,2149,3,2
2150,2150,3,0
2151,2151,1,0
2152,2152,1,0
2153,2153,3,0
2154,2154,2,2
2155,2155,1,0
2156,2156,1,0
2157,2157,1,0
2158,2158,2,1
2159,2159,2,2
2160,2160,3,1
2161,2161,1,2
2162,2162,2,0
2163,2163,3,0
2164,2164,3,0
2165,2165,1,0
2166,2166,3,0
2167,2167,1,0
2168,2168,2,0
2169,2169,3,0
2170,2170,3,1
2171,2171,1,1
2172,2172,1,1
2173,2173,2,2
2174,2174,2,1
2175,2175,1,2
2176,2176,3,0
2177,2177,1,2
2178,2178,3,2
2179,2179,2,2
2180,2180,1,0
2181,2181,2,1
2182,2182,1,0
2183,2183,2,0
2184,2184,3,2
2185,2185,3,0
2186,2186,1,2
2187,2187,3,0
2188,2188,3,2
2189,2189,2,2
2190,2190,3,0
2191,2191,1,0
2192,2192,1,0
2193,2193,1,0
2194,2194,1,0
2195,2195,2,0
2196,2196,2,2
2197,2197,3,0
2198,2198,1,2
2199,2199,1,1
2200,2200,3,1
2201,2201,1,1
2202,2202,1,0
2203,2203,2,2
2204,2204,2,2
2205,2205,1,2
2206,2206,3,0
2207,2207,3,2
2208,2208,2,2
2209,2209,2,0
2210,2210,2,1
2211,2211,1,1
2212,2212,3,2
2213,2213,3,0
2214,2214,1,1
2215,2215,1,1
2216,2216,1,0
2217,2217,2,1
2218,2218,3,2
2219,2219,1,0
2220,2220,2,0
2221,2221,1,1
2222,2222,1,1
2223,2223,1,1
2224,2224,2,0
2225,2225,1,1
2226,2226,3,0
2227,2227,2,1
2228,2228,3,2
2229,2229,1,0
2230,2230,2,1
2231,2231,3,0
2232,2232,1,0
2233,2233,2,2
2234,2234,3,1
2235,2235,1,2
2236,2236,3,2
2237,2237,3,1
2238,2238,1,1
2239,2239,2,1
2240,2240,1,1
2241,2241,2,1
2242,2242,3,0
2243,2243,1,1
2244,2244,1,2
2245,2245,2,2
2246,2246,1,2
2247,2247,3,1
2248,2248,3,2
2249,2249,1,0
2250,2250,1,0
2251,2251,1,1
2252,2252,3,2
2253,2253,3,1
2254,2254,2,1
2255,2255,2,1
2256,2256,3,0
2257,2257,2,0
2258,2258,3,1
2259,2259,1,0
2260,2260,1,2
2261,2261,1,2
2262,2262,3,1
2263,2263,1,0
2264,2264,1,2
2265,2265,3,2
2266,2266,3,0
2267,2267,1,2
2268,2268,1,0
2269,2269,1,0
2270,2270,3,0
2271,2271,1,1
2272,2272,1,1
2273,2273,1,1
2274,2274,2,0
2275,2275,3,0
2276,2276,2,1
2277,2277,3,1
2278,2278,2,0
2279,2279,3,1
2280,2280,3,0
2281,2281,3,1
2282,2282,1,0
2283,2283,1,2
2284,2284,3,0
2285,2285,2,2
2286,2286,1,0
2287,2287,1,1
2288,2288,3,2
2289,2289,2,2
2290,2290,2,2
2291,2291,1,1
2292,2292,3,0
2293,2293,3,1
2294,2294,1,1
2295,2295,1,0
2296,2296,3,0
2297,2297,2,2
2298,2298,1,0
2299,2299,3,1
2300,2300,2,0
2301,2301,2,2
2302,2302,3,1
2303,2303,1,0
2304,2304,1,1
2305,2305,2,1
2306,2306,1,1
2307,2307,1,1
2308,2308,1,2
2309,2309,1,1
2310,2310,3,0
2311,2311,2,2
2312,2312,1,0
2313,2313,3,1
2314,2314,1,0
2315,2315,3,1
2316,2316,2,0
2317,2317,3,1
2318,2318,1,1
2319,2319,3,2
2320,2320,2,1
2321,2321,1,2
2322,2322,2,1
2323,2323,1,1
2324,2324,2,2
2325,2325,1,2
2326,2326,2,1
2327,2327,3,2
2328,2328,1,2
2329,2329,3,1
2330,2330,1,2
2331,2331,1,0
2332,2332,1,2
2333,2333,2,2
2334,2334,2,1
2335,2335,1,0
2336,2336,1,1
2337,2337,1,0
2338,2338,3,1
2339,2339,3,1
2340,2340,1,1
2341,2341,1,0
2342,2342,1,1
2343,2343,1,0
2344,2344,1,1
2345,2345,3,1
2346,2346,3,2
2347,2347,1,1
2348,2348,3,1
2349,2349,3,0
2350,2350,2,0
2351,2351,3,0
2352,2352,2,1
2353,2353,3,0
2354,2354,3,2
2355,2355,3,0
2356,2356,1,0
2357,2357,1,2
2358,2358,3,2
2359,2359,2,2
2360,2360,1,1
2361,2361,1,1
2362,2362,3,1
2363,2363,3,1
2364,2364,3,2
2365,2365,1,0
2366,2366,3,2
2367,2367,1,1
2368,2368,2,0
2369,2369,1,1
2370,2370,1,0
2371,2371,2,2
2372,2372,2,2
2373,2373,3,1
2374,2374,2,1
2375,2375,1,1
2376,2376,1,1
2377,2377,3,1
2378,2378,2,0
2379,2379,1,0
2380,2380,2,1
2381,2381,1,0
2382,2382,1,0
2383,2383,2,2
2384,2384,3,2
2385,2385,3,1
2386,2386,2,0
2387,2387,3,2
2388,2388,1,2
2389,2389,1,2
2390,2390,1,0
2391,2391,1,2
2392,2392,3,2
2393,2393,2,0
2394,2394,2,2
2395,2395,1,0
2396,2396,2,0
2397,2397,3,0
2398,2398,3,0
2399,2399,2,0
2400,2400,1,2
2401,2401,1,2
2402,2402,1,0
2403,2403,1,1
2404,2404,2,2
2405,2405,3,0
2406,2406,3,1
2407,2407,1,0
2408,2408,2,2
2409,2409,1,0
2410,2410,1,1
2411,2411,3,0
2412,2412,2,2
2413,2413,2,1
2414,2414,2,2
2415,2415,1,1
2416,2416,1,0
2417,2417,1,1
2418,2418,1,2
2419,2419,1,0
2420,2420,1,0
2421,2421,1,1
2422,2422,2,0
2423,2423,1,2
2424,2424,3,0
2425,2425,3,1
2426,2426,3,2
2427,2427,2,2
2428,2428,2,1
2429,2429,3,0
2430,2430,3,0
2431,2431,1,2
2432,2432,3,2
2433,2433,1,1
2434,2434,1,0
2435,2435,1,2
2436,2436,2,0
2437,2437,1,2
2438,2438,2,2
2439,2439,1,0
2440,2440,3,0
2441,2441,3,0
2442,2442,3,0
2443,2443,3,1
2444,2444,3,0
2445,2445,3,2
2446,2446,3,0
2447,2447,1,0
2448,2448,1,1
2449,2449,3,0
2450,2450,3,1
2451,2451,1,2
2452,2452,3,0
2453,2453,3,2
2454,2454,1,1
2455,2455,2,1
2456,2456,3,2
2457,2457,2,0
2458,2458,3,1
2459,2459,3,2
2460,2460,2,0
2461,2461,1,0
2462,2462,3,0
2463,2463,3,1
2464,2464,3,2
2465,2465,1,1
2466,2466,3,0
2467,2467,1,1
2468,2468,2,0
2469,2469,1,0
2470,2470,1,2
2471,2471,2,0
2472,2472,3,1
2473,2473,1,1
2474,2474,2,0
2475,2475,2,2
2476,2476,1,2
2477,2477,1,0
2478,2478,1,0
2479,2479,3,1
2480,2480,2,1
2481,2481,2,1
2482,2482,1,2
2483,2483,2,2
2484,2484,1,1
2485,2485,3,0
2486,2486,1,1
2487,2487,3,1
2488,2488,3,2
2489,2489,2,1
2490,2490,3,1
2491,2491,3,1
2492,2492,1,0
2493,2493,2,1
2494,2494,1,0
2495,2495,3,1
2496,2496,3,2
2497,2497,2,1
2498,2498,2,0
2499,2499,3,0
2500,2500,1,1
2501,2501,1,0
2502,2502,1,0
2503,2503,2,1
2504,2504,1,0
2505,2505,3,1
2506,2506,2,2
2507,2507,1,1
2508,2508,2,2
2509,2509,1,2
2510,2510,1,2
2511,2511,1,1
2512,2512,3,2
2513,2513,1,1
2514,2514,3,0
2515,2515,1,1
2516,2516,2,0
2517,2517,1,1
2518,2518,1,2
2519,2519,3,1
2520,2520,3,1
2521,2521,2,0
2522,2522,1,2
2523,2523,3,0
2524,2524,3,1
2525,2525,2,2
2526,2526,2,2
2527,2527,3,2
2528,2528,3,2
2529,2529,3,1
2530,2530,1,2
2531,2531,2,1
2532,2532,3,0
2533,2533,3,2
2534,2534,3,0
2535,2535,3,1
2536,2536,1,2
2537,2537,2,0
2538,2538,3,1
2539,2539,3,0
2540,2540,2,1
2541,2541,2,0
2542,2542,1,2
2543,2543,3,2
2544,2544,1,0
2545,2545,3,2
2546,2546,1,0
2547,2547,3,2
2548,2548,1,2
2549,2549,2,1
2550,2550,2,0
2551,2551,1,2
2552,2552,3,0
2553,2553,1,0
2554,2554,2,0
2555,2555,1,2
2556,2556,1,1
2557,2557,1,0
2558,2558,2,1
2559,2559,1,2
2560,2560,3,0
2561,2561,1,0
2562,2562,1,0
2563,2563,2,0
2564,2564,1,2
2565,2565,1,0
2566,2566,1,0
2567,2567,1,0
2568,2568,1,1
2569,2569,2,1
2570,2570,1,0
2571,2571,1,0
2572,2572,1,2
2573,2573,1,2
2574,2574,2,0
2575,2575,3,1
2576,2576,3,1
2577,2577,1,1
2578,2578,3,0
2579,2579,3,0
2580,2580,2,1
2581,2581,1,0
2582,2582,3,0
2583,2583,3,1
2584,2584,3,1
2585,2585,3,1
2586,2586,1,1
2587,2587,1,0
2588,2588,3,1
2589,2589,3,2
2590,2590,1,2
2591,2591,1,0
2592,2592,2,0
2593,2593,1,0
2594,2594,3,1
2595,2595,3,2
2596,2596,2,1
2597,2597,1,0
2598,2598,3,2
2599,2599,3,2
2600,2600,1,2
2601,2601,1,1
2602,2602,1,1
2603,2603,1,2
2604,2604,3,0
2605,2605,3,2
2606,2606,1,1
2607,2607,1,2
2608,2608,1,0
2609,2609,3,0
2610,2610,1,0
2611,2611,1,0
2612,2612,3,2
2613,2613,1,1
2614,2614,1,1
2615,2615,2,2
2616,2616,3,0
2617,2617,3,2
2618,2618,3,1
2619,2619,2,0
2620,2620,2,1
2621,2621,2,2
2622,2622,1,1
2623,2623,1,2
2624,2624,2,0
2625,2625,2,1
2626,2626,2,2
2627,2627,1,2
2628,2628,2,2
2629,2629,3,2
2630,2630,3,0
2631,2631,3,2
2632,2632,1,1
2633,2633,3,2
2634,2634,1,0
2635,2635,1,2
2636,2636,2,0
2637,2637,2,0
2638,2638,2,2
2639,2639,1,0
2640,2640,3,2
2641,2641,2,2
2642,2642,2,0
2643,2643,2,1
2644,2644,3,0
2645,2645,1,2
2646,2646,1,2
2647,2647,3,0
2648,2648,2,1
2649,2649,3,0
2650,2650,2,1
2651,2651,1,2
2652,2652,2,0
2653,2653,1,2
2654,2654,1,1
2655,2655,1,0
2656,2656,3,2
2657,2657,3,1
2658,2658,1,2
2659,2659,3,1
2660,2660,2,1
2661,2661,3,1
2662,2662,3,0
2663,2663,3,2
2664,2664,1,2
2665,2665,2,2
2666,2666,3,1
2667,2667,1,2
2668,2668,2,0
2669,2669,1,1
2670,2670,3,2
2671,2671,1,2
2672,2672,1,1
2673,2673,2,1
2674,2674,3,2
2675,2675,1,0
2676,2676,1,2
2677,2677,3,0
2678,2678,1,1
2679,2679,3,0
2680,2680,3,1
2681,2681,1,1
2682,2682,1,2
2683,2683,2,0
2684,2684,1,2
2685,2685,2,1
2686,2686,2,1
2687,2687,3,0
2688,2688,1,0
2689,2689,1,1
2690,2690,2,1
2691,2691,2,2
2692,2692,1,0
2693,2693,1,1
2694,2694,2,0
2695,2695,2,2
2696,2696,1,2
2697,2697,1,2
2698,2698,3,0
2699,2699,2,0
2700,2700,3,1
2701,2701,3,0
2702,2702,1,1
2703,2703,1,0
2704,2704,2,1
2705,2705,3,1
2706,2706,1,0
2707,2707,1,0
2708,2708,3,0
2709,2709,3,0
2710,2710,1,2
2711,2711,3,1
2712,2712,2,0
2713,2713,1,2
2714,2714,1,0
2715,2715,2,2
2716,2716,3,2
2717,2717,1,0
2718,2718,1,0
2719,2719,3,2
2720,2720,1,2
2721,2721,3,1
2722,2722,3,2
2723,2723,3,1
2724,2724,1,2
2725,2725,1,0
2726,2726,3,2
2727,2727,3,0
2728,2728,3,0
2729,2729,3,1
2730,2730,3,1
2731,2731,3,0
2732,2732,1,1
2733,2733,1,1
2734,2734,3,1
2735,2735,1,0
2736,2736,2,0
2737,2737,1,1
2738,2738,1,0
2739,2739,2,2
2740,2740,1,2
2741,2741,1,2
2742,2742,1,0
2743,2743,3,0
2744,2744,2,1
2745,2745,1,1
2746,2746,1,2
2747,2747,2,0
2748,2748,1,0
2749,2749,1,2
2750,2750,3,2
2751,2751,1,0
2752,2752,1,0
2753,2753,1,2
2754,2754,2,1
2755,2755,1,2
2756,2756,1,1
2757,2757,1,1
2758,2758,1,0
2759,2759,1,2
2760,2760,1,0
2761,2761,3,1
2762,2762,1,2
2763,2763,2,0
2764,2764,3,0
2765,2765,1,0
2766,2766,1,1
2767,2767,2,0
2768,2768,1,0
2769,2769,3,0
2770,2770,3,2
2771,2771,3,0
2772,2772,1,1
2773,2773,1,0
2774,2774,3,0
2775,2775,1,0
2776,2776,3,0
2777,2777,3,0
2778,2778,1,0
2779,2779,3,0
2780,2780,3,1
2781,2781,1,2
2782,2782,2,1
2783,2783,1,1
2784,2784,2,2
2785,2785,3,1
2786,2786,3,0
2787,2787,1,2
2788,2788,2,1
2789,2789,1,2
2790,2790,3,2
2791,2791,1,2
2792,2792,3,1
2793,2793,2,0
2794,2794,1,2
2795,2795,3,1
2796,2796,2,2
2797,2797,2,1
2798,2798,1,1
2799,2799,1,2
2800,2800,3,1
2801,2801,1,0
2802,2802,1,1
2803,2803,3,2
2804,2804,1,0
2805,2805,1,2
2806,2806,3,1
2807,2807,1,1
2808,2808,1,2
2809,2809,3,2
2810,2810,2,0
2811,2811,1,2
2812,2812,2,0
2813,2813,1,0
2814,2814,1,2
2815,2815,1,2
2816,2816,3,2
2817,2817,1,2
2818,2818,1,2
2819,2819,1,2
2820,2820,2,2
2821,2821,1,0
2822,2822,1,2
2823,2823,3,0
2824,2824,1,0
2825,2825,1,2
2826,2826,1,1
2827,2827,3,0
2828,2828,3,1
2829,2829,1,0
2830,2830,1,2
2831,2831,1,2
2832,2832,2,1
2833,2833,1,2
2834,2834,3,1
2835,2835,1,0
2836,2836,1,1
2837,2837,1,0
2838,2838,3,0
2839,2839,1,2
2840,2840,2,0
2841,2841,2,1
2842,2842,1,2
2843,2843,2,2
2844,2844,1,0
2845,2845,1,2
2846,2846,1,1
2847,2847,1,1
2848,2848,3,1
2849,2849,1,0
2850,2850,2,1
2851,2851,3,1
2852,2852,2,0
2853,2853,1,2
2854,2854,1,0
2855,2855,1,2
2856,2856,2,0
2857,2857,2,1
2858,2858,3,1
2859,2859,1,2
2860,2860,1,2
2861,2861,2,1
2862,2862,2,2
2863,2863,3,1
2864,2864,1,1
2865,2865,3,1
2866,2866,1,1
2867,2867,3,1
2868,2868,3,0
2869,2869,2,0
2870,2870,3,0
2871,2871,2,2
2872,2872,1,2
2873,2873,3,2
2874,2874,1,1
2875,2875,1,0
2876,2876,1,2
2877,2877,1,2
2878,2878,3,1
2879,2879,1,0
2880,2880,1,0
2881,2881,1,0
2882,2882,1,0
2883,2883,1,0
2884,2884,1,2
2885,2885,2,1
2886,2886,3,2
2887,2887,1,2
2888,2888,1,1
2889,2889,1,0
2890,2890,3,1
2891,2891,1,2
2892,2892,2,2
2893,2893,2,1
2894,2894,3,0
2895,2895,1,0
2896,2896,3,2
2897,2897,1,2
2898,2898,1,0
2899,2899,2,1
2900,2900,3,1
2901,2901,2,0
2902,2902,2,2
2903,2903,1,1
2904,2904,1,0
2905,2905,3,2
2906,2906,1,2
2907,2907,2,2
2908,2908,1,2
2909,2909,1,1
2910,2910,1,1
2911,2911,2,2
2912,2912,2,1
2913,2913,3,2
2914,2914,2,2
2915,2915,1,1
2916,2916,1,0
2917,2917,1,2
2918,2918,1,0
2919,2919,3,0
2920,2920,1,2
2921,2921,2,0
2922,2922,3,2
2923,2923,1,2
2924,2924,3,1
2925,2925,1,2
2926,2926,1,1
2927,2927,1,2
2928,2928,2,0
2929,2929,1,0
2930,2930,1,0
2931,2931,1,0
2932,2932,1,1
2933,2933,2,2
2934,2934,3,1
2935,2935,3,2
2936,2936,2,0
2937,2937,1,1
2938,2938,1,0
2939,2939,3,0
2940,2940,1,1
2941,2941,1,2
2942,2942,3,0
2943,2943,3,0
2944,2944,3,1
2945,2945,3,2
2946,2946,3,1
2947,2947,3,2
2948,2948,1,1
2949,2949,1,0
2950,2950,2,2
2951,2951,2,2
2952,2952,2,1
2953,2953,1,1
2954,2954,3,0
2955,2955,1,2
2956,2956,1,2
2957,2957,1,0
2958,2958,3,1
2959,2959,2,2
2960,2960,1,0
2961,2961,2,0
2962,2962,2,2
2963,2963,2,0
2964,2964,2,1
2965,2965,3,2
2966,2966,1,2
2967,2967,3,2
2968,2968,1,0
2969,2969,3,0
2970,2970,1,1
2971,2971,1,0
2972,2972,1,1
2973,2973,1,0
2974,2974,1,1
2975,2975,3,0
2976,2976,2,0
2977,2977,3,2
2978,2978,3,2
2979,2979,3,2
2980,2980,2,2
2981,2981,3,0
2982,2982,1,0
2983,2983,1,1
2984,2984,3,1
2985,2985,1,2
2986,2986,1,0
2987,2987,1,1
2988,2988,2,2
2989,2989,2,1
2990,2990,2,2
2991,2991,3,0
2992,2992,1,0
2993,2993,3,2
2994,2994,3,0
