id,dwelling,hhSize,autos
4366,4366,1,0
4367,4367,1,1
4368,4368,2,2
4369,4369,2,1
4370,4370,2,2
4371,4371,3,0
4372,4372,1,0
4373,4373,3,2
4374,4374,3,0
4375,4375,1,0
4376,4376,1,1
4377,4377,2,2
4378,4378,1,1
4379,4379,2,0
4380,4380,3,2
4381,4381,3,0
4382,4382,1,2
4383,4383,2,1
4384,4384,3,0
4385,4385,1,1
4386,4386,3,1
4387,4387,1,1
4388,4388,1,1
4389,4389,2,0
4390,4390,1,1
4391,4391,2,1
4392,4392,1,1
4393,4393,1,0
4394,4394,2,0
4395,4395,2,2
4396,4396,1,1
4397,4397,1,2
4398,4398,1,2
4399,4399,2,2
4400,4400,1,2
4401,4401,3,2
4402,4402,2,0
4403,4403,1,2
4404,4404,1,0
4405,4405,1,2
4406,4406,1,2
4407,4407,1,1
4408,4408,1,2
4409,4409,2,0
4410,4410,3,1
4411,4411,1,1
4412,4412,3,1
4413,4413,2,2
4414,4414,2,0
4415,4415,3,2
4416,4416,2,0
4417,4417,3,0
4418,4418,3,0
4419,4419,3,1
4420,4420,2,0
4421,4421,3,0
4422,4422,3,1
4423,4423,1,2
4424,4424,2,1
4425,4425,3,0
4426,4426,3,1
4427,4427,1,2
4428,4428,3,2
4429,4429,3,1
4430,4430,1,2
4431,4431,1,1
4432,4432,3,2
4433,4433,3,0
4434,4434,1,0
4435,4435,2,0
4436,4436,2,2
4437,4437,1,2
4438,4438,2,0
4439,4439,1,2
4440,4440,1,0
4441,4441,2,1
4442,4442,1,2
4443,4443,3,2
4444,4444,1,2
4445,4445,1,0
4446,4446,2,0
4447,4447,2,0
4448,4448,1,1
4449,4449,3,1
4450,4450,3,2
4451,4451,2,0
4452,4452,1,2
4453,4453,2,0
4454,4454,3,0
4455,4455,1,1
4456,4456,1,1
4457,4457,3,0
4458,4458,3,1
4459,4459,1,2
4460,4460,3,0
4461,4461,1,0
4462,4462,1,1
4463,4463,1,0
4464,4464,3,2
4465,4465,3,0
4466,4466,3,1
4467,4467,3,0
4468,4468,1,0
4469,4469,1,0
4470,4470,3,0
4471,4471,1,2
4472,4472,3,2
4473,4473,2,1
4474,4474,3,2
4475,4475,3,2
4476,4476,3,2
4477,4477,1,1
4478,4478,2,2
4479,4479,1,0
4480,4480,3,0
4481,4481,3,1
4482,4482,3,1
4483,4483,2,0
4484,4484,1,2
4485,4485,1,2
4486,4486,2,2
4487,4487,1,1
4488,4488,1,2
4489,4489,3,2
4490,4490,1,1
4491,4491,3,0
4492,4492,2,0
4493,4493,1,1
4494,4494,3,2
4495,4495,1,1
4496,4496,3,1
4497,4497,1,1
4498,4498,1,0
4499,4499,2,1
4500,4500,1,0
4501,4501,1,2
4502,4502,2,2
4503,4503,3,2
4504,4504,1,2
4505,4505,3,2
4506,4506,1,0
4507,4507,3,1
4508,4508,1,2
4509,4509,3,0
4510,4510,3,1
4511,4511,3,0
4512,4512,1,1
4513,4513,1,0
4514,4514,3,2
4515,4515,2,2
4516,4516,1,0
4517,4517,3,0
4518,4518,1,1
4519,4519,1,2
4520,4520,3,1
4521,4521,2,1
4522,4522,1,1
4523,4523,1,2
4524,4524,1,1
4525,4525,3,1
4526,4526,3,1
4527,4527,3,0
4528,4528,3,1
4529,4529,1,1
4530,4530,2,0
4531,4531,1,2
4532,4532,3,1
4533,4533,1,1
4534,4534,2,0
4535,4535,1,2
4536,4536,3,0
4537,4537,2,2
4538,4538,1,1
4539,4539,1,0
4540,4540,2,1
4541,4541,3,0
4542,4542,3,1
4543,4543,2,1
4544,4544,3,2
4545,4545,1,1
4546,4546,3,1
4547,4547,2,0
4548,4548,1,1
4549,4549,1,1
4550,4550,1,2
4551,4551,1,0
4552,4552,1,0
4553,4553,2,1
4554,4554,3,0
4555,4555,3,0
4556,4556,1,2
4557,4557,2,1
4558,4558,1,0
4559,4559,2,1
4560,4560,3,0
4561,4561,1,0
4562,4562,1,1
4563,4563,1,1
4564,4564,2,2
4565,4565,1,1
4566,4566,3,2
4567,4567,3,2
4568,4568,2,0
4569,4569,2,0
4570,4570,3,1
4571,4571,1,1
4572,4572,3,1
4573,4573,1,1
4574,4574,2,0
4575,4575,1,2
4576,4576,1,0
4577,4577,2,2
4578,4578,1,0
4579,4579,1,2
4580,4580,1,0
4581,4581,1,1
4582,4582,1,0
4583,4583,1,2
4584,4584,3,1
4585,4585,1,0
4586,4586,3,0
4587,4587,1,2
4588,4588,1,1
4589,4589,3,0
4590,4590,3,0
4591,4591,1,1
4592,4592,2,1
4593,4593,1,1
4594,4594,3,2
4595,4595,1,0
4596,4596,3,0
4597,4597,2,0
4598,4598,1,1
4599,4599,2,2
4600,4600,2,0
4601,4601,1,1
4602,4602,1,0
4603,4603,3,2
4604,4604,1,0
4605,4605,3,0
4606,4606,3,1
4607,4607,1,2
4608,4608,3,2
4609,4609,1,1
4610,4610,1,2
4611,4611,1,2
4612,4612,1,1
4613,4613,3,0
4614,4614,2,2
4615,4615,2,1
4616,4616,3,2
4617,4617,2,2
4618,4618,3,0
4619,4619,1,1
4620,4620,3,1
4621,4621,1,2
4622,4622,3,2
4623,4623,1,0
4624,4624,3,2
4625,4625,2,2
4626,4626,2,1
4627,4627,1,0
4628,4628,1,0
4629,4629,1,1
4630,4630,1,0
4631,4631,1,0
4632,4632,1,0
4633,4633,2,2
4634,4634,1,2
4635,4635,1,1
4636,4636,2,2
4637,4637,1,1
4638,4638,1,1
4639,4639,3,2
4640,4640,3,1
4641,4641,2,0
4642,4642,1,1
4643,4643,1,2
4644,4644,3,0
4645,4645,2,2
4646,4646,2,0
4647,4647,1,1
4648,4648,3,0
4649,4649,3,0
4650,4650,1,0
4651,4651,3,2
4652,4652,3,2
4653,4653,3,1
4654,4654,1,1
4655,4655,2,0
4656,4656,1,1
4657,4657,1,0
4658,4658,2,1
4659,4659,3,0
4660,4660,2,2
4661,4661,1,0
4662,4662,3,2
4663,4663,3,1
4664,4664,3,1
4665,4665,1,1
4666,4666,3,0
4667,4667,1,0
4668,4668,3,1
4669,4669,2,1
4670,4670,1,2
4671,4671,1,2
4672,4672,3,1
4673,4673,1,0
4674,4674,3,0
4675,4675,1,1
4676,4676,3,1
4677,4677,3,2
4678,4678,2,1
4679,4679,1,1
4680,4680,3,2
4681,4681,3,0
4682,4682,1,1
4683,4683,3,0
4684,4684,2,1
4685,4685,2,0
4686,4686,3,1
4687,4687,2,1
4688,4688,1,0
4689,4689,1,0
4690,4690,3,1
4691,4691,3,0
4692,4692,2,0
4693,4693,1,0
4694,4694,1,0
4695,4695,1,0
4696,4696,1,0
4697,4697,2,0
4698,4698,1,0
4699,4699,1,2
4700,4700,3,0
4701,4701,3,1
4702,4702,3,2
4703,4703,1,0
4704,4704,2,1
4705,4705,1,1
4706,4706,2,0
4707,4707,1,0
4708,4708,2,2
4709,4709,1,1
4710,4710,1,1
4711,4711,1,0
4712,4712,2,2
4713,4713,2,2
4714,4714,1,0
4715,4715,1,0
4716,4716,1,2
4717,4717,3,1
4718,4718,1,0
4719,4719,3,2
4720,4720,3,1
4721,4721,2,2
4722,4722,3,1
4723,4723,3,2
4724,4724,3,0
4725,4725,3,2
4726,4726,2,2
4727,4727,1,2
4728,4728,3,2
4729,4729,2,0
4730,4730,2,1
4731,4731,3,1
4732,4732,2,2
4733,4733,3,0
4734,4734,2,2
4735,4735,3,2
4736,4736,3,0
4737,4737,1,0
4738,4738,3,2
4739,4739,1,1
4740,4740,3,1
4741,4741,1,1
4742,4742,3,2
4743,4743,3,1
4744,4744,1,1
4745,4745,2,1
4746,4746,1,1
4747,4747,1,2
4748,4748,1,1
4749,4749,1,1
4750,4750,2,2
4751,4751,3,0
4752,4752,3,2
4753,4753,1,1
4754,4754,2,0
4755,4755,3,0
4756,4756,1,0
4757,4757,2,2
4758,4758,1,2
4759,4759,1,1
4760,4760,2,2
4761,4761,1,0
4762,4762,1,1
4763,4763,3,1
4764,4764,3,1
4765,4765,3,1
4766,4766,1,2
4767,4767,2,1
4768,4768,2,1
4769,4769,3,0
4770,4770,3,1
4771,4771,1,0
4772,4772,2,1
4773,4773,3,2
4774,4774,1,2
4775,4775,2,1
4776,4776,3,0
4777,4777,2,1
4778,4778,2,1
4779,4779,3,0
4780,4780,1,1
4781,4781,2,0
4782,4782,1,2
4783,4783,1,2
4784,4784,1,1
4785,4785,3,1
4786,4786,3,1
4787,4787,1,0
4788,4788,3,0
4789,4789,2,1
4790,4790,2,2
4791,4791,3,1
4792,4792,3,2
4793,4793,1,1
4794,4794,2,2
4795,4795,3,0
4796,4796,3,1
4797,4797,1,0
4798,4798,3,1
4799,4799,1,2
4800,4800,3,0
4801,4801,1,1
4802,4802,1,1
4803,4803,1,1
4804,4804,2,0
4805,4805,3,2
4806,4806,3,1
4807,4807,1,2
4808,4808,2,0
4809,4809,1,1
4810,4810,1,2
4811,4811,3,2
4812,4812,1,1
4813,4813,2,0
4814,4814,1,0
4815,4815,2,2
4816,4816,3,0
4817,4817,2,1
4818,4818,1,1
4819,4819,2,2
4820,4820,2,1
4821,4821,1,0
4822,4822,2,2
4823,4823,3,2
4824,4824,2,2
4825,4825,3,0
4826,4826,2,1
4827,4827,2,0
4828,4828,2,1
4829,4829,2,2
4830,4830,1,0
4831,4831,1,2
4832,4832,3,2
4833,4833,3,2
4834,4834,1,2
4835,4835,1,1
4836,4836,3,2
4837,4837,1,0
4838,4838,1,0
4839,4839,3,1
4840,4840,1,0
4841,4841,3,2
4842,4842,1,1
4843,4843,3,1
4844,4844,2,2
4845,4845,3,0
4846,4846,2,2
4847,4847,3,2
4848,4848,3,1
4849,4849,3,1
4850,4850,3,0
4851,4851,1,1
4852,4852,2,1
4853,4853,1,1
4854,4854,1,0
4855,4855,1,1
4856,4856,1,2
4857,4857,2,0
4858,4858,1,1
4859,4859,1,2
4860,4860,1,0
4861,4861,3,2
4862,4862,1,0
4863,4863,3,2
4864,4864,2,0
4865,4865,1,0
4866,4866,1,2
4867,4867,2,2
4868,4868,1,1
4869,4869,1,1
4870,4870,1,2
4871,4871,2,0
4872,4872,1,0
4873,4873,2,2
4874,4874,3,1
4875,4875,2,2
4876,4876,2,2
4877,4877,1,1
4878,4878,3,1
4879,4879,1,2
4880,4880,3,1
4881,4881,1,1
4882,4882,1,0
4883,4883,2,2
4884,4884,3,1
4885,4885,3,0
4886,4886,2,1
4887,4887,1,0
4888,4888,1,1
4889,4889,3,1
4890,4890,3,1
4891,4891,3,2
4892,4892,1,2
4893,4893,3,1
4894,4894,3,2
4895,4895,1,0
4896,4896,3,1
4897,4897,2,1
4898,4898,2,1
4899,4899,2,2
4900,4900,2,2
4901,4901,2,2
4902,4902,2,0
4903,4903,2,2
4904,4904,3,2
4905,4905,3,1
4906,4906,1,1
4907,4907,3,0
4908,4908,1,1
4909,4909,1,1
4910,4910,3,2
4911,4911,2,0
4912,4912,1,1
4913,4913,1,2
4914,4914,2,1
4915,4915,1,0
4916,4916,3,1
4917,4917,1,0
4918,4918,2,1
4919,4919,3,1
4920,4920,3,1
4921,4921,3,1
4922,4922,1,1
4923,4923,2,2
4924,4924,2,2
4925,4925,3,2
4926,4926,2,2
4927,4927,3,0
4928,4928,3,1
4929,4929,3,2
4930,4930,1,1
4931,4931,3,0
4932,4932,1,0
4933,4933,3,1
4934,4934,3,0
4935,4935,1,1
4936,4936,3,0
4937,4937,3,0
4938,4938,3,1
4939,4939,1,0
4940,4940,1,0
4941,4941,1,2
4942,4942,2,1
4943,4943,3,0
4944,4944,1,2
4945,4945,2,0
4946,4946,1,0
4947,4947,2,0
4948,4948,3,1
4949,4949,3,0
4950,4950,1,0
4951,4951,1,2
4952,4952,1,2
4953,4953,3,1
4954,4954,3,2
4955,4955,1,2
4956,4956,1,0
4957,4957,2,2
4958,4958,3,2
4959,4959,3,2
4960,4960,2,0
4961,4961,3,0
4962,4962,2,0
4963,4963,1,1
4964,4964,3,0
4965,4965,3,1
4966,4966,3,2
4967,4967,2,2
4968,4968,2,0
4969,4969,3,1
4970,4970,1,1
4971,4971,1,0
4972,4972,3,0
4973,4973,1,0
4974,4974,1,1
4975,4975,2,1
4976,4976,2,1
4977,4977,1,2
4978,4978,1,2
4979,4979,1,2
4980,4980,1,1
4981,4981,1,2
4982,4982,3,0
4983,4983,3,2
4984,4984,3,0
4985,4985,1,1
4986,4986,3,2
4987,4987,2,1
4988,4988,3,2
4989,4989,3,0
4990,4990,1,2
4991,4991,1,0
4992,4992,3,1
4993,4993,1,1
4994,4994,1,0
4995,4995,2,2
4996,4996,2,1
4997,4997,1,1
4998,4998,2,2
4999,4999,3,0
5000,5000,2,2
5001,5001,3,2
5002,5002,2,2
5003,5003,1,1
5004,5004,2,0
5005,5005,1,2
5006,5006,1,2
5007,5007,3,1
5008,5008,1,2
5009,5009,3,2
5010,5010,3,2
5011,5011,1,1
5012,5012,2,0
5013,5013,1,1
5014,5014,1,0
5015,5015,1,1
5016,5016,2,0
5017,5017,1,0
5018,5018,3,1
5019,5019,3,0
5020,5020,3,2
5021,5021,1,0
5022,5022,1,1
5023,5023,1,1
5024,5024,1,0
5025,5025,3,0
5026,5026,1,2
5027,5027,1,2
5028,5028,1,2
5029,5029,1,0
5030,5030,1,0
5031,5031,2,0
5032,5032,3,0
5033,5033,3,0
5034,5034,3,1
5035,5035,1,2
5036,5036,1,0
5037,5037,1,1
5038,5038,2,1
5039,5039,3,1
5040,5040,1,0
5041,5041,1,2
5042,5042,1,0
5043,5043,2,2
5044,5044,1,2
5045,5045,3,0
5046,5046,3,1
5047,5047,1,2
5048,5048,2,1
5049,5049,1,1
5050,5050,3,1
5051,5051,1,1
5052,5052,1,0
5053,5053,1,2
5054,5054,1,2
5055,5055,3,1
5056,5056,1,0
5057,5057,1,1
5058,5058,1,1
5059,5059,1,2
5060,5060,3,1
5061,5061,1,2
5062,5062,1,1
5063,5063,1,0
5064,5064,1,0
5065,5065,3,1
5066,5066,2,0
5067,5067,3,1
5068,5068,2,1
5069,5069,1,0
5070,5070,1,2
5071,5071,3,0
5072,5072,2,1
5073,5073,3,1
5074,5074,2,2
5075,5075,3,2
5076,5076,3,2
5077,5077,2,1
5078,5078,3,2
5079,5079,3,0
5080,5080,1,1
5081,5081,2,0
5082,5082,1,1
5083,5083,3,2
5084,5084,3,1
5085,5085,1,2
5086,5086,1,2
5087,5087,1,0
5088,5088,1,2
5089,5089,1,2
5090,5090,1,1
5091,5091,1,2
5092,5092,1,1
5093,5093,1,1
5094,5094,2,2
5095,5095,2,1
5096,5096,1,1
5097,5097,3,2
5098,5098,1,0
5099,5099,1,1
5100,5100,1,1
5101,5101,3,1
5102,5102,2,2
5103,5103,1,2
5104,5104,2,2
5105,5105,3,1
5106,5106,3,2
5107,5107,2,1
5108,5108,3,1
5109,5109,3,0
5110,5110,1,0
5111,5111,1,0
5112,5112,3,2
5113,5113,1,2
5114,5114,2,0
5115,5115,2,1
5116,5116,1,1
5117,5117,1,2
5118,5118,3,0
5119,5119,1,2
5120,5120,3,2
5121,5121,2,0
5122,5122,3,0
5123,5123,2,0
5124,5124,3,1
5125,5125,3,1
5126,5126,1,2
5127,5127,2,2
5128,5128,3,1
5129,5129,1,0
5130,5130,1,2
5131,5131,3,2
5132,5132,1,1
5133,5133,2,1
5134,5134,1,2
5135,5135,3,2
5136,5136,3,1
5137,5137,3,1
5138,5138,1,2
5139,5139,3,0
5140,5140,3,0
5141,5141,1,1
5142,5142,1,2
5143,5143,2,1
5144,5144,1,1
5145,5145,1,2
5146,5146,1,1
5147,5147,3,0
5148,5148,1,0
5149,5149,3,2
5150,5150,1,1
5151,5151,1,1
5152,5152,1,0
5153,5153,1,0
5154,5154,1,2
5155,5155,3,2
5156,5156,3,2
5157,5157,1,2
5158,5158,3,2
5159,5159,1,1
5160,5160,2,0
5161,5161,2,2
5162,5162,1,2
5163,5163,1,1
5164,5164,1,0
5165,5165,2,1
5166,5166,1,2
5167,5167,3,2
5168,5168,1,1
5169,5169,1,1
5170,5170,2,0
5171,5171,3,0
5172,5172,3,1
5173,5173,1,0
5174,5174,2,1
5175,5175,1,1
5176,5176,2,1
5177,5177,2,1
5178,5178,2,0
5179,5179,3,1
5180,5180,3,1
5181,5181,3,2
5182,5182,2,1
5183,5183,3,0
5184,5184,3,1
5185,5185,1,2
5186,5186,2,0
5187,5187,2,0
5188,5188,1,0
5189,5189,1,0
5190,5190,1,1
5191,5191,3,2
5192,5192,1,2
5193,5193,1,1
5194,5194,3,1
5195,5195,2,1
5196,5196,1,2
5197,5197,3,2
5198,5198,1,0
5199,5199,1,1
5200,5200,1,2
5201,5201,1,1
5202,5202,3,0
5203,5203,1,1
5204,5204,1,2
5205,5205,1,0
5206,5206,2,0
5207,5207,2,1
5208,5208,1,1
5209,5209,2,2
5210,5210,3,1
5211,5211,2,1
5212,5212,3,1
5213,5213,3,1
5214,5214,1,1
5215,5215,1,0
5216,5216,2,1
5217,5217,1,2
5218,5218,1,1
5219,5219,3,0
5220,5220,1,0
5221,5221,3,0
5222,5222,3,2
5223,5223,1,1
5224,5224,3,2
5225,5225,3,2
5226,5226,3,1
5227,5227,2,2
5228,5228,3,2
5229,5229,3,0
5230,5230,3,1
5231,5231,2,0
5232,5232,3,1
5233,5233,1,0
5234,5234,3,0
5235,5235,1,0
5236,5236,3,1
5237,5237,2,0
5238,5238,3,2
5239,5239,3,0
5240,5240,3,1
5241,5241,1,0
5242,5242,1,0
5243,5243,3,0
5244,5244,2,1
5245,5245,1,0
5246,5246,3,2
5247,5247,2,2
5248,5248,1,1
5249,5249,1,1
5250,5250,1,2
5251,5251,3,0
5252,5252,2,1
5253,5253,3,1
5254,5254,3,2
5255,5255,3,2
5256,5256,1,0
5257,5257,2,2
5258,5258,2,0
5259,5259,1,2
5260,5260,1,1
5261,5261,2,0
5262,5262,1,0
5263,5263,1,1
5264,5264,1,2
5265,5265,3,2
5266,5266,2,1
5267,5267,1,1
5268,5268,1,1
5269,5269,1,1
5270,5270,1,2
5271,5271,1,0
5272,5272,3,0
5273,5273,1,2
5274,5274,1,2
5275,5275,2,2
5276,5276,3,2
5277,5277,3,0
5278,5278,1,2
5279,5279,3,1
5280,5280,3,0
5281,5281,2,0
5282,5282,1,2
5283,5283,3,1
5284,5284,2,0
5285,5285,3,2
5286,5286,3,1
5287,5287,1,0
5288,5288,2,1
5289,5289,2,2
5290,5290,3,0
5291,5291,2,1
5292,5292,2,0
5293,5293,2,1
5294,5294,1,2
5295,5295,1,0
5296,5296,1,1
5297,5297,1,1
5298,5298,1,0
5299,5299,1,1
5300,5300,2,1
5301,5301,1,1
5302,5302,3,2
5303,5303,1,2
5304,5304,2,0
5305,5305,2,0
5306,5306,3,0
5307,5307,2,2
5308,5308,3,1
5309,5309,2,2
5310,5310,3,2
5311,5311,3,0
5312,5312,3,2
5313,5313,2,0
5314,5314,1,2
5315,5315,1,1
5316,5316,1,0
5317,5317,1,0
5318,5318,3,1
5319,5319,1,0
5320,5320,3,2
5321,5321,1,2
5322,5322,2,0
5323,5323,3,2
5324,5324,3,0
5325,5325,1,1
5326,5326,1,0
5327,5327,2,2
5328,5328,1,2
5329,5329,3,0
5330,5330,1,0
5331,5331,2,2
5332,5332,1,2
5333,5333,1,1
5334,5334,1,1
5335,5335,2,0
5336,5336,1,2
5337,5337,3,0
5338,5338,3,0
5339,5339,3,0
5340,5340,2,1
5341,5341,3,0
5342,5342,3,0
5343,5343,3,0
5344,5344,1,0
5345,5345,2,0
5346,5346,1,1
5347,5347,2,0
5348,5348,1,1
5349,5349,1,1
5350,5350,1,1
5351,5351,2,0
5352,5352,1,1
5353,5353,1,1
5354,5354,3,1
5355,5355,2,2
5356,5356,1,0
5357,5357,1,0
5358,5358,2,1
5359,5359,1,2
5360,5360,2,0
5361,5361,2,0
5362,5362,1,2
5363,5363,3,1
5364,5364,2,0
5365,5365,3,2
5366,5366,3,1
5367,5367,1,0
5368,5368,2,1
5369,5369,2,2
5370,5370,3,0
5371,5371,2,1
5372,5372,2,0
5373,5373,2,1
5374,5374,1,2
5375,5375,1,0
5376,5376,1,1
5377,5377,1,1
5378,5378,1,0
5379,5379,1,1
5380,5380,2,1
5381,5381,1,1
5382,5382,3,2
5383,5383,1,2
5384,5384,2,0
5385,5385,2,0
5386,5386,3,0
5387,5387,2,2
5388,5388,3,1
5389,5389,2,2
5390,5390,3,2
5391,5391,3,0
5392,5392,3,2
5393,5393,2,0
5394,5394,1,2
5395,5395,1,1
5396,5396,1,0
5397,5397,1,0
5398,5398,3,1
5399,5399,1,0
5400,5400,3,2
5401,5401,1,2
5402,5402,2,0
5403,5403,3,2
5404,5404,3,0
5405,5405,1,1
5406,5406,1,0
5407,5407,2,2
5408,5408,1,2
5409,5409,3,0
5410,5410,1,0
5411,5411,2,2
5412,5412,1,2
5413,5413,1,1
5414,5414,1,1
5415,5415,2,0
5416,5416,1,2
5417,5417,3,0
5418,5418,3,0
5419,5419,3,0
5420,5420,2,1
5421,5421,3,0
5422,5422,3,0
5423,5423,3,0
5424,5424,1,0
5425,5425,2,0
5426,5426,1,1
5427,5427,2,0
5428,5428,1,1
5429,5429,1,1
5430,5430,1,1
5431,5431,2,0
5432,5432,1,1
5433,5433,1,1
5434,5434,3,1
5435,5435,2,2
5436,5436,1,0
5437,5437,1,0
5438,5438,2,1
5439,5439,1,2
5440,5440,2,0
5441,5441,2,0
5442,5442,1,2
5443,5443,3,1
5444,5444,2,0
5445,5445,3,2
5446,5446,3,1
5447,5447,1,0
5448,5448,2,1
5449,5449,2,2
5450,5450,3,0
5451,5451,2,1
5452,5452,2,0
5453,5453,2,1
5454,5454,1,2
5455,5455,1,0
5456,5456,1,1
5457,5457,1,1
5458,5458,1,0
5459,5459,1,1
5460,5460,2,1
5461,5461,1,1
5462,5462,3,2
5463,5463,1,2
5464,5464,2,0
5465,5465,2,0
5466,5466,3,0
5467,5467,2,2
5468,5468,3,1
5469,5469,2,2
5470,5470,3,2
5471,5471,3,0
5472,5472,3,2
5473,5473,2,0
5474,5474,1,2
5475,5475,1,1
5476,5476,1,0
5477,5477,1,0
5478,5478,3,1
5479,5479,1,0
5480,5480,3,2
5481,5481,1,2
5482,5482,2,0
5483,5483,3,2
5484,5484,3,0
5485,5485,1,1
5486,5486,1,0
5487,5487,2,2
5488,5488,1,2
5489,5489,3,0
5490,5490,1,0
5491,5491,2,2
5492,5492,1,2
5493,5493,1,1
5494,5494,1,1
5495,5495,2,0
5496,5496,1,2
5497,5497,3,0
5498,5498,3,0
5499,5499,3,0
5500,5500,2,1
5501,5501,3,0
5502,5502,3,0
5503,5503,3,0
5504,5504,1,0
5505,5505,2,0
5506,5506,1,1
5507,5507,2,0
5508,5508,1,1
5509,5509,1,1
5510,5510,1,1
5511,5511,2,0
5512,5512,1,1
5513,5513,1,1
5514,5514,3,1
5515,5515,2,2
5516,5516,1,0
5517,5517,1,0
5518,5518,2,1
5519,5519,1,2
5520,5520,2,0
5521,5521,2,0
5522,5522,1,2
5523,5523,3,1
5524,5524,2,0
5525,5525,3,2
5526,5526,3,1
5527,5527,1,0
5528,5528,2,1
5529,5529,2,2
5530,5530,3,0
5531,5531,2,1
5532,5532,2,0
5533,5533,2,1
5534,5534,1,2
5535,5535,1,0
5536,5536,1,1
5537,5537,1,1
5538,5538,1,0
5539,5539,1,1
5540,5540,2,1
5541,5541,1,1
5542,5542,3,2
5543,5543,1,2
5544,5544,2,0
5545,5545,2,0
5546,5546,3,0
5547,5547,2,2
5548,5548,3,1
5549,5549,2,2
5550,5550,3,2
5551,5551,3,0
5552,5552,3,2
5553,5553,2,0
5554,5554,1,2
5555,5555,1,1
5556,5556,1,0
5557,5557,1,0
5558,5558,3,1
5559,5559,1,0
5560,5560,3,2
5561,5561,1,2
5562,5562,2,0
5563,5563,3,2
5564,5564,3,0
5565,5565,1,1
5566,5566,1,0
5567,5567,2,2
5568,5568,1,2
5569,5569,3,0
5570,5570,1,0
5571,5571,2,2
5572,5572,1,2
5573,5573,1,1
5574,5574,1,1
5575,5575,2,0
5576,5576,1,2
5577,5577,3,0
5578,5578,3,0
5579,5579,3,0
5580,5580,2,1
5581,5581,3,0
5582,5582,3,0
5583,5583,3,0
5584,5584,1,0
5585,5585,2,0
5586,5586,1,1
5587,5587,2,0
5588,5588,1,1
5589,5589,1,1
5590,5590,1,1
5591,5591,2,0
5592,5592,1,1
5593,5593,1,1
5594,5594,3,1
5595,5595,2,2
5596,5596,1,0
5597,5597,1,0
5598,5598,2,1
5599,5599,1,2
5600,5600,2,0
5601,5601,2,2
5602,5602,3,0
5603,5603,3,1
5604,5604,2,0
5605,5605,1,1
5606,5606,3,0
5607,5607,3,2
5608,5608,2,0
5609,5609,1,2
5610,5610,1,1
5611,5611,2,1
5612,5612,3,0
5613,5613,2,0
5614,5614,3,2
5615,5615,1,1
5616,5616,3,1
5617,5617,1,1
5618,5618,3,2
5619,5619,3,2
5620,5620,3,2
5621,5621,2,2
5622,5622,1,1
5623,5623,2,1
5624,5624,3,0
5625,5625,2,2
5626,5626,2,0
5627,5627,3,2
5628,5628,1,1
5629,5629,3,2
5630,5630,3,2
5631,5631,2,0
5632,5632,2,2
5633,5633,3,2
5634,5634,1,2
5635,5635,1,1
5636,5636,3,1
5637,5637,1,2
5638,5638,3,1
5639,5639,2,1
5640,5640,2,2
5641,5641,3,2
5642,5642,1,1
5643,5643,1,2
5644,5644,1,1
5645,5645,2,0
5646,5646,1,2
5647,5647,1,2
5648,5648,3,1
5649,5649,3,0
5650,5650,1,0
5651,5651,2,2
5652,5652,3,0
5653,5653,1,0
5654,5654,1,2
5655,5655,1,0
5656,5656,1,0
5657,5657,2,0
5658,5658,2,2
5659,5659,1,1
5660,5660,1,1
5661,5661,1,1
5662,5662,1,1
5663,5663,1,0
5664,5664,1,1
5665,5665,2,1
5666,5666,2,2
5667,5667,3,2
5668,5668,1,0
5669,5669,1,0
5670,5670,1,2
5671,5671,3,0
5672,5672,1,1
5673,5673,2,1
5674,5674,2,0
5675,5675,2,2
5676,5676,3,0
5677,5677,2,2
5678,5678,3,0
5679,5679,1,2
5680,5680,3,2
5681,5681,2,1
5682,5682,3,2
5683,5683,3,2
5684,5684,3,2
5685,5685,1,0
5686,5686,1,0
5687,5687,3,2
5688,5688,1,1
5689,5689,1,0
5690,5690,3,1
5691,5691,1,0
5692,5692,1,1
5693,5693,3,2
5694,5694,1,0
5695,5695,1,2
5696,5696,1,1
5697,5697,2,1
5698,5698,3,2
5699,5699,1,0
5700,5700,3,1
5701,5701,1,0
5702,5702,1,0
5703,5703,3,0
5704,5704,2,1
5705,5705,1,1
5706,5706,3,1
5707,5707,2,1
5708,5708,3,2
5709,5709,2,2
5710,5710,3,2
5711,5711,3,0
5712,5712,1,0
5713,5713,1,2
5714,5714,1,0
5715,5715,1,2
5716,5716,1,0
5717,5717,3,0
5718,5718,1,0
5719,5719,1,1
5720,5720,1,2
5721,5721,1,0
5722,5722,2,2
5723,5723,2,2
5724,5724,3,1
5725,5725,3,1
5726,5726,2,2
5727,5727,3,0
5728,5728,2,1
5729,5729,3,0
5730,5730,1,2
5731,5731,1,1
5732,5732,1,1
5733,5733,3,0
5734,5734,3,0
5735,5735,3,2
5736,5736,1,1
5737,5737,3,0
5738,5738,1,0
5739,5739,1,2
5740,5740,1,2
5741,5741,1,0
5742,5742,3,2
5743,5743,3,0
5744,5744,3,1
5745,5745,3,0
5746,5746,3,0
5747,5747,3,1
5748,5748,1,0
5749,5749,1,1
5750,5750,3,0
5751,5751,1,1
5752,5752,1,1
5753,5753,2,1
5754,5754,1,2
5755,5755,3,0
5756,5756,2,0
5757,5757,3,0
5758,5758,2,1
5759,5759,1,1
5760,5760,3,0
5761,5761,2,0
5762,5762,3,1
5763,5763,2,1
