id,hhid,age,gender,relationShip,occupation,driversLicense,workplace,income
12760,6784,18,2,"child",3,false,-1,0
12761,6785,62,2,"single",1,true,6356,24000
12762,6786,63,1,"single",2,false,-1,500
12763,6787,71,1,"married",1,true,6357,24000
12764,6787,66,2,"married",1,true,6358,24000
12765,6788,39,2,"single",2,false,-1,500
12766,6789,66,1,"married",1,true,6359,24000
12767,6789,61,2,"married",1,true,6360,24000
12768,6789,11,2,"child",3,false,-1,0
12769,6790,55,1,"married",1,true,6361,24000
12770,6790,52,2,"married",1,true,6362,24000
12771,6790,11,2,"child",3,false,-1,0
12772,6791,74,1,"married",2,false,-1,500
12773,6791,69,2,"married",2,false,-1,500
12774,6791,9,2,"child",3,false,-1,0
12775,6792,22,1,"single",1,true,6363,24000
12776,6793,24,1,"single",2,false,-1,500
12777,6794,46,1,"married",1,true,6364,24000
12778,6794,45,2,"married",1,true,6365,24000
12779,6794,18,1,"child",3,false,-1,0
12780,6795,49,1,"single",1,true,6366,24000
12781,6796,74,1,"married",2,false,-1,500
12782,6796,71,2,"married",2,false,-1,500
12783,6796,3,1,"child",3,false,-1,0
12784,6797,41,1,"married",1,true,6367,24000
12785,6797,41,2,"married",2,false,-1,500
12786,6797,18,2,"child",3,false,-1,0
12787,6798,62,2,"single",1,true,6368,24000
12788,6799,69,1,"married",1,true,6369,24000
12789,6799,65,2,"married",2,false,-1,500
12790,6799,18,1,"child",3,false,-1,0
12791,6800,67,1,"married",1,true,6370,24000
12792,6800,65,2,"married",2,false,-1,500
12793,6800,13,2,"child",3,false,-1,0
12794,6801,23,1,"single",1,true,6371,24000
12795,6802,78,1,"married",2,false,-1,500
12796,6802,74,2,"married",2,false,-1,500
12797,6803,28,1,"single",2,false,-1,500
12798,6804,71,1,"married",2,false,-1,500
12799,6804,68,2,"married",2,false,-1,500
12800,6805,46,1,"married",1,true,6372,24000
12801,6805,42,2,"married",2,false,-1,500
12802,6805,8,2,"child",3,false,-1,0
12803,6806,24,1,"married",1,true,6373,24000
12804,6806,19,2,"married",2,false,-1,500
12805,6806,0,1,"child",3,false,-1,0
12806,6807,55,1,"single",2,false,-1,500
12807,6808,24,1,"married",2,false,-1,500
12808,6808,19,2,"married",1,true,6374,24000
12809,6809,26,1,"single",1,true,6375,24000
12810,6810,49,1,"married",2,false,-1,500
12811,6810,49,2,"married",1,true,6376,24000
12812,6810,14,1,"child",3,false,-1,0
12813,6811,38,2,"single",1,true,6377,24000
12814,6812,46,1,"married",1,true,6378,24000
12815,6812,42,2,"married",2,false,-1,500
12816,6812,8,1,"child",3,false,-1,0
12817,6813,39,1,"married",2,false,-1,500
12818,6813,38,2,"married",2,false,-1,500
12819,6814,22,1,"single",2,false,-1,500
12820,6815,30,1,"married",2,false,-1,500
12821,6815,28,2,"married",2,false,-1,500
12822,6815,7,1,"child",3,false,-1,0
12823,6816,70,1,"married",2,false,-1,500
12824,6816,70,2,"married",2,false,-1,500
12825,6817,30,1,"married",2,false,-1,500
12826,6817,29,2,"married",2,false,-1,500
12827,6818,41,1,"single",1,true,6379,24000
12828,6819,29,2,"single",1,true,6380,24000
12829,6820,32,1,"married",1,true,6381,24000
12830,6820,31,2,"married",2,false,-1,500
12831,6820,6,2,"child",3,false,-1,0
12832,6821,69,2,"single",2,false,-1,500
12833,6822,67,2,"single",1,true,6382,24000
12834,6823,67,1,"married",1,true,6383,24000
12835,6823,67,2,"married",2,false,-1,500
12836,6823,18,1,"child",3,false,-1,0
12837,6824,66,2,"single",1,true,6384,24000
12838,6825,35,1,"single",1,true,6385,24000
12839,6826,46,1,"married",1,true,6386,24000
12840,6826,45,2,"married",2,false,-1,500
12841,6826,18,1,"child",3,false,-1,0
12842,6827,49,1,"single",2,false,-1,500
12843,6828,70,2,"single",2,false,-1,500
12844,6829,76,1,"married",1,true,6387,24000
12845,6829,72,2,"married",1,true,6388,24000
12846,6829,18,2,"child",3,false,-1,0
12847,6830,38,1,"married",1,true,6389,24000
12848,6830,35,2,"married",1,true,6390,24000
12849,6831,33,2,"single",2,false,-1,500
12850,6832,23,1,"married",1,true,6391,24000
12851,6832,22,2,"married",1,true,6392,24000
12852,6833,78,1,"single",1,true,6393,24000
12853,6834,69,1,"single",2,false,-1,500
12854,6835,30,1,"single",1,true,6394,24000
12855,6836,37,1,"married",1,true,6395,24000
12856,6836,35,2,"married",1,true,6396,24000
12857,6836,12,2,"child",3,false,-1,0
12858,6837,61,2,"single",1,true,6397,24000
12859,6838,29,1,"single",2,false,-1,500
12860,6839,40,2,"single",1,true,6398,24000
12861,6840,35,1,"married",2,false,-1,500
12862,6840,31,2,"married",2,false,-1,500
12863,6841,57,2,"single",2,false,-1,500
12864,6842,21,2,"single",1,true,6399,24000
12865,6843,44,1,"married",1,true,6400,24000
12866,6843,42,2,"married",2,false,-1,500
12867,6843,18,2,"child",3,false,-1,0
12868,6844,33,2,"single",1,true,6401,24000
12869,6845,23,2,"single",1,true,6402,24000
12870,6846,59,1,"single",2,false,-1,500
12871,6847,37,1,"married",2,false,-1,500
12872,6847,34,2,"married",1,true,6403,24000
12873,6847,4,2,"child",3,false,-1,0
12874,6848,21,1,"married",1,true,6404,24000
12875,6848,20,2,"married",2,false,-1,500
12876,6848,1,1,"child",3,false,-1,0
12877,6849,66,1,"single",1,true,6405,24000
12878,6850,40,2,"single",1,true,6406,24000
12879,6851,23,1,"single",2,false,-1,500
12880,6852,51,1,"married",2,false,-1,500
12881,6852,46,2,"married",1,true,6407,24000
12882,6853,20,2,"single",1,true,6408,24000
12883,6854,46,1,"married",1,true,6409,24000
12884,6854,45,2,"married",2,false,-1,500
12885,6854,11,1,"child",3,false,-1,0
12886,6855,40,1,"single",2,false,-1,500
12887,6856,52,2,"single",2,false,-1,500
12888,6857,76,1,"single",2,false,-1,500
12889,6858,35,1,"married",1,true,6410,24000
12890,6858,32,2,"married",2,false,-1,500
12891,6858,2,2,"child",3,false,-1,0
12892,6859,79,1,"single",1,true,6411,24000
12893,6860,65,1,"married",1,true,6412,24000
12894,6860,62,2,"married",2,false,-1,500
12895,6861,75,1,"married",1,true,6413,24000
12896,6861,71,2,"married",1,true,6414,24000
12897,6862,22,1,"single",1,true,6415,24000
12898,6863,73,1,"married",1,true,6416,24000
12899,6863,71,2,"married",1,true,6417,24000
12900,6864,72,2,"single",2,false,-1,500
12901,6865,65,2,"single",2,false,-1,500
12902,6866,58,2,"single",2,false,-1,500
12903,6867,77,1,"single",1,true,6418,24000
12904,6868,38,1,"married",1,true,6419,24000
12905,6868,38,2,"married",2,false,-1,500
12906,6868,16,1,"child",3,false,-1,0
12907,6869,61,2,"single",1,true,6420,24000
12908,6870,40,1,"married",1,true,6421,24000
12909,6870,37,2,"married",2,false,-1,500
12910,6871,64,1,"married",1,true,6422,24000
12911,6871,63,2,"married",1,true,6423,24000
12912,6871,18,1,"child",3,false,-1,0
12913,6872,37,1,"married",1,true,6424,24000
12914,6872,32,2,"married",1,true,6425,24000
12915,6873,62,1,"single",2,false,-1,500
12916,6874,45,2,"single",2,false,-1,500
12917,6875,33,2,"single",1,true,6426,24000
12918,6876,31,1,"married",1,true,6427,24000
12919,6876,27,2,"married",1,true,6428,24000
12920,6877,59,1,"married",2,false,-1,500
12921,6877,54,2,"married",2,false,-1,500
12922,6878,77,1,"married",2,false,-1,500
12923,6878,76,2,"married",1,true,6429,24000
12924,6878,18,1,"child",3,false,-1,0
12925,6879,40,2,"single",1,true,6430,24000
12926,6880,40,2,"single",1,true,6431,24000
12927,6881,76,1,"married",1,true,6432,24000
12928,6881,71,2,"married",2,false,-1,500
12929,6882,39,1,"married",1,true,6433,24000
12930,6882,34,2,"married",2,false,-1,500
12931,6883,54,1,"married",2,false,-1,500
12932,6883,51,2,"married",2,false,-1,500
12933,6883,10,2,"child",3,false,-1,0
12934,6884,54,2,"single",1,true,6434,24000
12935,6885,67,1,"married",2,false,-1,500
12936,6885,66,2,"married",1,true,6435,24000
12937,6885,18,1,"child",3,false,-1,0
12938,6886,62,1,"single",2,false,-1,500
12939,6887,36,1,"married",2,false,-1,500
12940,6887,32,2,"married",2,false,-1,500
12941,6887,5,1,"child",3,false,-1,0
12942,6888,34,1,"married",1,true,6436,24000
12943,6888,31,2,"married",1,true,6437,24000
12944,6888,11,2,"child",3,false,-1,0
12945,6889,70,1,"married",1,true,6438,24000
12946,6889,67,2,"married",1,true,6439,24000
12947,6890,59,1,"married",1,true,6440,24000
12948,6890,57,2,"married",1,true,6441,24000
12949,6890,18,1,"child",3,false,-1,0
12950,6891,63,1,"married",2,false,-1,500
12951,6891,63,2,"married",1,true,6442,24000
12952,6892,62,2,"single",1,true,6443,24000
12953,6893,61,1,"married",1,true,6444,24000
12954,6893,57,2,"married",2,false,-1,500
12955,6893,18,2,"child",3,false,-1,0
12956,6894,24,2,"single",2,false,-1,500
12957,6895,37,1,"single",2,false,-1,500
12958,6896,45,1,"single",1,true,6445,24000
12959,6897,73,1,"single",2,false,-1,500
12960,6898,57,1,"married",1,true,6446,24000
12961,6898,56,2,"married",1,true,6447,24000
12962,6898,18,1,"child",3,false,-1,0
12963,6899,49,1,"single",1,true,6448,24000
12964,6900,48,2,"single",1,true,6449,24000
12965,6901,34,1,"single",1,true,6450,24000
12966,6902,27,1,"single",2,false,-1,500
12967,6903,74,2,"single",1,true,6451,24000
12968,6904,29,1,"single",2,false,-1,500
12969,6905,31,1,"married",1,true,6452,24000
12970,6905,31,2,"married",1,true,6453,24000
12971,6906,77,1,"married",1,true,6454,24000
12972,6906,72,2,"married",2,false,-1,500
12973,6906,6,2,"child",3,false,-1,0
12974,6907,39,1,"single",1,true,6455,24000
12975,6908,48,2,"single",2,false,-1,500
12976,6909,23,1,"single",1,true,6456,24000
12977,6910,67,1,"married",1,true,6457,24000
12978,6910,64,2,"married",1,true,6458,24000
12979,6910,12,1,"child",3,false,-1,0
12980,6911,64,1,"single",1,true,6459,24000
12981,6912,27,1,"married",2,false,-1,500
12982,6912,23,2,"married",2,false,-1,500
12983,6913,31,1,"married",1,true,6460,24000
12984,6913,29,2,"married",1,true,6461,24000
12985,6914,20,1,"married",1,true,6462,24000
12986,6914,18,2,"married",2,false,-1,500
12987,6914,0,2,"child",3,false,-1,0
12988,6915,30,1,"single",1,true,6463,24000
12989,6916,42,1,"married",1,true,6464,24000
12990,6916,38,2,"married",2,false,-1,500
12991,6916,9,2,"child",3,false,-1,0
12992,6917,33,2,"single",2,false,-1,500
12993,6918,71,1,"single",1,true,6465,24000
12994,6919,47,1,"married",1,true,6466,24000
12995,6919,46,2,"married",1,true,6467,24000
12996,6920,25,1,"married",1,true,6468,24000
12997,6920,23,2,"married",1,true,6469,24000
12998,6920,2,1,"child",3,false,-1,0
12999,6921,32,1,"married",2,false,-1,500
13000,6921,32,2,"married",1,true,6470,24000
13001,6922,54,1,"married",2,false,-1,500
13002,6922,54,2,"married",1,true,6471,24000
13003,6923,49,2,"single",1,true,6472,24000
13004,6924,64,2,"single",2,false,-1,500
13005,6925,59,1,"married",1,true,6473,24000
13006,6925,58,2,"married",1,true,6474,24000
13007,6925,15,1,"child",3,false,-1,0
13008,6926,40,1,"single",2,false,-1,500
13009,6927,59,1,"married",2,false,-1,500
13010,6927,54,2,"married",1,true,6475,24000
13011,6928,30,1,"single",1,true,6476,24000
13012,6929,33,1,"single",1,true,6477,24000
13013,6930,22,1,"single",2,false,-1,500
13014,6931,24,1,"married",2,false,-1,500
13015,6931,21,2,"married",1,true,6478,24000
13016,6932,50,1,"married",1,true,6479,24000
13017,6932,46,2,"married",1,true,6480,24000
13018,6933,62,1,"married",1,true,6481,24000
13019,6933,57,2,"married",2,false,-1,500
13020,6933,12,2,"child",3,false,-1,0
13021,6934,75,1,"married",1,true,6482,24000
13022,6934,73,2,"married",1,true,6483,24000
13023,6935,21,1,"single",1,true,6484,24000
13024,6936,69,1,"single",1,true,6485,24000
13025,6937,43,1,"single",1,true,6486,24000
13026,6938,79,1,"single",1,true,6487,24000
13027,6939,30,1,"married",2,false,-1,500
13028,6939,30,2,"married",2,false,-1,500
13029,6939,9,1,"child",3,false,-1,0
13030,6940,54,2,"single",1,true,6488,24000
13031,6941,51,1,"married",1,true,6489,24000
13032,6941,48,2,"married",2,false,-1,500
13033,6942,23,1,"married",1,true,6490,24000
13034,6942,23,2,"married",1,true,6491,24000
13035,6942,0,1,"child",3,false,-1,0
13036,6943,38,2,"single",1,true,6492,24000
13037,6944,46,1,"married",2,false,-1,500
13038,6944,45,2,"married",1,true,6493,24000
13039,6944,12,2,"child",3,false,-1,0
13040,6945,50,1,"single",2,false,-1,500
13041,6946,42,2,"single",1,true,6494,24000
13042,6947,45,2,"single",2,false,-1,500
13043,6948,57,1,"married",1,true,6495,24000
13044,6948,56,2,"married",1,true,6496,24000
13045,6949,31,1,"single",1,true,6497,24000
13046,6950,66,2,"single",1,true,6498,24000
13047,6951,51,2,"single",1,true,6499,24000
13048,6952,56,2,"single",2,false,-1,500
13049,6953,24,1,"married",1,true,6500,24000
13050,6953,24,2,"married",2,false,-1,500
13051,6954,52,1,"married",2,false,-1,500
13052,6954,49,2,"married",2,false,-1,500
13053,6954,18,2,"child",3,false,-1,0
13054,6955,32,1,"married",1,true,6501,24000
13055,6955,29,2,"married",2,false,-1,500
13056,6955,1,1,"child",3,false,-1,0
13057,6956,41,1,"married",1,true,6502,24000
13058,6956,40,2,"married",2,false,-1,500
13059,6957,21,1,"single",2,false,-1,500
13060,6958,67,2,"single",2,false,-1,500
13061,6959,43,1,"married",2,false,-1,500
13062,6959,40,2,"married",2,false,-1,500
13063,6959,11,1,"child",3,false,-1,0
13064,6960,49,1,"single",2,false,-1,500
13065,6961,66,1,"single",1,true,6503,24000
13066,6962,21,1,"married",1,true,6504,24000
13067,6962,21,2,"married",1,true,6505,24000
13068,6962,2,2,"child",3,false,-1,0
13069,6963,67,1,"married",2,false,-1,500
13070,6963,64,2,"married",2,false,-1,500
13071,6963,18,2,"child",3,false,-1,0
13072,6964,52,1,"married",1,true,6506,24000
13073,6964,51,2,"married",1,true,6507,24000
13074,6964,18,2,"child",3,false,-1,0
13075,6965,34,1,"married",1,true,6508,24000
13076,6965,32,2,"married",2,false,-1,500
13077,6965,13,1,"child",3,false,-1,0
13078,6966,50,1,"married",2,false,-1,500
13079,6966,46,2,"married",1,true,6509,24000
13080,6966,18,1,"child",3,false,-1,0
13081,6967,61,1,"married",1,true,6510,24000
13082,6967,57,2,"married",2,false,-1,500
13083,6967,16,1,"child",3,false,-1,0
13084,6968,27,1,"single",2,false,-1,500
13085,6969,67,2,"single",1,true,6511,24000
13086,6970,38,1,"married",2,false,-1,500
13087,6970,34,2,"married",1,true,6512,24000
13088,6971,32,1,"married",1,true,6513,24000
13089,6971,27,2,"married",1,true,6514,24000
13090,6972,76,1,"married",1,true,6515,24000
13091,6972,76,2,"married",1,true,6516,24000
13092,6973,51,1,"single",1,true,6517,24000
13093,6974,39,1,"married",1,true,6518,24000
13094,6974,35,2,"married",1,true,6519,24000
13095,6974,2,2,"child",3,false,-1,0
13096,6975,79,1,"single",1,true,6520,24000
13097,6976,27,1,"single",1,true,6521,24000
13098,6977,72,2,"single",1,true,6522,24000
13099,6978,44,1,"married",1,true,6523,24000
13100,6978,43,2,"married",2,false,-1,500
13101,6978,18,1,"child",3,false,-1,0
13102,6979,75,1,"married",1,true,6524,24000
13103,6979,71,2,"married",1,true,6525,24000
13104,6980,56,2,"single",1,true,6526,24000
13105,6981,39,1,"married",1,true,6527,24000
13106,6981,36,2,"married",2,false,-1,500
13107,6982,69,1,"married",2,false,-1,500
13108,6982,67,2,"married",1,true,6528,24000
13109,6983,29,1,"married",1,true,6529,24000
13110,6983,29,2,"married",2,false,-1,500
13111,6984,60,1,"married",1,true,6530,24000
13112,6984,59,2,"married",1,true,6531,24000
13113,6985,72,1,"married",2,false,-1,500
13114,6985,67,2,"married",1,true,6532,24000
13115,6985,18,2,"child",3,false,-1,0
13116,6986,29,2,"single",1,true,6533,24000
13117,6987,24,1,"married",2,false,-1,500
13118,6987,22,2,"married",1,true,6534,24000
13119,6987,1,1,"child",3,false,-1,0
13120,6988,51,1,"single",2,false,-1,500
13121,6989,58,1,"married",2,false,-1,500
13122,6989,56,2,"married",1,true,6535,24000
13123,6989,18,2,"child",3,false,-1,0
13124,6990,43,2,"single",1,true,6536,24000
13125,6991,25,1,"single",1,true,6537,24000
13126,6992,39,1,"single",2,false,-1,500
13127,6993,21,2,"single",2,false,-1,500
13128,6994,51,2,"single",1,true,6538,24000
13129,6995,22,1,"married",2,false,-1,500
13130,6995,19,2,"married",2,false,-1,500
13131,6995,0,2,"child",3,false,-1,0
13132,6996,61,1,"married",2,false,-1,500
13133,6996,57,2,"married",1,true,6539,24000
13134,6997,71,1,"married",2,false,-1,500
13135,6997,66,2,"married",1,true,6540,24000
13136,6997,16,2,"child",3,false,-1,0
13137,6998,78,1,"married",2,false,-1,500
13138,6998,78,2,"married",2,false,-1,500
13139,6998,18,1,"child",3,false,-1,0
13140,6999,26,1,"married",1,true,6541,24000
13141,6999,22,2,"married",2,false,-1,500
13142,6999,1,2,"child",3,false,-1,0
13143,7000,75,1,"married",1,true,6542,24000
13144,7000,75,2,"married",1,true,6543,24000
13145,7001,32,1,"married",1,true,6544,24000
13146,7001,28,2,"married",1,true,6545,24000
13147,7001,2,2,"child",3,false,-1,0
13148,7002,36,2,"single",1,true,6546,24000
13149,7003,46,1,"single",1,true,6547,24000
13150,7004,56,1,"married",1,true,6548,24000
13151,7004,52,2,"married",2,false,-1,500
13152,7004,17,2,"child",3,false,-1,0
13153,7005,78,2,"single",1,true,6549,24000
13154,7006,29,1,"single",1,true,6550,24000
13155,7007,33,2,"single",1,true,6551,24000
13156,7008,38,1,"married",1,true,6552,24000
13157,7008,34,2,"married",1,true,6553,24000
13158,7009,68,1,"married",2,false,-1,500
13159,7009,64,2,"married",1,true,6554,24000
13160,7010,37,1,"married",1,true,6555,24000
13161,7010,33,2,"married",1,true,6556,24000
13162,7011,78,1,"married",2,false,-1,500
13163,7011,73,2,"married",1,true,6557,24000
13164,7011,18,1,"child",3,false,-1,0
13165,7012,61,2,"single",2,false,-1,500
13166,7013,43,1,"married",1,true,6558,24000
13167,7013,38,2,"married",1,true,6559,24000
13168,7013,13,2,"child",3,false,-1,0
13169,7014,26,1,"married",1,true,6560,24000
13170,7014,24,2,"married",1,true,6561,24000
13171,7014,1,2,"child",3,false,-1,0
13172,7015,34,1,"single",1,true,6562,24000
13173,7016,63,2,"single",1,true,6563,24000
13174,7017,74,1,"married",1,true,6564,24000
13175,7017,74,2,"married",2,false,-1,500
13176,7018,40,2,"single",2,false,-1,500
13177,7019,69,1,"married",2,false,-1,500
13178,7019,68,2,"married",2,false,-1,500
13179,7020,23,1,"married",1,true,6565,24000
13180,7020,18,2,"married",2,false,-1,500
13181,7020,0,2,"child",3,false,-1,0
13182,7021,40,1,"married",1,true,6566,24000
13183,7021,36,2,"married",2,false,-1,500
13184,7021,4,1,"child",3,false,-1,0
13185,7022,51,2,"single",1,true,6567,24000
13186,7023,51,1,"married",1,true,6568,24000
13187,7023,48,2,"married",2,false,-1,500
13188,7024,53,1,"married",1,true,6569,24000
13189,7024,49,2,"married",1,true,6570,24000
13190,7024,18,2,"child",3,false,-1,0
13191,7025,38,1,"single",2,false,-1,500
13192,7026,28,1,"married",1,true,6571,24000
13193,7026,25,2,"married",1,true,6572,24000
13194,7026,3,1,"child",3,false,-1,0
13195,7027,38,1,"single",1,true,6573,24000
13196,7028,61,2,"single",1,true,6574,24000
13197,7029,55,1,"married",2,false,-1,500
13198,7029,53,2,"married",1,true,6575,24000
13199,7030,48,2,"single",1,true,6576,24000
13200,7031,75,1,"married",2,false,-1,500
13201,7031,74,2,"married",2,false,-1,500
13202,7032,65,2,"single",2,false,-1,500
13203,7033,22,1,"single",1,true,6577,24000
13204,7034,44,1,"married",2,false,-1,500
13205,7034,39,2,"married",2,false,-1,500
13206,7035,69,1,"married",2,false,-1,500
13207,7035,67,2,"married",2,false,-1,500
13208,7036,64,2,"single",1,true,6578,24000
13209,7037,57,2,"single",1,true,6579,24000
13210,7038,27,1,"single",2,false,-1,500
13211,7039,73,1,"married",2,false,-1,500
13212,7039,70,2,"married",2,false,-1,500
13213,7040,31,2,"single",1,true,6580,24000
13214,7041,56,1,"married",1,true,6581,24000
13215,7041,55,2,"married",1,true,6582,24000
13216,7041,18,2,"child",3,false,-1,0
13217,7042,75,1,"married",1,true,6583,24000
13218,7042,72,2,"married",2,false,-1,500
13219,7043,33,1,"single",2,false,-1,500
13220,7044,25,2,"single",2,false,-1,500
13221,7045,36,1,"single",2,false,-1,500
13222,7046,56,1,"single",1,true,6584,24000
13223,7047,47,2,"single",1,true,6585,24000
13224,7048,23,1,"single",2,false,-1,500
13225,7049,49,1,"married",2,false,-1,500
13226,7049,49,2,"married",2,false,-1,500
13227,7050,51,1,"married",1,true,6586,24000
13228,7050,51,2,"married",1,true,6587,24000
13229,7050,18,2,"child",3,false,-1,0
13230,7051,78,1,"single",2,false,-1,500
13231,7052,34,1,"married",1,true,6588,24000
13232,7052,34,2,"married",1,true,6589,24000
13233,7052,6,2,"child",3,false,-1,0
13234,7053,27,1,"married",1,true,6590,24000
13235,7053,26,2,"married",2,false,-1,500
13236,7054,28,1,"married",2,false,-1,500
13237,7054,28,2,"married",1,true,6591,24000
13238,7055,69,1,"married",1,true,6592,24000
13239,7055,69,2,"married",2,false,-1,500
13240,7055,18,1,"child",3,false,-1,0
13241,7056,28,1,"married",1,true,6593,24000
13242,7056,28,2,"married",2,false,-1,500
13243,7057,65,1,"married",1,true,6594,24000
13244,7057,63,2,"married",2,false,-1,500
13245,7057,10,2,"child",3,false,-1,0
13246,7058,35,1,"married",1,true,6595,24000
13247,7058,33,2,"married",1,true,6596,24000
13248,7058,6,2,"child",3,false,-1,0
13249,7059,45,1,"married",2,false,-1,500
13250,7059,45,2,"married",2,false,-1,500
13251,7059,18,2,"child",3,false,-1,0
13252,7060,29,1,"married",1,true,6597,24000
13253,7060,28,2,"married",1,true,6598,24000
13254,7061,79,1,"married",2,false,-1,500
13255,7061,74,2,"married",1,true,6599,24000
13256,7061,18,1,"child",3,false,-1,0
13257,7062,41,1,"married",1,true,6600,24000
13258,7062,36,2,"married",2,false,-1,500
13259,7062,2,1,"child",3,false,-1,0
13260,7063,45,1,"single",2,false,-1,500
13261,7064,51,1,"married",1,true,6601,24000
13262,7064,50,2,"married",2,false,-1,500
13263,7065,59,1,"married",1,true,6602,24000
13264,7065,59,2,"married",2,false,-1,500
13265,7065,18,1,"child",3,false,-1,0
13266,7066,34,1,"married",1,true,6603,24000
13267,7066,32,2,"married",2,false,-1,500
13268,7066,3,1,"child",3,false,-1,0
13269,7067,73,1,"single",1,true,6604,24000
13270,7068,64,1,"married",1,true,6605,24000
13271,7068,61,2,"married",2,false,-1,500
13272,7068,18,1,"child",3,false,-1,0
13273,7069,46,1,"married",2,false,-1,500
13274,7069,41,2,"married",1,true,6606,24000
13275,7069,8,2,"child",3,false,-1,0
13276,7070,27,1,"single",2,false,-1,500
13277,7071,35,1,"single",1,true,6607,24000
13278,7072,73,1,"married",1,true,6608,24000
13279,7072,70,2,"married",2,false,-1,500
13280,7072,13,2,"child",3,false,-1,0
13281,7073,51,1,"married",2,false,-1,500
13282,7073,51,2,"married",2,false,-1,500
13283,7073,18,1,"child",3,false,-1,0
13284,7074,42,1,"single",1,true,6609,24000
13285,7075,77,1,"married",2,false,-1,500
13286,7075,72,2,"married",2,false,-1,500
13287,7076,44,1,"married",1,true,6610,24000
13288,7076,44,2,"married",1,true,6611,24000
13289,7077,51,2,"single",1,true,6612,24000
13290,7078,21,1,"married",1,true,6613,24000
13291,7078,19,2,"married",2,false,-1,500
13292,7079,66,1,"single",1,true,6614,24000
13293,7080,75,1,"single",1,true,6615,24000
13294,7081,58,1,"married",2,false,-1,500
13295,7081,58,2,"married",1,true,6616,24000
13296,7082,20,2,"single",1,true,6617,24000
13297,7083,40,1,"married",1,true,6618,24000
13298,7083,39,2,"married",2,false,-1,500
13299,7083,9,2,"child",3,false,-1,0
13300,7084,54,2,"single",2,false,-1,500
13301,7085,35,1,"single",2,false,-1,500
13302,7086,69,1,"married",1,true,6619,24000
13303,7086,64,2,"married",1,true,6620,24000
13304,7087,38,1,"married",1,true,6621,24000
13305,7087,37,2,"married",2,false,-1,500
13306,7088,55,1,"single",1,true,6622,24000
13307,7089,42,1,"married",1,true,6623,24000
13308,7089,37,2,"married",2,false,-1,500
13309,7089,13,2,"child",3,false,-1,0
13310,7090,31,1,"married",1,true,6624,24000
13311,7090,29,2,"married",1,true,6625,24000
13312,7090,10,1,"child",3,false,-1,0
13313,7091,72,1,"married",2,false,-1,500
13314,7091,67,2,"married",1,true,6626,24000
13315,7092,73,2,"single",1,true,6627,24000
13316,7093,25,1,"married",1,true,6628,24000
13317,7093,24,2,"married",2,false,-1,500
13318,7094,73,1,"married",1,true,6629,24000
13319,7094,68,2,"married",2,false,-1,500
13320,7094,5,1,"child",3,false,-1,0
13321,7095,30,2,"single",2,false,-1,500
13322,7096,25,1,"single",1,true,6630,24000
13323,7097,78,1,"married",2,false,-1,500
13324,7097,76,2,"married",2,false,-1,500
13325,7097,15,2,"child",3,false,-1,0
13326,7098,57,1,"married",1,true,6631,24000
13327,7098,57,2,"married",1,true,6632,24000
13328,7098,18,1,"child",3,false,-1,0
13329,7099,25,1,"single",1,true,6633,24000
13330,7100,78,1,"married",1,true,6634,24000
13331,7100,73,2,"married",1,true,6635,24000
13332,7100,7,1,"child",3,false,-1,0
13333,7101,70,2,"single",1,true,6636,24000
13334,7102,65,1,"single",1,true,6637,24000
13335,7103,34,2,"single",1,true,6638,24000
13336,7104,30,1,"married",1,true,6639,24000
13337,7104,26,2,"married",2,false,-1,500
13338,7104,6,1,"child",3,false,-1,0
13339,7105,38,1,"married",2,false,-1,500
13340,7105,35,2,"married",2,false,-1,500
13341,7105,5,2,"child",3,false,-1,0
13342,7106,32,1,"married",1,true,6640,24000
13343,7106,28,2,"married",2,false,-1,500
13344,7106,6,1,"child",3,false,-1,0
13345,7107,46,1,"married",1,true,6641,24000
13346,7107,46,2,"married",2,false,-1,500
13347,7107,18,1,"child",3,false,-1,0
13348,7108,41,1,"single",1,true,6642,24000
13349,7109,73,2,"single",1,true,6643,24000
13350,7110,50,1,"married",2,false,-1,500
13351,7110,48,2,"married",2,false,-1,500
13352,7110,6,2,"child",3,false,-1,0
13353,7111,46,1,"single",1,true,6644,24000
13354,7112,42,1,"married",1,true,6645,24000
13355,7112,38,2,"married",2,false,-1,500
13356,7112,6,2,"child",3,false,-1,0
13357,7113,39,1,"married",1,true,6646,24000
13358,7113,37,2,"married",1,true,6647,24000
13359,7114,71,1,"married",1,true,6648,24000
13360,7114,69,2,"married",1,true,6649,24000
13361,7114,18,2,"child",3,false,-1,0
13362,7115,24,1,"married",1,true,6650,24000
13363,7115,24,2,"married",1,true,6651,24000
13364,7115,1,2,"child",3,false,-1,0
13365,7116,20,1,"married",1,true,6652,24000
13366,7116,15,2,"married",2,false,-1,500
13367,7116,0,1,"child",3,false,-1,0
13368,7117,68,2,"single",1,true,6653,24000
13369,7118,68,1,"married",1,true,6654,24000
13370,7118,68,2,"married",2,false,-1,500
13371,7119,50,2,"single",1,true,6655,24000
13372,7120,25,1,"married",2,false,-1,500
13373,7120,24,2,"married",1,true,6656,24000
13374,7120,5,1,"child",3,false,-1,0
13375,7121,40,1,"married",2,false,-1,500
13376,7121,35,2,"married",1,true,6657,24000
13377,7121,5,1,"child",3,false,-1,0
13378,7122,43,1,"married",1,true,6658,24000
13379,7122,40,2,"married",2,false,-1,500
13380,7122,1,1,"child",3,false,-1,0
