id,hhid,age,gender,relationShip,occupation,driversLicense,workplace,income
2944,1574,5,1,"child",3,false,-1,0
2945,1575,30,2,"single",2,false,-1,500
2946,1576,25,1,"single",1,true,1458,24000
2947,1577,78,1,"married",2,false,-1,500
2948,1577,76,2,"married",2,false,-1,500
2949,1577,15,2,"child",3,false,-1,0
2950,1578,57,1,"married",1,true,1459,24000
2951,1578,57,2,"married",1,true,1460,24000
2952,1578,18,1,"child",3,false,-1,0
2953,1579,25,1,"single",1,true,1461,24000
2954,1580,78,1,"married",1,true,1462,24000
2955,1580,73,2,"married",1,true,1463,24000
2956,1580,7,1,"child",3,false,-1,0
2957,1581,70,2,"single",1,true,1464,24000
2958,1582,65,1,"single",1,true,1465,24000
2959,1583,34,2,"single",1,true,1466,24000
2960,1584,30,1,"married",1,true,1467,24000
2961,1584,26,2,"married",2,false,-1,500
2962,1584,6,1,"child",3,false,-1,0
2963,1585,38,1,"married",2,false,-1,500
2964,1585,35,2,"married",2,false,-1,500
2965,1585,5,2,"child",3,false,-1,0
2966,1586,32,1,"married",1,true,1468,24000
2967,1586,28,2,"married",2,false,-1,500
2968,1586,6,1,"child",3,false,-1,0
2969,1587,46,1,"married",1,true,1469,24000
2970,1587,46,2,"married",2,false,-1,500
2971,1587,18,1,"child",3,false,-1,0
2972,1588,41,1,"single",1,true,1470,24000
2973,1589,73,2,"single",1,true,1471,24000
2974,1590,50,1,"married",2,false,-1,500
2975,1590,48,2,"married",2,false,-1,500
2976,1590,6,2,"child",3,false,-1,0
2977,1591,46,1,"single",1,true,1472,24000
2978,1592,42,1,"married",1,true,1473,24000
2979,1592,38,2,"married",2,false,-1,500
2980,1592,6,2,"child",3,false,-1,0
2981,1593,39,1,"married",1,true,1474,24000
2982,1593,37,2,"married",1,true,1475,24000
2983,1594,71,1,"married",1,true,1476,24000
2984,1594,69,2,"married",1,true,1477,24000
2985,1594,18,2,"child",3,false,-1,0
2986,1595,24,1,"married",1,true,1478,24000
2987,1595,24,2,"married",1,true,1479,24000
2988,1595,1,2,"child",3,false,-1,0
2989,1596,20,1,"married",1,true,1480,24000
2990,1596,15,2,"married",2,false,-1,500
2991,1596,0,1,"child",3,false,-1,0
2992,1597,68,2,"single",1,true,1481,24000
2993,1598,68,1,"married",1,true,1482,24000
2994,1598,68,2,"married",2,false,-1,500
2995,1599,50,2,"single",1,true,1483,24000
2996,1600,25,1,"married",2,false,-1,500
2997,1600,24,2,"married",1,true,1484,24000
2998,1600,5,1,"child",3,false,-1,0
2999,1601,40,1,"married",2,false,-1,500
3000,1601,35,2,"married",1,true,1485,24000
3001,1601,5,1,"child",3,false,-1,0
3002,1602,43,1,"married",1,true,1486,24000
3003,1602,40,2,"married",2,false,-1,500
3004,1602,1,1,"child",3,false,-1,0
3005,1603,47,1,"married",1,true,1487,24000
3006,1603,44,2,"married",2,false,-1,500
3007,1604,57,2,"single",1,true,1488,24000
3008,1605,58,2,"single",1,true,1489,24000
3009,1606,59,1,"married",1,true,1490,24000
3010,1606,54,2,"married",1,true,1491,24000
3011,1607,48,2,"single",1,true,1492,24000
3012,1608,23,1,"single",1,true,1493,24000
3013,1609,20,1,"married",1,true,1494,24000
3014,1609,20,2,"married",1,true,1495,24000
3015,1609,1,1,"child",3,false,-1,0
3016,1610,56,1,"single",1,true,1496,24000
3017,1611,79,1,"married",1,true,1497,24000
3018,1611,75,2,"married",1,true,1498,24000
3019,1611,18,1,"child",3,false,-1,0
3020,1612,27,1,"married",1,true,1499,24000
3021,1612,23,2,"married",2,false,-1,500
3022,1613,26,1,"single",2,false,-1,500
3023,1614,79,1,"married",1,true,1500,24000
3024,1614,77,2,"married",2,false,-1,500
3025,1614,18,1,"child",3,false,-1,0
3026,1615,71,1,"single",2,false,-1,500
3027,1616,76,1,"married",1,true,1501,24000
3028,1616,71,2,"married",1,true,1502,24000
3029,1616,18,2,"child",3,false,-1,0
3030,1617,23,2,"single",1,true,1503,24000
3031,1618,40,2,"single",1,true,1504,24000
3032,1619,21,1,"married",1,true,1505,24000
3033,1619,16,2,"married",1,true,1506,24000
3034,1620,45,2,"single",1,true,1507,24000
3035,1621,73,2,"single",2,false,-1,500
3036,1622,76,1,"married",1,true,1508,24000
3037,1622,74,2,"married",2,false,-1,500
3038,1623,57,1,"married",1,true,1509,24000
3039,1623,54,2,"married",2,false,-1,500
3040,1623,11,2,"child",3,false,-1,0
3041,1624,38,1,"single",1,true,1510,24000
3042,1625,69,1,"married",1,true,1511,24000
3043,1625,69,2,"married",1,true,1512,24000
3044,1625,13,1,"child",3,false,-1,0
3045,1626,46,1,"single",1,true,1513,24000
3046,1627,34,1,"married",1,true,1514,24000
3047,1627,31,2,"married",1,true,1515,24000
3048,1627,3,2,"child",3,false,-1,0
3049,1628,79,1,"single",2,false,-1,500
3050,1629,34,1,"married",1,true,1516,24000
3051,1629,30,2,"married",1,true,1517,24000
3052,1629,0,2,"child",3,false,-1,0
3053,1630,31,1,"married",1,true,1518,24000
3054,1630,30,2,"married",1,true,1519,24000
3055,1630,9,2,"child",3,false,-1,0
3056,1631,47,1,"married",2,false,-1,500
3057,1631,45,2,"married",1,true,1520,24000
3058,1631,2,1,"child",3,false,-1,0
3059,1632,41,1,"single",1,true,1521,24000
3060,1633,49,1,"single",1,true,1522,24000
3061,1634,66,1,"married",2,false,-1,500
3062,1634,62,2,"married",1,true,1523,24000
3063,1634,18,2,"child",3,false,-1,0
3064,1635,48,1,"married",2,false,-1,500
3065,1635,48,2,"married",2,false,-1,500
3066,1636,52,1,"single",2,false,-1,500
3067,1637,22,1,"married",1,true,1524,24000
3068,1637,20,2,"married",2,false,-1,500
3069,1637,0,2,"child",3,false,-1,0
3070,1638,43,1,"single",1,true,1525,24000
3071,1639,33,2,"single",1,true,1526,24000
3072,1640,20,1,"married",1,true,1527,24000
3073,1640,20,2,"married",1,true,1528,24000
3074,1640,1,1,"child",3,false,-1,0
3075,1641,39,1,"married",1,true,1529,24000
3076,1641,38,2,"married",1,true,1530,24000
3077,1642,61,1,"single",1,true,1531,24000
3078,1643,40,2,"single",1,true,1532,24000
3079,1644,41,2,"single",1,true,1533,24000
3080,1645,70,1,"married",1,true,1534,24000
3081,1645,70,2,"married",2,false,-1,500
3082,1645,18,1,"child",3,false,-1,0
3083,1646,32,1,"married",1,true,1535,24000
3084,1646,32,2,"married",1,true,1536,24000
3085,1646,7,1,"child",3,false,-1,0
3086,1647,34,1,"married",2,false,-1,500
3087,1647,34,2,"married",2,false,-1,500
3088,1647,7,2,"child",3,false,-1,0
3089,1648,74,1,"married",2,false,-1,500
3090,1648,73,2,"married",1,true,1537,24000
3091,1648,18,1,"child",3,false,-1,0
3092,1649,61,1,"single",1,true,1538,24000
3093,1650,66,1,"married",1,true,1539,24000
3094,1650,62,2,"married",1,true,1540,24000
3095,1651,48,1,"single",1,true,1541,24000
3096,1652,41,1,"married",2,false,-1,500
3097,1652,38,2,"married",1,true,1542,24000
3098,1652,18,2,"child",3,false,-1,0
3099,1653,67,2,"single",1,true,1543,24000
3100,1654,67,1,"married",2,false,-1,500
3101,1654,64,2,"married",1,true,1544,24000
3102,1655,52,1,"single",1,true,1545,24000
3103,1656,73,1,"married",2,false,-1,500
3104,1656,70,2,"married",1,true,1546,24000
3105,1656,5,2,"child",3,false,-1,0
3106,1657,42,1,"married",2,false,-1,500
3107,1657,39,2,"married",2,false,-1,500
3108,1658,71,1,"single",2,false,-1,500
3109,1659,54,2,"single",1,true,1547,24000
3110,1660,63,1,"married",2,false,-1,500
3111,1660,62,2,"married",2,false,-1,500
3112,1661,49,1,"married",1,true,1548,24000
3113,1661,45,2,"married",1,true,1549,24000
3114,1661,13,1,"child",3,false,-1,0
3115,1662,42,1,"married",2,false,-1,500
3116,1662,41,2,"married",1,true,1550,24000
3117,1662,18,2,"child",3,false,-1,0
3118,1663,74,1,"married",2,false,-1,500
3119,1663,71,2,"married",1,true,1551,24000
3120,1664,40,1,"married",1,true,1552,24000
3121,1664,38,2,"married",2,false,-1,500
3122,1664,2,1,"child",3,false,-1,0
3123,1665,56,2,"single",1,true,1553,24000
3124,1666,75,1,"married",1,true,1554,24000
3125,1666,72,2,"married",2,false,-1,500
3126,1666,18,1,"child",3,false,-1,0
3127,1667,64,1,"married",1,true,1555,24000
3128,1667,60,2,"married",1,true,1556,24000
3129,1668,73,1,"single",1,true,1557,24000
3130,1669,78,1,"single",1,true,1558,24000
3131,1670,63,1,"single",1,true,1559,24000
3132,1671,24,1,"single",2,false,-1,500
3133,1672,75,2,"single",1,true,1560,24000
3134,1673,28,1,"married",1,true,1561,24000
3135,1673,25,2,"married",2,false,-1,500
3136,1674,34,1,"married",1,true,1562,24000
3137,1674,32,2,"married",1,true,1563,24000
3138,1674,12,1,"child",3,false,-1,0
3139,1675,50,1,"married",1,true,1564,24000
3140,1675,45,2,"married",2,false,-1,500
3141,1675,16,2,"child",3,false,-1,0
3142,1676,22,2,"single",2,false,-1,500
3143,1677,42,1,"married",1,true,1565,24000
3144,1677,37,2,"married",1,true,1566,24000
3145,1678,25,2,"single",1,true,1567,24000
3146,1679,39,1,"married",1,true,1568,24000
3147,1679,39,2,"married",1,true,1569,24000
3148,1680,79,1,"married",2,false,-1,500
3149,1680,76,2,"married",1,true,1570,24000
3150,1680,18,2,"child",3,false,-1,0
3151,1681,20,2,"single",1,true,1571,24000
3152,1682,58,1,"single",1,true,1572,24000
3153,1683,79,2,"single",2,false,-1,500
3154,1684,51,1,"married",1,true,1573,24000
3155,1684,47,2,"married",1,true,1574,24000
3156,1685,49,2,"single",2,false,-1,500
3157,1686,25,1,"married",2,false,-1,500
3158,1686,23,2,"married",1,true,1575,24000
3159,1686,1,2,"child",3,false,-1,0
3160,1687,27,1,"married",1,true,1576,24000
3161,1687,24,2,"married",1,true,1577,24000
3162,1687,5,2,"child",3,false,-1,0
3163,1688,53,1,"married",1,true,1578,24000
3164,1688,51,2,"married",1,true,1579,24000
3165,1689,76,1,"married",2,false,-1,500
3166,1689,74,2,"married",2,false,-1,500
3167,1690,33,1,"married",1,true,1580,24000
3168,1690,31,2,"married",2,false,-1,500
3169,1690,10,1,"child",3,false,-1,0
3170,1691,58,1,"single",2,false,-1,500
3171,1692,47,1,"married",1,true,1581,24000
3172,1692,46,2,"married",1,true,1582,24000
3173,1692,2,1,"child",3,false,-1,0
3174,1693,48,2,"single",1,true,1583,24000
3175,1694,63,1,"married",1,true,1584,24000
3176,1694,58,2,"married",2,false,-1,500
3177,1695,32,2,"single",1,true,1585,24000
3178,1696,33,2,"single",1,true,1586,24000
3179,1697,29,1,"married",2,false,-1,500
3180,1697,27,2,"married",2,false,-1,500
3181,1698,27,1,"single",1,true,1587,24000
3182,1699,32,1,"single",2,false,-1,500
3183,1700,46,2,"single",1,true,1588,24000
3184,1701,66,2,"single",2,false,-1,500
3185,1702,43,1,"single",1,true,1589,24000
3186,1703,71,1,"single",1,true,1590,24000
3187,1704,22,1,"married",2,false,-1,500
3188,1704,18,2,"married",1,true,1591,24000
3189,1704,0,1,"child",3,false,-1,0
3190,1705,26,2,"single",1,true,1592,24000
3191,1706,69,1,"married",1,true,1593,24000
3192,1706,68,2,"married",1,true,1594,24000
3193,1706,18,2,"child",3,false,-1,0
3194,1707,39,1,"single",1,true,1595,24000
3195,1708,47,2,"single",2,false,-1,500
3196,1709,37,1,"married",1,true,1596,24000
3197,1709,34,2,"married",1,true,1597,24000
3198,1709,4,1,"child",3,false,-1,0
3199,1710,26,1,"married",1,true,1598,24000
3200,1710,21,2,"married",1,true,1599,24000
3201,1710,0,1,"child",3,false,-1,0
3202,1711,36,2,"single",1,true,1600,24000
3203,1712,57,1,"married",2,false,-1,500
3204,1712,54,2,"married",2,false,-1,500
3205,1713,30,2,"single",2,false,-1,500
3206,1714,34,1,"married",2,false,-1,500
3207,1714,32,2,"married",2,false,-1,500
3208,1714,12,1,"child",3,false,-1,0
3209,1715,50,2,"single",1,true,1601,24000
3210,1716,33,1,"married",1,true,1602,24000
3211,1716,31,2,"married",1,true,1603,24000
3212,1716,6,1,"child",3,false,-1,0
3213,1717,76,1,"married",1,true,1604,24000
3214,1717,72,2,"married",1,true,1605,24000
3215,1718,73,1,"single",1,true,1606,24000
3216,1719,39,1,"married",2,false,-1,500
3217,1719,36,2,"married",2,false,-1,500
3218,1720,65,1,"married",1,true,1607,24000
3219,1720,64,2,"married",1,true,1608,24000
3220,1721,36,2,"single",2,false,-1,500
3221,1722,67,2,"single",2,false,-1,500
3222,1723,23,1,"married",1,true,1609,24000
3223,1723,20,2,"married",2,false,-1,500
3224,1723,0,1,"child",3,false,-1,0
3225,1724,38,1,"single",1,true,1610,24000
3226,1725,32,1,"married",1,true,1611,24000
3227,1725,27,2,"married",1,true,1612,24000
3228,1725,2,2,"child",3,false,-1,0
3229,1726,41,1,"married",1,true,1613,24000
3230,1726,41,2,"married",1,true,1614,24000
3231,1726,18,1,"child",3,false,-1,0
3232,1727,60,1,"single",1,true,1615,24000
3233,1728,64,1,"married",1,true,1616,24000
3234,1728,60,2,"married",2,false,-1,500
3235,1728,18,1,"child",3,false,-1,0
3236,1729,59,1,"single",1,true,1617,24000
3237,1730,26,2,"single",1,true,1618,24000
3238,1731,50,2,"single",1,true,1619,24000
3239,1732,74,1,"single",1,true,1620,24000
3240,1733,41,1,"married",2,false,-1,500
3241,1733,39,2,"married",2,false,-1,500
3242,1733,18,2,"child",3,false,-1,0
3243,1734,70,1,"married",2,false,-1,500
3244,1734,67,2,"married",2,false,-1,500
3245,1735,46,1,"married",1,true,1621,24000
3246,1735,44,2,"married",1,true,1622,24000
3247,1736,73,1,"married",2,false,-1,500
3248,1736,72,2,"married",2,false,-1,500
3249,1736,18,2,"child",3,false,-1,0
3250,1737,60,1,"married",2,false,-1,500
3251,1737,60,2,"married",2,false,-1,500
3252,1738,41,1,"married",2,false,-1,500
3253,1738,40,2,"married",1,true,1623,24000
3254,1738,15,2,"child",3,false,-1,0
3255,1739,25,1,"single",1,true,1624,24000
3256,1740,34,1,"married",1,true,1625,24000
3257,1740,33,2,"married",2,false,-1,500
3258,1740,4,1,"child",3,false,-1,0
3259,1741,25,2,"single",2,false,-1,500
3260,1742,73,1,"married",1,true,1626,24000
3261,1742,70,2,"married",1,true,1627,24000
3262,1742,18,1,"child",3,false,-1,0
3263,1743,55,1,"single",1,true,1628,24000
3264,1744,64,1,"married",1,true,1629,24000
3265,1744,63,2,"married",2,false,-1,500
3266,1744,18,1,"child",3,false,-1,0
3267,1745,59,1,"married",1,true,1630,24000
3268,1745,59,2,"married",1,true,1631,24000
3269,1746,25,1,"married",1,true,1632,24000
3270,1746,21,2,"married",2,false,-1,500
3271,1747,45,1,"single",2,false,-1,500
3272,1748,47,2,"single",1,true,1633,24000
3273,1749,27,1,"single",1,true,1634,24000
3274,1750,20,1,"single",1,true,1635,24000
3275,1751,72,1,"single",2,false,-1,500
3276,1752,52,1,"single",1,true,1636,24000
3277,1753,79,1,"married",2,false,-1,500
3278,1753,77,2,"married",1,true,1637,24000
3279,1754,66,2,"single",1,true,1638,24000
3280,1755,46,1,"single",2,false,-1,500
3281,1756,44,1,"married",1,true,1639,24000
3282,1756,43,2,"married",2,false,-1,500
3283,1757,78,1,"single",1,true,1640,24000
3284,1758,54,1,"single",1,true,1641,24000
3285,1759,46,1,"married",2,false,-1,500
3286,1759,41,2,"married",2,false,-1,500
3287,1759,8,2,"child",3,false,-1,0
3288,1760,51,1,"married",2,false,-1,500
3289,1760,49,2,"married",1,true,1642,24000
3290,1760,12,1,"child",3,false,-1,0
3291,1761,29,1,"married",2,false,-1,500
3292,1761,25,2,"married",2,false,-1,500
3293,1762,65,2,"single",1,true,1643,24000
3294,1763,68,2,"single",1,true,1644,24000
3295,1764,47,1,"married",2,false,-1,500
3296,1764,46,2,"married",2,false,-1,500
3297,1764,18,1,"child",3,false,-1,0
3298,1765,35,1,"married",2,false,-1,500
3299,1765,32,2,"married",2,false,-1,500
3300,1766,59,1,"married",1,true,1645,24000
3301,1766,55,2,"married",2,false,-1,500
3302,1767,49,2,"single",1,true,1646,24000
3303,1768,41,1,"married",1,true,1647,24000
3304,1768,39,2,"married",2,false,-1,500
3305,1768,17,1,"child",3,false,-1,0
3306,1769,37,1,"married",1,true,1648,24000
3307,1769,33,2,"married",1,true,1649,24000
3308,1769,5,2,"child",3,false,-1,0
3309,1770,20,1,"single",1,true,1650,24000
3310,1771,79,1,"married",1,true,1651,24000
3311,1771,74,2,"married",2,false,-1,500
3312,1771,18,1,"child",3,false,-1,0
3313,1772,68,1,"married",2,false,-1,500
3314,1772,68,2,"married",2,false,-1,500
3315,1772,18,1,"child",3,false,-1,0
3316,1773,51,1,"married",1,true,1652,24000
3317,1773,50,2,"married",1,true,1653,24000
3318,1773,3,2,"child",3,false,-1,0
3319,1774,69,1,"single",2,false,-1,500
3320,1775,26,1,"married",2,false,-1,500
3321,1775,23,2,"married",1,true,1654,24000
3322,1776,59,1,"single",1,true,1655,24000
3323,1777,61,2,"single",2,false,-1,500
3324,1778,59,1,"married",1,true,1656,24000
3325,1778,55,2,"married",2,false,-1,500
3326,1779,57,1,"married",1,true,1657,24000
3327,1779,56,2,"married",1,true,1658,24000
3328,1779,18,2,"child",3,false,-1,0
3329,1780,27,1,"married",2,false,-1,500
3330,1780,27,2,"married",1,true,1659,24000
3331,1781,52,2,"single",2,false,-1,500
3332,1782,78,1,"married",1,true,1660,24000
3333,1782,77,2,"married",1,true,1661,24000
3334,1782,18,1,"child",3,false,-1,0
3335,1783,66,1,"married",1,true,1662,24000
3336,1783,63,2,"married",2,false,-1,500
3337,1783,5,1,"child",3,false,-1,0
3338,1784,37,1,"married",2,false,-1,500
3339,1784,37,2,"married",2,false,-1,500
3340,1784,2,2,"child",3,false,-1,0
3341,1785,42,2,"single",1,true,1663,24000
3342,1786,78,1,"married",2,false,-1,500
3343,1786,75,2,"married",2,false,-1,500
3344,1786,18,2,"child",3,false,-1,0
3345,1787,52,1,"single",1,true,1664,24000
3346,1788,73,1,"married",1,true,1665,24000
3347,1788,69,2,"married",2,false,-1,500
3348,1788,18,2,"child",3,false,-1,0
3349,1789,33,1,"married",1,true,1666,24000
3350,1789,31,2,"married",2,false,-1,500
3351,1790,65,1,"single",2,false,-1,500
3352,1791,44,2,"single",1,true,1667,24000
3353,1792,38,1,"married",2,false,-1,500
3354,1792,35,2,"married",2,false,-1,500
3355,1792,10,2,"child",3,false,-1,0
3356,1793,66,2,"single",1,true,1668,24000
3357,1794,69,1,"married",1,true,1669,24000
3358,1794,69,2,"married",2,false,-1,500
3359,1794,4,1,"child",3,false,-1,0
3360,1795,54,2,"single",1,true,1670,24000
3361,1796,49,1,"married",1,true,1671,24000
3362,1796,44,2,"married",2,false,-1,500
3363,1796,10,2,"child",3,false,-1,0
3364,1797,35,1,"married",2,false,-1,500
3365,1797,30,2,"married",2,false,-1,500
3366,1797,5,2,"child",3,false,-1,0
3367,1798,73,1,"married",1,true,1672,24000
3368,1798,68,2,"married",1,true,1673,24000
3369,1799,42,1,"single",1,true,1674,24000
3370,1800,70,1,"married",1,true,1675,24000
3371,1800,68,2,"married",2,false,-1,500
3372,1800,18,1,"child",3,false,-1,0
3373,1801,65,1,"married",1,true,1676,24000
3374,1801,61,2,"married",1,true,1677,24000
3375,1801,18,2,"child",3,false,-1,0
3376,1802,68,1,"single",1,true,1678,24000
3377,1803,58,1,"married",2,false,-1,500
3378,1803,54,2,"married",1,true,1679,24000
3379,1803,15,1,"child",3,false,-1,0
3380,1804,38,1,"married",2,false,-1,500
3381,1804,36,2,"married",2,false,-1,500
3382,1805,78,1,"married",1,true,1680,24000
3383,1805,75,2,"married",1,true,1681,24000
3384,1806,67,1,"married",1,true,1682,24000
3385,1806,67,2,"married",2,false,-1,500
3386,1806,18,1,"child",3,false,-1,0
3387,1807,59,1,"married",2,false,-1,500
3388,1807,59,2,"married",1,true,1683,24000
3389,1808,48,1,"single",1,true,1684,24000
3390,1809,33,1,"single",1,true,1685,24000
3391,1810,40,1,"married",2,false,-1,500
3392,1810,38,2,"married",1,true,1686,24000
3393,1810,13,1,"child",3,false,-1,0
3394,1811,24,1,"married",1,true,1687,24000
3395,1811,20,2,"married",2,false,-1,500
3396,1811,0,2,"child",3,false,-1,0
3397,1812,42,1,"married",2,false,-1,500
3398,1812,40,2,"married",2,false,-1,500
3399,1813,32,1,"single",2,false,-1,500
3400,1814,64,1,"single",1,true,1688,24000
3401,1815,65,2,"single",1,true,1689,24000
3402,1816,31,1,"single",1,true,1690,24000
3403,1817,58,1,"married",1,true,1691,24000
3404,1817,57,2,"married",1,true,1692,24000
3405,1818,60,1,"single",1,true,1693,24000
3406,1819,35,1,"single",1,true,1694,24000
3407,1820,67,1,"married",1,true,1695,24000
3408,1820,67,2,"married",2,false,-1,500
3409,1820,18,2,"child",3,false,-1,0
3410,1821,47,1,"married",1,true,1696,24000
3411,1821,46,2,"married",1,true,1697,24000
3412,1821,2,2,"child",3,false,-1,0
3413,1822,69,1,"married",2,false,-1,500
3414,1822,64,2,"married",1,true,1698,24000
3415,1822,18,1,"child",3,false,-1,0
3416,1823,74,1,"single",1,true,1699,24000
3417,1824,62,1,"married",1,true,1700,24000
3418,1824,60,2,"married",1,true,1701,24000
3419,1825,37,2,"single",1,true,1702,24000
3420,1826,57,1,"married",2,false,-1,500
3421,1826,56,2,"married",2,false,-1,500
3422,1827,77,2,"single",1,true,1703,24000
3423,1828,43,1,"married",1,true,1704,24000
3424,1828,40,2,"married",2,false,-1,500
3425,1829,35,2,"single",1,true,1705,24000
3426,1830,65,1,"single",1,true,1706,24000
3427,1831,48,1,"single",1,true,1707,24000
3428,1832,71,1,"married",2,false,-1,500
3429,1832,66,2,"married",2,false,-1,500
3430,1833,76,1,"married",1,true,1708,24000
3431,1833,71,2,"married",1,true,1709,24000
3432,1834,74,2,"single",1,true,1710,24000
3433,1835,40,1,"single",2,false,-1,500
3434,1836,49,1,"single",1,true,1711,24000
3435,1837,33,1,"married",1,true,1712,24000
3436,1837,33,2,"married",1,true,1713,24000
3437,1837,8,2,"child",3,false,-1,0
3438,1838,75,2,"single",1,true,1714,24000
3439,1839,57,1,"married",1,true,1715,24000
3440,1839,55,2,"married",1,true,1716,24000
3441,1839,18,2,"child",3,false,-1,0
3442,1840,38,1,"married",1,true,1717,24000
3443,1840,38,2,"married",2,false,-1,500
3444,1840,7,1,"child",3,false,-1,0
3445,1841,30,1,"married",1,true,1718,24000
3446,1841,27,2,"married",2,false,-1,500
3447,1842,49,1,"married",1,true,1719,24000
3448,1842,45,2,"married",1,true,1720,24000
3449,1842,18,1,"child",3,false,-1,0
3450,1843,43,1,"married",1,true,1721,24000
3451,1843,42,2,"married",2,false,-1,500
3452,1843,4,2,"child",3,false,-1,0
3453,1844,38,1,"married",2,false,-1,500
3454,1844,33,2,"married",1,true,1722,24000
3455,1844,0,1,"child",3,false,-1,0
3456,1845,27,1,"married",2,false,-1,500
3457,1845,23,2,"married",2,false,-1,500
3458,1845,3,2,"child",3,false,-1,0
3459,1846,61,1,"married",1,true,1723,24000
3460,1846,60,2,"married",2,false,-1,500
3461,1847,64,2,"single",1,true,1724,24000
3462,1848,49,1,"married",1,true,1725,24000
3463,1848,44,2,"married",2,false,-1,500
3464,1848,9,2,"child",3,false,-1,0
3465,1849,62,1,"married",1,true,1726,24000
3466,1849,61,2,"married",2,false,-1,500
3467,1850,41,1,"married",1,true,1727,24000
3468,1850,40,2,"married",1,true,1728,24000
3469,1851,52,1,"married",1,true,1729,24000
3470,1851,52,2,"married",1,true,1730,24000
3471,1851,18,2,"child",3,false,-1,0
3472,1852,75,1,"married",2,false,-1,500
3473,1852,73,2,"married",1,true,1731,24000
3474,1853,29,1,"married",2,false,-1,500
3475,1853,26,2,"married",2,false,-1,500
3476,1853,1,1,"child",3,false,-1,0
3477,1854,44,1,"married",2,false,-1,500
3478,1854,43,2,"married",2,false,-1,500
3479,1855,29,1,"married",2,false,-1,500
3480,1855,26,2,"married",1,true,1732,24000
3481,1855,1,2,"child",3,false,-1,0
3482,1856,32,1,"married",1,true,1733,24000
3483,1856,31,2,"married",2,false,-1,500
3484,1856,0,2,"child",3,false,-1,0
3485,1857,53,1,"single",1,true,1734,24000
3486,1858,30,1,"married",2,false,-1,500
3487,1858,30,2,"married",2,false,-1,500
3488,1858,8,1,"child",3,false,-1,0
3489,1859,73,1,"single",1,true,1735,24000
3490,1860,36,1,"married",2,false,-1,500
3491,1860,34,2,"married",2,false,-1,500
3492,1860,10,1,"child",3,false,-1,0
3493,1861,70,1,"single",1,true,1736,24000
3494,1862,63,1,"married",1,true,1737,24000
3495,1862,61,2,"married",2,false,-1,500
3496,1862,8,1,"child",3,false,-1,0
3497,1863,71,1,"married",1,true,1738,24000
3498,1863,67,2,"married",1,true,1739,24000
3499,1863,6,1,"child",3,false,-1,0
3500,1864,46,2,"single",2,false,-1,500
3501,1865,38,1,"married",1,true,1740,24000
3502,1865,33,2,"married",2,false,-1,500
3503,1866,39,2,"single",2,false,-1,500
3504,1867,40,1,"single",2,false,-1,500
3505,1868,63,1,"single",1,true,1741,24000
3506,1869,59,1,"single",2,false,-1,500
3507,1870,46,1,"married",1,true,1742,24000
3508,1870,41,2,"married",1,true,1743,24000
3509,1871,57,1,"married",2,false,-1,500
3510,1871,56,2,"married",2,false,-1,500
3511,1871,18,1,"child",3,false,-1,0
3512,1872,38,1,"married",2,false,-1,500
3513,1872,33,2,"married",1,true,1744,24000
3514,1872,8,1,"child",3,false,-1,0
3515,1873,67,2,"single",2,false,-1,500
3516,1874,39,1,"married",1,true,1745,24000
3517,1874,37,2,"married",2,false,-1,500
3518,1875,53,1,"married",1,true,1746,24000
3519,1875,51,2,"married",1,true,1747,24000
3520,1875,18,1,"child",3,false,-1,0
3521,1876,60,1,"single",1,true,1748,24000
3522,1877,51,1,"married",1,true,1749,24000
3523,1877,48,2,"married",2,false,-1,500
3524,1878,44,2,"single",1,true,1750,24000
3525,1879,23,2,"single",1,true,1751,24000
3526,1880,58,1,"married",1,true,1752,24000
3527,1880,53,2,"married",1,true,1753,24000
3528,1881,55,1,"single",2,false,-1,500
3529,1882,70,1,"single",1,true,1754,24000
3530,1883,46,1,"married",1,true,1755,24000
3531,1883,41,2,"married",1,true,1756,24000
3532,1883,3,2,"child",3,false,-1,0
3533,1884,46,1,"married",1,true,1757,24000
3534,1884,43,2,"married",1,true,1758,24000
3535,1884,14,1,"child",3,false,-1,0
3536,1885,56,1,"married",1,true,1759,24000
3537,1885,53,2,"married",2,false,-1,500
3538,1885,11,2,"child",3,false,-1,0
3539,1886,32,1,"single",1,true,1760,24000
3540,1887,44,1,"married",1,true,1761,24000
3541,1887,44,2,"married",2,false,-1,500
3542,1888,44,1,"married",1,true,1762,24000
3543,1888,44,2,"married",2,false,-1,500
3544,1889,71,1,"married",1,true,1763,24000
3545,1889,66,2,"married",1,true,1764,24000
3546,1889,18,2,"child",3,false,-1,0
3547,1890,47,1,"married",1,true,1765,24000
3548,1890,46,2,"married",1,true,1766,24000
3549,1890,15,2,"child",3,false,-1,0
3550,1891,24,2,"single",1,true,1767,24000
3551,1892,51,1,"married",1,true,1768,24000
3552,1892,49,2,"married",1,true,1769,24000
3553,1893,34,1,"married",1,true,1770,24000
3554,1893,31,2,"married",2,false,-1,500
3555,1893,8,1,"child",3,false,-1,0
3556,1894,50,2,"single",1,true,1771,24000
3557,1895,66,1,"married",1,true,1772,24000
3558,1895,66,2,"married",1,true,1773,24000
3559,1896,40,1,"married",2,false,-1,500
3560,1896,40,2,"married",2,false,-1,500
3561,1896,5,2,"child",3,false,-1,0
3562,1897,26,1,"married",2,false,-1,500
3563,1897,23,2,"married",1,true,1774,24000
