id,hhid,age,gender,relationShip,occupation,driversLicense,workplace,income
1273,665,53,1,"married",1,true,647,24000
1274,665,50,2,"married",2,false,-1,500
1275,665,18,1,"child",3,false,-1,0
1276,666,36,1,"married",1,true,648,24000
1277,666,36,2,"married",1,true,649,24000
1278,666,13,2,"child",3,false,-1,0
1279,667,26,1,"single",1,true,650,24000
1280,668,66,1,"married",1,true,651,24000
1281,668,62,2,"married",2,false,-1,500
1282,669,62,1,"married",1,true,652,24000
1283,669,58,2,"married",1,true,653,24000
1284,670,58,1,"married",1,true,654,24000
1285,670,58,2,"married",1,true,655,24000
1286,670,18,2,"child",3,false,-1,0
1287,671,29,1,"married",1,true,656,24000
1288,671,25,2,"married",2,false,-1,500
1289,672,67,2,"single",1,true,657,24000
1290,673,38,1,"married",1,true,658,24000
1291,673,38,2,"married",1,true,659,24000
1292,673,5,2,"child",3,false,-1,0
1293,674,29,1,"married",1,true,660,24000
1294,674,29,2,"married",1,true,661,24000
1295,675,53,1,"married",1,true,662,24000
1296,675,50,2,"married",2,false,-1,500
1297,675,18,1,"child",3,false,-1,0
1298,676,36,1,"married",1,true,663,24000
1299,676,36,2,"married",1,true,664,24000
1300,676,13,2,"child",3,false,-1,0
1301,677,26,1,"single",1,true,665,24000
1302,678,66,1,"married",1,true,666,24000
1303,678,62,2,"married",2,false,-1,500
1304,679,62,1,"married",1,true,667,24000
1305,679,58,2,"married",1,true,668,24000
1306,680,58,1,"married",1,true,669,24000
1307,680,58,2,"married",1,true,670,24000
1308,680,18,2,"child",3,false,-1,0
1309,681,29,1,"married",1,true,671,24000
1310,681,25,2,"married",2,false,-1,500
1311,682,67,2,"single",1,true,672,24000
1312,683,38,1,"married",1,true,673,24000
1313,683,38,2,"married",1,true,674,24000
1314,683,5,2,"child",3,false,-1,0
1315,684,29,1,"married",1,true,675,24000
1316,684,29,2,"married",1,true,676,24000
1317,685,53,1,"married",1,true,677,24000
1318,685,50,2,"married",2,false,-1,500
1319,685,18,1,"child",3,false,-1,0
1320,686,36,1,"married",1,true,678,24000
1321,686,36,2,"married",1,true,679,24000
1322,686,13,2,"child",3,false,-1,0
1323,687,26,1,"single",1,true,680,24000
1324,688,66,1,"married",1,true,681,24000
1325,688,62,2,"married",2,false,-1,500
1326,689,62,1,"married",1,true,682,24000
1327,689,58,2,"married",1,true,683,24000
1328,690,58,1,"married",1,true,684,24000
1329,690,58,2,"married",1,true,685,24000
1330,690,18,2,"child",3,false,-1,0
1331,691,29,1,"married",1,true,686,24000
1332,691,25,2,"married",2,false,-1,500
1333,692,67,2,"single",1,true,687,24000
1334,693,38,1,"married",1,true,688,24000
1335,693,38,2,"married",1,true,689,24000
1336,693,5,2,"child",3,false,-1,0
1337,694,29,1,"married",1,true,690,24000
1338,694,29,2,"married",1,true,691,24000
1339,695,53,1,"married",1,true,692,24000
1340,695,50,2,"married",2,false,-1,500
1341,695,18,1,"child",3,false,-1,0
1342,696,36,1,"married",1,true,693,24000
1343,696,36,2,"married",1,true,694,24000
1344,696,13,2,"child",3,false,-1,0
1345,697,26,1,"single",1,true,695,24000
1346,698,66,1,"married",1,true,696,24000
1347,698,62,2,"married",2,false,-1,500
1348,699,62,1,"married",1,true,697,24000
1349,699,58,2,"married",1,true,698,24000
1350,700,58,1,"married",1,true,699,24000
1351,700,58,2,"married",1,true,700,24000
1352,700,18,2,"child",3,false,-1,0
1353,701,30,1,"married",1,true,701,24000
1354,701,25,2,"married",1,true,702,24000
1355,702,63,1,"married",2,false,-1,500
1356,702,58,2,"married",1,true,703,24000
1357,703,68,1,"married",2,false,-1,500
1358,703,64,2,"married",2,false,-1,500
1359,704,51,1,"single",2,false,-1,500
1360,705,65,2,"single",1,true,704,24000
1361,706,70,1,"single",2,false,-1,500
1362,707,22,1,"single",1,true,705,24000
1363,708,21,2,"single",1,true,706,24000
1364,709,60,1,"single",2,false,-1,500
1365,710,66,1,"married",1,true,707,24000
1366,710,63,2,"married",2,false,-1,500
1367,711,74,1,"single",1,true,708,24000
1368,712,67,1,"married",2,false,-1,500
1369,712,63,2,"married",1,true,709,24000
1370,712,10,1,"child",3,false,-1,0
1371,713,50,2,"single",1,true,710,24000
1372,714,45,1,"married",2,false,-1,500
1373,714,44,2,"married",2,false,-1,500
1374,715,33,1,"married",1,true,711,24000
1375,715,28,2,"married",2,false,-1,500
1376,716,55,1,"married",2,false,-1,500
1377,716,53,2,"married",2,false,-1,500
1378,716,14,1,"child",3,false,-1,0
1379,717,44,1,"married",2,false,-1,500
1380,717,44,2,"married",2,false,-1,500
1381,718,67,1,"married",1,true,712,24000
1382,718,67,2,"married",2,false,-1,500
1383,718,18,2,"child",3,false,-1,0
1384,719,30,1,"married",1,true,713,24000
1385,719,27,2,"married",1,true,714,24000
1386,720,67,1,"married",1,true,715,24000
1387,720,66,2,"married",2,false,-1,500
1388,720,18,1,"child",3,false,-1,0
1389,721,47,1,"married",2,false,-1,500
1390,721,46,2,"married",2,false,-1,500
1391,721,5,2,"child",3,false,-1,0
1392,722,54,1,"married",2,false,-1,500
1393,722,50,2,"married",2,false,-1,500
1394,722,18,1,"child",3,false,-1,0
1395,723,65,1,"married",2,false,-1,500
1396,723,63,2,"married",2,false,-1,500
1397,724,64,2,"single",1,true,716,24000
1398,725,37,1,"single",2,false,-1,500
1399,726,45,2,"single",1,true,717,24000
1400,727,60,2,"single",1,true,718,24000
1401,728,32,1,"married",1,true,719,24000
1402,728,28,2,"married",1,true,720,24000
1403,728,9,1,"child",3,false,-1,0
1404,729,38,1,"single",1,true,721,24000
1405,730,69,1,"married",1,true,722,24000
1406,730,67,2,"married",2,false,-1,500
1407,730,18,2,"child",3,false,-1,0
1408,731,47,2,"single",1,true,723,24000
1409,732,30,1,"married",1,true,724,24000
1410,732,29,2,"married",1,true,725,24000
1411,733,77,1,"married",1,true,726,24000
1412,733,77,2,"married",2,false,-1,500
1413,733,18,1,"child",3,false,-1,0
1414,734,53,1,"married",1,true,727,24000
1415,734,49,2,"married",1,true,728,24000
1416,734,18,2,"child",3,false,-1,0
1417,735,21,1,"single",2,false,-1,500
1418,736,22,1,"single",2,false,-1,500
1419,737,60,1,"married",1,true,729,24000
1420,737,60,2,"married",1,true,730,24000
1421,738,22,1,"single",1,true,731,24000
1422,739,45,1,"married",1,true,732,24000
1423,739,42,2,"married",2,false,-1,500
1424,739,18,2,"child",3,false,-1,0
1425,740,59,2,"single",2,false,-1,500
1426,741,47,1,"married",2,false,-1,500
1427,741,47,2,"married",1,true,733,24000
1428,742,78,1,"single",1,true,734,24000
1429,743,25,1,"single",1,true,735,24000
1430,744,75,1,"single",1,true,736,24000
1431,745,77,1,"married",2,false,-1,500
1432,745,74,2,"married",1,true,737,24000
1433,746,42,2,"single",1,true,738,24000
1434,747,41,1,"married",2,false,-1,500
1435,747,41,2,"married",2,false,-1,500
1436,747,7,2,"child",3,false,-1,0
1437,748,51,1,"married",2,false,-1,500
1438,748,49,2,"married",2,false,-1,500
1439,748,7,1,"child",3,false,-1,0
1440,749,57,1,"married",2,false,-1,500
1441,749,54,2,"married",2,false,-1,500
1442,749,18,1,"child",3,false,-1,0
1443,750,52,1,"married",1,true,739,24000
1444,750,47,2,"married",1,true,740,24000
1445,751,60,1,"married",2,false,-1,500
1446,751,55,2,"married",1,true,741,24000
1447,751,18,2,"child",3,false,-1,0
1448,752,60,1,"married",2,false,-1,500
1449,752,60,2,"married",1,true,742,24000
1450,752,3,1,"child",3,false,-1,0
1451,753,67,1,"married",1,true,743,24000
1452,753,63,2,"married",1,true,744,24000
1453,753,0,1,"child",3,false,-1,0
1454,754,67,1,"single",2,false,-1,500
1455,755,33,1,"married",1,true,745,24000
1456,755,30,2,"married",1,true,746,24000
1457,756,78,2,"single",1,true,747,24000
1458,757,21,1,"married",2,false,-1,500
1459,757,20,2,"married",1,true,748,24000
1460,758,45,2,"single",1,true,749,24000
1461,759,73,2,"single",1,true,750,24000
1462,760,78,1,"single",1,true,751,24000
1463,761,39,1,"married",2,false,-1,500
1464,761,36,2,"married",1,true,752,24000
1465,762,59,1,"single",1,true,753,24000
1466,763,54,1,"single",1,true,754,24000
1467,764,56,1,"married",1,true,755,24000
1468,764,52,2,"married",2,false,-1,500
1469,764,7,1,"child",3,false,-1,0
1470,765,66,1,"married",1,true,756,24000
1471,765,64,2,"married",1,true,757,24000
1472,766,64,2,"single",2,false,-1,500
1473,767,59,2,"single",1,true,758,24000
1474,768,71,1,"married",1,true,759,24000
1475,768,66,2,"married",1,true,760,24000
1476,769,21,1,"single",2,false,-1,500
1477,770,25,1,"married",2,false,-1,500
1478,770,23,2,"married",1,true,761,24000
1479,771,74,1,"married",2,false,-1,500
1480,771,73,2,"married",1,true,762,24000
1481,772,33,1,"married",1,true,763,24000
1482,772,28,2,"married",1,true,764,24000
1483,772,1,1,"child",3,false,-1,0
1484,773,64,1,"married",2,false,-1,500
1485,773,59,2,"married",2,false,-1,500
1486,773,9,1,"child",3,false,-1,0
1487,774,33,1,"married",2,false,-1,500
1488,774,30,2,"married",1,true,765,24000
1489,775,49,1,"single",1,true,766,24000
1490,776,50,1,"married",2,false,-1,500
1491,776,46,2,"married",2,false,-1,500
1492,776,0,2,"child",3,false,-1,0
1493,777,43,1,"married",1,true,767,24000
1494,777,40,2,"married",2,false,-1,500
1495,777,8,1,"child",3,false,-1,0
1496,778,37,1,"married",1,true,768,24000
1497,778,35,2,"married",1,true,769,24000
1498,779,58,2,"single",1,true,770,24000
1499,780,36,1,"single",1,true,771,24000
1500,781,69,1,"married",2,false,-1,500
1501,781,64,2,"married",1,true,772,24000
1502,782,38,1,"married",1,true,773,24000
1503,782,33,2,"married",2,false,-1,500
1504,782,12,2,"child",3,false,-1,0
1505,783,61,1,"married",1,true,774,24000
1506,783,61,2,"married",2,false,-1,500
1507,784,74,1,"married",2,false,-1,500
1508,784,74,2,"married",1,true,775,24000
1509,784,18,1,"child",3,false,-1,0
1510,785,62,1,"single",1,true,776,24000
1511,786,36,1,"married",2,false,-1,500
1512,786,32,2,"married",2,false,-1,500
1513,786,12,2,"child",3,false,-1,0
1514,787,37,1,"single",1,true,777,24000
1515,788,75,1,"married",1,true,778,24000
1516,788,70,2,"married",1,true,779,24000
1517,788,18,2,"child",3,false,-1,0
1518,789,59,1,"married",2,false,-1,500
1519,789,55,2,"married",2,false,-1,500
1520,789,18,1,"child",3,false,-1,0
1521,790,54,1,"married",1,true,780,24000
1522,790,50,2,"married",2,false,-1,500
1523,790,18,1,"child",3,false,-1,0
1524,791,73,1,"married",1,true,781,24000
1525,791,73,2,"married",2,false,-1,500
1526,792,71,1,"single",1,true,782,24000
1527,793,73,1,"married",1,true,783,24000
1528,793,68,2,"married",2,false,-1,500
1529,794,51,1,"married",1,true,784,24000
1530,794,51,2,"married",2,false,-1,500
1531,794,18,2,"child",3,false,-1,0
1532,795,76,1,"married",2,false,-1,500
1533,795,74,2,"married",1,true,785,24000
1534,796,68,1,"married",1,true,786,24000
1535,796,66,2,"married",2,false,-1,500
1536,797,44,1,"married",1,true,787,24000
1537,797,41,2,"married",1,true,788,24000
1538,797,18,1,"child",3,false,-1,0
1539,798,44,1,"single",1,true,789,24000
1540,799,44,1,"married",1,true,790,24000
1541,799,44,2,"married",2,false,-1,500
1542,799,18,2,"child",3,false,-1,0
1543,800,56,1,"married",2,false,-1,500
1544,800,52,2,"married",2,false,-1,500
1545,800,18,2,"child",3,false,-1,0
1546,801,28,1,"married",1,true,791,24000
1547,801,23,2,"married",1,true,792,24000
1548,802,52,1,"married",2,false,-1,500
1549,802,48,2,"married",2,false,-1,500
1550,803,39,1,"married",2,false,-1,500
1551,803,38,2,"married",2,false,-1,500
1552,803,13,1,"child",3,false,-1,0
1553,804,50,1,"single",1,true,793,24000
1554,805,46,1,"single",1,true,794,24000
1555,806,58,1,"married",1,true,795,24000
1556,806,58,2,"married",1,true,796,24000
1557,806,12,1,"child",3,false,-1,0
1558,807,36,2,"single",2,false,-1,500
1559,808,78,1,"married",2,false,-1,500
1560,808,76,2,"married",2,false,-1,500
1561,808,13,2,"child",3,false,-1,0
1562,809,55,1,"married",1,true,797,24000
1563,809,51,2,"married",1,true,798,24000
1564,810,27,1,"married",1,true,799,24000
1565,810,24,2,"married",1,true,800,24000
1566,811,74,1,"married",1,true,801,24000
1567,811,74,2,"married",1,true,802,24000
1568,811,18,2,"child",3,false,-1,0
1569,812,74,1,"single",2,false,-1,500
1570,813,33,1,"single",1,true,803,24000
1571,814,41,1,"single",2,false,-1,500
1572,815,35,1,"married",1,true,804,24000
1573,815,32,2,"married",1,true,805,24000
1574,816,78,2,"single",1,true,806,24000
1575,817,26,1,"single",2,false,-1,500
1576,818,22,1,"married",1,true,807,24000
1577,818,17,2,"married",2,false,-1,500
1578,818,0,2,"child",3,false,-1,0
1579,819,50,1,"married",2,false,-1,500
1580,819,48,2,"married",1,true,808,24000
1581,819,6,2,"child",3,false,-1,0
1582,820,37,1,"single",1,true,809,24000
1583,821,39,1,"married",1,true,810,24000
1584,821,34,2,"married",2,false,-1,500
1585,822,30,1,"married",1,true,811,24000
1586,822,26,2,"married",1,true,812,24000
1587,822,0,2,"child",3,false,-1,0
1588,823,27,1,"single",2,false,-1,500
1589,824,42,2,"single",1,true,813,24000
1590,825,40,1,"single",1,true,814,24000
1591,826,20,2,"single",1,true,815,24000
1592,827,22,1,"married",1,true,816,24000
1593,827,18,2,"married",2,false,-1,500
1594,828,22,1,"married",2,false,-1,500
1595,828,21,2,"married",1,true,817,24000
1596,829,53,1,"single",1,true,818,24000
1597,830,66,2,"single",2,false,-1,500
1598,831,51,2,"single",1,true,819,24000
1599,832,50,1,"single",2,false,-1,500
1600,833,45,1,"single",1,true,820,24000
1601,834,22,2,"single",1,true,821,24000
1602,835,74,1,"married",1,true,822,24000
1603,835,71,2,"married",1,true,823,24000
1604,836,44,1,"married",2,false,-1,500
1605,836,39,2,"married",1,true,824,24000
1606,837,79,1,"married",1,true,825,24000
1607,837,78,2,"married",2,false,-1,500
1608,837,18,1,"child",3,false,-1,0
1609,838,67,1,"single",2,false,-1,500
1610,839,70,2,"single",2,false,-1,500
1611,840,51,2,"single",1,true,826,24000
1612,841,77,1,"married",1,true,827,24000
1613,841,72,2,"married",2,false,-1,500
1614,841,18,1,"child",3,false,-1,0
1615,842,29,2,"single",1,true,828,24000
1616,843,47,1,"married",2,false,-1,500
1617,843,44,2,"married",1,true,829,24000
1618,844,73,1,"married",1,true,830,24000
1619,844,72,2,"married",2,false,-1,500
1620,845,38,1,"married",2,false,-1,500
1621,845,35,2,"married",2,false,-1,500
1622,846,49,1,"married",1,true,831,24000
1623,846,44,2,"married",1,true,832,24000
1624,846,1,1,"child",3,false,-1,0
1625,847,58,1,"married",1,true,833,24000
1626,847,55,2,"married",1,true,834,24000
1627,848,21,1,"married",1,true,835,24000
1628,848,16,2,"married",2,false,-1,500
1629,848,0,2,"child",3,false,-1,0
1630,849,67,1,"single",2,false,-1,500
1631,850,65,1,"married",1,true,836,24000
1632,850,64,2,"married",2,false,-1,500
1633,850,18,1,"child",3,false,-1,0
1634,851,68,1,"married",2,false,-1,500
1635,851,66,2,"married",2,false,-1,500
1636,852,33,1,"married",1,true,837,24000
1637,852,30,2,"married",2,false,-1,500
1638,852,8,1,"child",3,false,-1,0
1639,853,36,1,"married",1,true,838,24000
1640,853,35,2,"married",1,true,839,24000
1641,853,10,1,"child",3,false,-1,0
1642,854,54,1,"married",1,true,840,24000
1643,854,53,2,"married",2,false,-1,500
1644,854,13,1,"child",3,false,-1,0
1645,855,38,1,"single",2,false,-1,500
1646,856,56,2,"single",1,true,841,24000
1647,857,59,1,"married",1,true,842,24000
1648,857,58,2,"married",1,true,843,24000
1649,857,18,2,"child",3,false,-1,0
1650,858,57,2,"single",1,true,844,24000
1651,859,22,1,"single",1,true,845,24000
1652,860,63,1,"married",1,true,846,24000
1653,860,59,2,"married",1,true,847,24000
1654,860,18,2,"child",3,false,-1,0
1655,861,63,2,"single",2,false,-1,500
1656,862,61,2,"single",2,false,-1,500
1657,863,45,1,"married",1,true,848,24000
1658,863,41,2,"married",1,true,849,24000
1659,863,10,2,"child",3,false,-1,0
1660,864,37,1,"single",1,true,850,24000
1661,865,25,2,"single",1,true,851,24000
1662,866,33,2,"single",1,true,852,24000
1663,867,40,1,"married",1,true,853,24000
1664,867,35,2,"married",1,true,854,24000
1665,868,74,1,"married",1,true,855,24000
1666,868,73,2,"married",1,true,856,24000
1667,868,10,2,"child",3,false,-1,0
1668,869,69,1,"single",1,true,857,24000
1669,870,71,1,"married",2,false,-1,500
1670,870,69,2,"married",2,false,-1,500
1671,870,12,1,"child",3,false,-1,0
1672,871,52,1,"single",2,false,-1,500
1673,872,76,1,"single",1,true,858,24000
1674,873,76,1,"married",1,true,859,24000
1675,873,76,2,"married",1,true,860,24000
1676,873,18,1,"child",3,false,-1,0
1677,874,38,1,"married",2,false,-1,500
1678,874,37,2,"married",2,false,-1,500
1679,875,40,1,"single",1,true,861,24000
1680,876,48,1,"married",1,true,862,24000
1681,876,45,2,"married",1,true,863,24000
1682,876,18,2,"child",3,false,-1,0
1683,877,63,1,"married",1,true,864,24000
1684,877,60,2,"married",2,false,-1,500
1685,878,78,1,"married",1,true,865,24000
1686,878,73,2,"married",2,false,-1,500
1687,878,18,2,"child",3,false,-1,0
1688,879,73,1,"married",2,false,-1,500
1689,879,70,2,"married",2,false,-1,500
1690,880,69,1,"married",2,false,-1,500
1691,880,64,2,"married",2,false,-1,500
1692,880,18,1,"child",3,false,-1,0
1693,881,35,1,"married",1,true,866,24000
1694,881,30,2,"married",2,false,-1,500
1695,881,11,1,"child",3,false,-1,0
1696,882,27,2,"single",1,true,867,24000
1697,883,20,2,"single",2,false,-1,500
1698,884,69,1,"single",1,true,868,24000
1699,885,33,1,"single",2,false,-1,500
1700,886,55,1,"single",1,true,869,24000
1701,887,36,1,"married",1,true,870,24000
1702,887,32,2,"married",2,false,-1,500
1703,887,5,1,"child",3,false,-1,0
1704,888,74,1,"single",2,false,-1,500
1705,889,53,1,"single",1,true,871,24000
1706,890,39,2,"single",1,true,872,24000
1707,891,52,2,"single",1,true,873,24000
1708,892,47,1,"married",1,true,874,24000
1709,892,45,2,"married",2,false,-1,500
1710,893,75,1,"married",2,false,-1,500
1711,893,71,2,"married",1,true,875,24000
1712,894,79,1,"married",2,false,-1,500
1713,894,76,2,"married",1,true,876,24000
1714,894,18,1,"child",3,false,-1,0
1715,895,44,1,"married",1,true,877,24000
1716,895,43,2,"married",1,true,878,24000
1717,895,13,1,"child",3,false,-1,0
1718,896,42,1,"married",1,true,879,24000
1719,896,38,2,"married",2,false,-1,500
1720,897,65,1,"married",1,true,880,24000
1721,897,60,2,"married",2,false,-1,500
1722,897,18,1,"child",3,false,-1,0
1723,898,43,1,"married",1,true,881,24000
1724,898,43,2,"married",1,true,882,24000
1725,899,43,1,"married",2,false,-1,500
1726,899,38,2,"married",2,false,-1,500
1727,899,18,1,"child",3,false,-1,0
1728,900,44,1,"single",2,false,-1,500
1729,901,53,2,"single",1,true,883,24000
1730,902,53,2,"single",1,true,884,24000
1731,903,67,1,"married",1,true,885,24000
1732,903,65,2,"married",1,true,886,24000
1733,903,10,2,"child",3,false,-1,0
1734,904,63,1,"married",2,false,-1,500
1735,904,63,2,"married",2,false,-1,500
1736,904,10,1,"child",3,false,-1,0
1737,905,45,1,"married",1,true,887,24000
1738,905,42,2,"married",1,true,888,24000
1739,905,17,2,"child",3,false,-1,0
1740,906,29,2,"single",2,false,-1,500
1741,907,60,1,"married",1,true,889,24000
1742,907,59,2,"married",2,false,-1,500
1743,907,3,1,"child",3,false,-1,0
1744,908,43,1,"single",1,true,890,24000
1745,909,76,2,"single",1,true,891,24000
1746,910,45,1,"single",2,false,-1,500
1747,911,42,2,"single",1,true,892,24000
1748,912,42,1,"married",1,true,893,24000
1749,912,37,2,"married",1,true,894,24000
1750,912,10,2,"child",3,false,-1,0
1751,913,34,1,"married",1,true,895,24000
1752,913,29,2,"married",1,true,896,24000
1753,913,3,1,"child",3,false,-1,0
1754,914,46,1,"married",2,false,-1,500
1755,914,46,2,"married",1,true,897,24000
1756,914,5,2,"child",3,false,-1,0
1757,915,28,1,"married",1,true,898,24000
1758,915,26,2,"married",2,false,-1,500
1759,915,1,2,"child",3,false,-1,0
1760,916,39,1,"married",1,true,899,24000
1761,916,34,2,"married",2,false,-1,500
1762,916,0,1,"child",3,false,-1,0
1763,917,69,1,"married",1,true,900,24000
1764,917,65,2,"married",1,true,901,24000
1765,917,8,1,"child",3,false,-1,0
1766,918,62,2,"single",2,false,-1,500
1767,919,32,2,"single",1,true,902,24000
1768,920,70,1,"married",2,false,-1,500
1769,920,68,2,"married",2,false,-1,500
1770,920,6,2,"child",3,false,-1,0
1771,921,36,1,"single",1,true,903,24000
1772,922,53,2,"single",1,true,904,24000
1773,923,72,1,"married",1,true,905,24000
1774,923,69,2,"married",1,true,906,24000
1775,924,54,2,"single",2,false,-1,500
1776,925,43,1,"married",2,false,-1,500
1777,925,43,2,"married",2,false,-1,500
1778,925,13,1,"child",3,false,-1,0
1779,926,44,1,"married",2,false,-1,500
1780,926,44,2,"married",2,false,-1,500
1781,927,51,1,"married",2,false,-1,500
1782,927,51,2,"married",2,false,-1,500
1783,927,2,2,"child",3,false,-1,0
1784,928,23,1,"married",2,false,-1,500
1785,928,22,2,"married",2,false,-1,500
1786,929,52,2,"single",1,true,907,24000
1787,930,64,1,"married",1,true,908,24000
1788,930,61,2,"married",1,true,909,24000
1789,930,18,1,"child",3,false,-1,0
1790,931,21,1,"married",1,true,910,24000
1791,931,17,2,"married",2,false,-1,500
1792,932,25,1,"married",2,false,-1,500
1793,932,24,2,"married",1,true,911,24000
1794,932,0,1,"child",3,false,-1,0
1795,933,28,1,"married",2,false,-1,500
1796,933,27,2,"married",2,false,-1,500
1797,934,56,1,"single",2,false,-1,500
1798,935,61,2,"single",1,true,912,24000
1799,936,54,1,"married",2,false,-1,500
1800,936,54,2,"married",2,false,-1,500
1801,936,17,2,"child",3,false,-1,0
1802,937,72,1,"single",1,true,913,24000
1803,938,29,2,"single",2,false,-1,500
1804,939,77,1,"married",1,true,914,24000
1805,939,72,2,"married",2,false,-1,500
1806,939,18,2,"child",3,false,-1,0
1807,940,33,1,"single",1,true,915,24000
1808,941,40,2,"single",1,true,916,24000
1809,942,72,1,"married",2,false,-1,500
1810,942,68,2,"married",2,false,-1,500
1811,942,17,2,"child",3,false,-1,0
1812,943,51,2,"single",1,true,917,24000
1813,944,66,1,"married",2,false,-1,500
1814,944,64,2,"married",2,false,-1,500
1815,944,18,1,"child",3,false,-1,0
1816,945,39,1,"married",1,true,918,24000
1817,945,34,2,"married",2,false,-1,500
1818,946,34,2,"single",2,false,-1,500
1819,947,51,1,"single",1,true,919,24000
1820,948,36,2,"single",1,true,920,24000
1821,949,72,1,"married",1,true,921,24000
1822,949,67,2,"married",2,false,-1,500
1823,950,74,1,"married",2,false,-1,500
1824,950,70,2,"married",1,true,922,24000
1825,951,76,2,"single",2,false,-1,500
1826,952,59,1,"married",2,false,-1,500
1827,952,54,2,"married",2,false,-1,500
1828,953,27,1,"single",1,true,923,24000
1829,954,41,1,"single",1,true,924,24000
1830,955,25,1,"married",2,false,-1,500
1831,955,21,2,"married",2,false,-1,500
1832,956,23,1,"single",1,true,925,24000
1833,957,38,1,"married",1,true,926,24000
1834,957,34,2,"married",1,true,927,24000
1835,957,15,1,"child",3,false,-1,0
1836,958,41,1,"single",1,true,928,24000
1837,959,32,2,"single",1,true,929,24000
1838,960,24,1,"single",2,false,-1,500
1839,961,21,1,"married",1,true,930,24000
1840,961,16,2,"married",2,false,-1,500
1841,961,0,1,"child",3,false,-1,0
1842,962,58,1,"married",2,false,-1,500
1843,962,58,2,"married",1,true,931,24000
1844,962,18,1,"child",3,false,-1,0
1845,963,67,1,"married",1,true,932,24000
1846,963,64,2,"married",1,true,933,24000
1847,964,70,1,"single",1,true,934,24000
1848,965,57,1,"married",2,false,-1,500
1849,965,57,2,"married",1,true,935,24000
1850,965,11,1,"child",3,false,-1,0
1851,966,64,1,"married",1,true,936,24000
1852,966,64,2,"married",2,false,-1,500
1853,966,18,2,"child",3,false,-1,0
1854,967,49,2,"single",1,true,937,24000
1855,968,47,2,"single",1,true,938,24000
1856,969,32,1,"married",2,false,-1,500
1857,969,31,2,"married",1,true,939,24000
1858,969,2,1,"child",3,false,-1,0
1859,970,49,2,"single",1,true,940,24000
1860,971,27,1,"married",2,false,-1,500
1861,971,22,2,"married",1,true,941,24000
1862,971,0,1,"child",3,false,-1,0
1863,972,28,2,"single",2,false,-1,500
1864,973,54,2,"single",1,true,942,24000
1865,974,30,1,"married",1,true,943,24000
1866,974,27,2,"married",2,false,-1,500
1867,975,31,2,"single",1,true,944,24000
1868,976,57,2,"single",1,true,945,24000
1869,977,70,2,"single",1,true,946,24000
1870,978,50,1,"married",2,false,-1,500
1871,978,46,2,"married",1,true,947,24000
1872,979,75,1,"married",1,true,948,24000
1873,979,72,2,"married",1,true,949,24000
1874,980,22,1,"married",1,true,950,24000
1875,980,19,2,"married",1,true,951,24000
1876,980,0,1,"child",3,false,-1,0
1877,981,50,1,"single",1,true,952,24000
1878,982,66,1,"married",2,false,-1,500
1879,982,63,2,"married",2,false,-1,500
1880,982,18,2,"child",3,false,-1,0
1881,983,36,1,"single",2,false,-1,500
1882,984,58,1,"married",1,true,953,24000
1883,984,53,2,"married",2,false,-1,500
1884,985,32,1,"married",2,false,-1,500
1885,985,31,2,"married",1,true,954,24000
1886,985,7,2,"child",3,false,-1,0
1887,986,33,2,"single",2,false,-1,500
1888,987,42,1,"married",1,true,955,24000
1889,987,39,2,"married",2,false,-1,500
1890,987,9,2,"child",3,false,-1,0
1891,988,41,1,"married",1,true,956,24000
1892,988,38,2,"married",1,true,957,24000
1893,988,11,2,"child",3,false,-1,0
1894,989,56,1,"married",1,true,958,24000
1895,989,53,2,"married",1,true,959,24000
1896,990,69,2,"single",1,true,960,24000
1897,991,29,1,"married",1,true,961,24000
1898,991,25,2,"married",2,false,-1,500
1899,992,67,2,"single",1,true,962,24000
1900,993,38,1,"married",1,true,963,24000
1901,993,38,2,"married",1,true,964,24000
1902,993,5,2,"child",3,false,-1,0
1903,994,29,1,"married",1,true,965,24000
1904,994,29,2,"married",1,true,966,24000
1905,995,53,1,"married",1,true,967,24000
1906,995,50,2,"married",2,false,-1,500
1907,995,18,1,"child",3,false,-1,0
1908,996,36,1,"married",1,true,968,24000
1909,996,36,2,"married",1,true,969,24000
1910,996,13,2,"child",3,false,-1,0
1911,997,26,1,"single",1,true,970,24000
1912,998,66,1,"married",1,true,971,24000
1913,998,62,2,"married",2,false,-1,500
1914,999,62,1,"married",1,true,972,24000
1915,999,58,2,"married",1,true,973,24000
1916,1000,58,1,"married",1,true,974,24000
1917,1000,58,2,"married",1,true,975,24000
1918,1000,18,2,"child",3,false,-1,0
1919,1001,30,1,"married",1,true,976,24000
1920,1001,25,2,"married",1,true,977,24000
1921,1002,63,1,"married",2,false,-1,500
1922,1002,58,2,"married",1,true,978,24000
1923,1003,68,1,"married",2,false,-1,500
1924,1003,64,2,"married",2,false,-1,500
1925,1004,51,1,"single",2,false,-1,500
1926,1005,65,2,"single",1,true,979,24000
1927,1006,70,1,"single",2,false,-1,500
1928,1007,22,1,"single",1,true,980,24000
1929,1008,21,2,"single",1,true,981,24000
1930,1009,60,1,"single",2,false,-1,500
1931,1010,66,1,"married",1,true,982,24000
1932,1010,63,2,"married",2,false,-1,500
1933,1011,74,1,"single",1,true,983,24000
1934,1012,67,1,"married",2,false,-1,500
1935,1012,63,2,"married",1,true,984,24000
1936,1012,10,1,"child",3,false,-1,0
