id,dwelling,hhSize,autos
1597,1597,3,0
1598,1598,1,0
1599,1599,1,2
1600,1600,1,2
1601,1601,1,0
1602,1602,3,2
1603,1603,3,0
1604,1604,3,1
1605,1605,3,0
1606,1606,3,0
1607,1607,3,1
1608,1608,1,0
1609,1609,1,1
1610,1610,3,0
1611,1611,1,1
1612,1612,1,1
1613,1613,2,1
1614,1614,1,2
1615,1615,3,0
1616,1616,2,0
1617,1617,3,0
1618,1618,2,1
1619,1619,1,1
1620,1620,3,0
1621,1621,2,0
1622,1622,3,1
1623,1623,2,1
1624,1624,1,1
1625,1625,1,0
1626,1626,3,0
1627,1627,1,2
1628,1628,1,0
1629,1629,3,0
1630,1630,1,0
1631,1631,1,1
1632,1632,3,1
1633,1633,1,2
1634,1634,3,0
1635,1635,2,1
1636,1636,1,1
1637,1637,1,0
1638,1638,1,1
1639,1639,2,2
1640,1640,2,1
1641,1641,1,1
1642,1642,2,1
1643,1643,1,0
1644,1644,1,1
1645,1645,2,1
1646,1646,1,2
1647,1647,3,2
1648,1648,1,0
1649,1649,1,0
1650,1650,1,0
1651,1651,3,0
1652,1652,3,1
1653,1653,2,2
1654,1654,1,0
1655,1655,3,2
1656,1656,3,0
1657,1657,1,1
1658,1658,1,2
1659,1659,3,1
1660,1660,1,2
1661,1661,3,0
1662,1662,1,0
1663,1663,1,2
1664,1664,2,2
1665,1665,1,2
1666,1666,1,1
1667,1667,1,0
1668,1668,2,0
1669,1669,2,0
1670,1670,3,2
1671,1671,1,0
1672,1672,3,1
1673,1673,1,0
1674,1674,2,2
1675,1675,3,1
1676,1676,1,2
1677,1677,3,2
1678,1678,3,0
1679,1679,2,2
1680,1680,1,1
1681,1681,2,0
1682,1682,2,0
1683,1683,2,2
1684,1684,2,0
1685,1685,1,1
1686,1686,1,1
1687,1687,3,0
1688,1688,1,2
1689,1689,1,1
1690,1690,3,0
1691,1691,1,1
1692,1692,1,0
1693,1693,3,1
1694,1694,1,1
1695,1695,2,1
1696,1696,3,1
1697,1697,2,1
1698,1698,3,0
1699,1699,1,1
1700,1700,1,0
1701,1701,3,2
1702,1702,3,2
1703,1703,3,0
1704,1704,2,1
1705,1705,1,2
1706,1706,1,0
1707,1707,1,2
1708,1708,1,2
1709,1709,1,2
1710,1710,1,0
1711,1711,2,1
1712,1712,1,2
1713,1713,1,2
1714,1714,3,2
1715,1715,3,1
1716,1716,3,0
1717,1717,2,2
1718,1718,3,0
1719,1719,1,1
1720,1720,1,1
1721,1721,2,0
1722,1722,3,0
1723,1723,1,0
1724,1724,2,0
1725,1725,3,0
1726,1726,3,2
1727,1727,3,1
1728,1728,1,2
1729,1729,1,2
1730,1730,1,2
1731,1731,1,1
1732,1732,3,1
1733,1733,2,2
1734,1734,1,2
1735,1735,1,0
1736,1736,3,1
1737,1737,1,0
1738,1738,3,0
1739,1739,1,1
1740,1740,3,1
1741,1741,3,0
1742,1742,2,2
1743,1743,1,0
1744,1744,3,0
1745,1745,3,2
1746,1746,1,2
1747,1747,1,1
1748,1748,3,0
1749,1749,3,1
1750,1750,1,0
1751,1751,1,2
1752,1752,1,1
1753,1753,3,1
1754,1754,1,0
1755,1755,3,0
1756,1756,2,1
1757,1757,1,1
1758,1758,1,1
1759,1759,2,1
1760,1760,1,1
1761,1761,1,1
1762,1762,2,2
1763,1763,1,0
1764,1764,3,1
1765,1765,3,2
1766,1766,2,0
1767,1767,1,0
1768,1768,1,1
1769,1769,1,2
1770,1770,2,0
1771,1771,1,1
1772,1772,3,2
1773,1773,2,1
1774,1774,2,1
1775,1775,1,1
1776,1776,3,2
1777,1777,3,1
1778,1778,1,2
1779,1779,2,0
1780,1780,3,2
1781,1781,1,1
1782,1782,1,2
1783,1783,1,1
1784,1784,2,1
1785,1785,1,0
1786,1786,1,2
1787,1787,1,1
1788,1788,1,0
1789,1789,2,2
1790,1790,2,1
1791,1791,1,2
1792,1792,1,0
1793,1793,3,2
1794,1794,3,0
1795,1795,1,1
1796,1796,2,0
1797,1797,1,1
1798,1798,1,1
1799,1799,1,2
1800,1800,2,2
1801,1801,1,0
1802,1802,1,1
1803,1803,1,2
1804,1804,3,0
1805,1805,1,2
1806,1806,2,1
1807,1807,3,0
1808,1808,3,1
1809,1809,1,2
1810,1810,1,1
1811,1811,3,2
1812,1812,1,0
1813,1813,1,1
1814,1814,3,1
1815,1815,3,2
1816,1816,3,1
1817,1817,1,0
1818,1818,1,0
1819,1819,2,1
1820,1820,1,1
1821,1821,3,0
1822,1822,1,1
1823,1823,1,1
1824,1824,3,1
1825,1825,2,0
1826,1826,1,1
1827,1827,2,2
1828,1828,1,1
1829,1829,1,0
1830,1830,1,1
1831,1831,1,0
1832,1832,2,2
1833,1833,3,1
1834,1834,1,2
1835,1835,3,0
1836,1836,1,1
1837,1837,2,2
1838,1838,3,2
1839,1839,1,0
1840,1840,2,2
1841,1841,1,2
1842,1842,1,1
1843,1843,3,1
1844,1844,1,1
1845,1845,1,0
1846,1846,2,1
1847,1847,2,1
1848,1848,1,1
1849,1849,1,2
1850,1850,1,2
1851,1851,1,2
1852,1852,1,1
1853,1853,1,0
1854,1854,1,1
1855,1855,3,2
1856,1856,3,0
1857,1857,2,2
1858,1858,2,1
1859,1859,2,0
1860,1860,1,0
1861,1861,1,0
1862,1862,1,0
1863,1863,2,0
1864,1864,3,2
1865,1865,3,0
1866,1866,3,0
1867,1867,2,2
1868,1868,1,1
1869,1869,1,1
1870,1870,2,1
1871,1871,1,2
1872,1872,3,1
1873,1873,3,1
1874,1874,1,0
1875,1875,3,1
1876,1876,3,2
1877,1877,2,1
1878,1878,3,1
1879,1879,3,1
1880,1880,1,2
1881,1881,1,0
1882,1882,3,2
1883,1883,3,0
1884,1884,3,2
1885,1885,1,2
1886,1886,1,2
1887,1887,1,2
1888,1888,3,2
1889,1889,1,0
1890,1890,1,1
1891,1891,1,2
1892,1892,1,2
1893,1893,3,2
1894,1894,1,0
1895,1895,3,0
1896,1896,1,2
1897,1897,1,2
1898,1898,3,2
1899,1899,3,0
1900,1900,1,1
1901,1901,2,0
1902,1902,2,1
1903,1903,3,0
1904,1904,3,0
1905,1905,1,2
1906,1906,3,1
1907,1907,2,2
1908,1908,1,0
1909,1909,2,0
1910,1910,1,0
1911,1911,1,0
1912,1912,1,2
1913,1913,3,2
1914,1914,1,2
1915,1915,2,0
1916,1916,3,0
1917,1917,2,1
1918,1918,2,2
1919,1919,1,1
1920,1920,3,2
1921,1921,3,2
1922,1922,2,2
1923,1923,2,1
1924,1924,3,2
1925,1925,1,1
1926,1926,3,0
1927,1927,3,2
1928,1928,3,1
1929,1929,3,0
1930,1930,1,0
1931,1931,1,2
1932,1932,3,2
1933,1933,1,2
1934,1934,1,1
1935,1935,3,1
1936,1936,1,2
1937,1937,2,2
1938,1938,3,1
1939,1939,3,2
1940,1940,1,1
1941,1941,2,1
1942,1942,2,2
1943,1943,2,0
1944,1944,1,1
1945,1945,2,2
1946,1946,3,0
1947,1947,3,1
1948,1948,2,0
1949,1949,1,0
1950,1950,3,1
1951,1951,1,0
1952,1952,3,1
1953,1953,3,2
1954,1954,1,2
1955,1955,1,0
1956,1956,2,2
1957,1957,2,2
1958,1958,3,2
1959,1959,2,1
1960,1960,2,0
1961,1961,1,0
1962,1962,2,1
1963,1963,1,1
1964,1964,3,1
1965,1965,2,1
1966,1966,2,1
1967,1967,3,1
1968,1968,3,1
1969,1969,1,1
1970,1970,3,0
1971,1971,3,2
1972,1972,2,0
1973,1973,3,0
1974,1974,1,1
1975,1975,1,0
1976,1976,2,2
1977,1977,1,0
1978,1978,1,1
1979,1979,1,1
1980,1980,3,1
1981,1981,2,0
1982,1982,1,2
1983,1983,3,1
1984,1984,2,0
1985,1985,3,2
1986,1986,3,1
1987,1987,1,0
1988,1988,2,1
1989,1989,2,2
1990,1990,3,0
1991,1991,2,1
1992,1992,2,0
1993,1993,2,1
1994,1994,1,2
1995,1995,1,0
1996,1996,1,1
1997,1997,1,1
1998,1998,1,0
1999,1999,1,1
2000,2000,2,1
2001,2001,1,1
2002,2002,3,2
2003,2003,1,2
2004,2004,2,0
2005,2005,2,0
2006,2006,3,0
2007,2007,2,2
2008,2008,3,1
2009,2009,2,2
2010,2010,3,2
2011,2011,3,0
2012,2012,3,2
2013,2013,2,0
2014,2014,1,2
2015,2015,1,1
2016,2016,1,0
2017,2017,1,0
2018,2018,3,1
2019,2019,1,0
2020,2020,3,2
2021,2021,1,2
2022,2022,2,0
2023,2023,3,2
2024,2024,3,0
2025,2025,1,1
2026,2026,1,0
2027,2027,2,2
2028,2028,1,2
2029,2029,3,0
2030,2030,1,0
2031,2031,2,2
2032,2032,1,2
2033,2033,1,1
2034,2034,1,1
2035,2035,2,0
2036,2036,1,2
2037,2037,3,0
2038,2038,3,0
2039,2039,3,0
2040,2040,2,1
2041,2041,3,0
2042,2042,3,0
2043,2043,3,0
2044,2044,1,0
2045,2045,2,0
2046,2046,1,1
2047,2047,2,0
2048,2048,1,1
2049,2049,1,1
2050,2050,1,1
2051,2051,2,0
2052,2052,1,1
2053,2053,1,1
2054,2054,3,1
2055,2055,2,2
2056,2056,1,0
2057,2057,1,0
2058,2058,2,1
2059,2059,1,2
2060,2060,2,0
2061,2061,2,2
2062,2062,3,0
2063,2063,3,1
2064,2064,2,0
2065,2065,1,1
2066,2066,3,0
2067,2067,3,2
2068,2068,2,0
2069,2069,1,2
2070,2070,1,1
2071,2071,2,1
2072,2072,3,0
2073,2073,2,0
2074,2074,3,2
2075,2075,1,1
2076,2076,3,1
2077,2077,1,1
2078,2078,3,2
2079,2079,3,2
2080,2080,3,2
2081,2081,2,2
2082,2082,1,1
2083,2083,2,1
2084,2084,3,0
2085,2085,2,2
2086,2086,2,0
2087,2087,3,2
2088,2088,1,1
2089,2089,3,2
2090,2090,3,2
2091,2091,2,0
2092,2092,2,2
2093,2093,3,2
2094,2094,1,2
2095,2095,1,1
2096,2096,3,1
2097,2097,1,2
2098,2098,3,1
2099,2099,2,1
2100,2100,2,2
2101,2101,3,2
2102,2102,1,1
2103,2103,1,2
2104,2104,1,1
2105,2105,2,0
2106,2106,1,2
2107,2107,1,2
2108,2108,3,1
2109,2109,3,0
2110,2110,1,0
2111,2111,2,2
2112,2112,3,0
2113,2113,1,0
2114,2114,1,2
2115,2115,1,0
2116,2116,1,0
2117,2117,2,0
2118,2118,2,2
2119,2119,1,1
2120,2120,1,1
2121,2121,1,1
2122,2122,1,1
2123,2123,1,0
2124,2124,1,1
2125,2125,2,1
2126,2126,2,2
2127,2127,3,2
2128,2128,1,0
2129,2129,1,0
2130,2130,1,2
2131,2131,3,0
2132,2132,1,1
2133,2133,2,1
2134,2134,2,0
2135,2135,2,2
2136,2136,3,0
2137,2137,2,2
2138,2138,3,0
2139,2139,1,2
2140,2140,3,2
2141,2141,2,1
2142,2142,3,2
2143,2143,3,2
2144,2144,3,2
2145,2145,1,0
2146,2146,1,0
2147,2147,3,2
2148,2148,1,1
2149,2149,1,0
2150,2150,3,1
2151,2151,1,0
2152,2152,1,1
2153,2153,3,2
2154,2154,1,0
2155,2155,1,2
2156,2156,1,1
2157,2157,2,1
2158,2158,3,2
2159,2159,1,0
2160,2160,3,1
2161,2161,1,0
2162,2162,1,0
2163,2163,3,0
2164,2164,2,1
2165,2165,1,1
2166,2166,3,1
2167,2167,2,1
2168,2168,3,2
2169,2169,2,2
2170,2170,3,2
2171,2171,3,0
2172,2172,1,0
2173,2173,1,2
2174,2174,1,0
2175,2175,1,2
2176,2176,1,0
2177,2177,3,0
2178,2178,1,0
2179,2179,1,1
2180,2180,1,2
2181,2181,1,0
2182,2182,2,2
2183,2183,2,2
2184,2184,3,1
2185,2185,3,1
2186,2186,2,2
2187,2187,3,0
2188,2188,2,1
2189,2189,3,0
2190,2190,1,2
2191,2191,1,1
2192,2192,1,1
2193,2193,3,0
2194,2194,3,0
2195,2195,3,2
2196,2196,1,1
2197,2197,3,0
2198,2198,1,0
2199,2199,1,2
2200,2200,1,2
2201,2201,1,0
2202,2202,3,2
2203,2203,3,0
2204,2204,3,1
2205,2205,3,0
2206,2206,3,0
2207,2207,3,1
2208,2208,1,0
2209,2209,1,1
2210,2210,3,0
2211,2211,1,1
2212,2212,1,1
2213,2213,2,1
2214,2214,1,2
2215,2215,3,0
2216,2216,2,0
2217,2217,3,0
2218,2218,2,1
2219,2219,1,1
2220,2220,3,0
2221,2221,2,0
2222,2222,3,1
2223,2223,2,1
2224,2224,1,1
2225,2225,1,0
2226,2226,3,0
2227,2227,1,2
2228,2228,1,0
2229,2229,3,0
2230,2230,1,0
2231,2231,1,1
2232,2232,3,1
2233,2233,1,2
2234,2234,3,0
2235,2235,2,1
2236,2236,1,1
2237,2237,1,0
2238,2238,1,1
2239,2239,2,2
2240,2240,2,1
2241,2241,1,1
2242,2242,2,1
2243,2243,1,0
2244,2244,1,1
2245,2245,2,1
2246,2246,1,2
2247,2247,3,2
2248,2248,1,0
2249,2249,1,0
2250,2250,1,0
2251,2251,3,0
2252,2252,3,1
2253,2253,2,2
2254,2254,1,0
2255,2255,3,2
2256,2256,3,0
2257,2257,1,1
2258,2258,1,2
2259,2259,3,1
2260,2260,1,2
2261,2261,3,0
2262,2262,1,0
2263,2263,1,2
2264,2264,2,2
2265,2265,1,2
2266,2266,1,1
2267,2267,1,0
2268,2268,2,0
2269,2269,2,0
2270,2270,3,2
2271,2271,1,0
2272,2272,3,1
2273,2273,1,0
2274,2274,2,2
2275,2275,3,1
2276,2276,1,2
2277,2277,3,2
2278,2278,3,0
2279,2279,2,2
2280,2280,1,1
2281,2281,2,0
2282,2282,2,0
2283,2283,2,2
2284,2284,2,0
2285,2285,1,1
2286,2286,1,1
2287,2287,3,0
2288,2288,1,2
2289,2289,1,1
2290,2290,3,0
2291,2291,1,1
2292,2292,1,0
2293,2293,3,1
2294,2294,1,1
2295,2295,2,1
2296,2296,3,1
2297,2297,2,1
2298,2298,3,0
2299,2299,1,1
2300,2300,1,0
2301,2301,3,2
2302,2302,3,2
2303,2303,3,0
2304,2304,2,1
2305,2305,1,2
2306,2306,1,0
2307,2307,1,2
2308,2308,1,2
2309,2309,1,2
2310,2310,1,0
2311,2311,2,1
2312,2312,1,2
2313,2313,1,2
2314,2314,3,2
2315,2315,3,1
2316,2316,3,0
2317,2317,2,2
2318,2318,3,0
2319,2319,1,1
2320,2320,1,1
2321,2321,2,0
2322,2322,3,0
2323,2323,1,0
2324,2324,2,0
2325,2325,3,0
2326,2326,3,2
2327,2327,3,1
2328,2328,1,2
2329,2329,1,2
2330,2330,1,2
2331,2331,1,1
2332,2332,3,1
2333,2333,2,2
2334,2334,1,2
2335,2335,1,0
2336,2336,3,1
2337,2337,1,0
2338,2338,3,0
2339,2339,1,1
2340,2340,3,1
2341,2341,3,0
2342,2342,2,2
2343,2343,1,0
2344,2344,3,0
2345,2345,3,2
2346,2346,1,2
2347,2347,1,1
2348,2348,3,0
2349,2349,3,1
2350,2350,1,0
2351,2351,1,2
2352,2352,1,1
2353,2353,3,1
2354,2354,1,0
2355,2355,3,0
2356,2356,2,1
2357,2357,1,1
2358,2358,1,1
2359,2359,2,1
2360,2360,1,1
2361,2361,1,1
2362,2362,2,2
2363,2363,1,0
2364,2364,3,1
2365,2365,3,2
2366,2366,2,0
2367,2367,1,0
2368,2368,1,1
2369,2369,1,2
2370,2370,2,0
2371,2371,1,1
2372,2372,3,2
2373,2373,2,1
2374,2374,2,1
2375,2375,1,1
2376,2376,3,2
2377,2377,3,1
2378,2378,1,2
2379,2379,2,0
2380,2380,3,2
2381,2381,1,1
2382,2382,1,2
2383,2383,1,1
2384,2384,2,1
2385,2385,1,0
2386,2386,1,2
2387,2387,1,1
2388,2388,1,0
2389,2389,2,2
2390,2390,2,1
2391,2391,1,2
2392,2392,1,0
2393,2393,3,2
2394,2394,3,0
2395,2395,1,1
2396,2396,2,0
2397,2397,1,1
2398,2398,1,1
2399,2399,1,2
2400,2400,2,2
2401,2401,1,0
2402,2402,1,1
2403,2403,1,2
2404,2404,3,0
2405,2405,1,2
2406,2406,2,1
2407,2407,3,0
2408,2408,3,1
2409,2409,1,2
2410,2410,1,1
2411,2411,3,2
2412,2412,1,0
2413,2413,1,1
2414,2414,3,1
2415,2415,3,2
2416,2416,3,1
2417,2417,1,0
2418,2418,1,0
2419,2419,2,1
2420,2420,1,1
2421,2421,3,0
2422,2422,1,1
2423,2423,1,1
2424,2424,3,1
2425,2425,2,0
2426,2426,1,1
2427,2427,2,2
2428,2428,1,1
2429,2429,1,0
2430,2430,1,1
2431,2431,1,0
2432,2432,2,2
2433,2433,3,1
2434,2434,1,2
2435,2435,3,0
2436,2436,1,1
2437,2437,2,2
2438,2438,3,2
2439,2439,1,0
2440,2440,2,2
2441,2441,1,2
2442,2442,1,1
2443,2443,3,1
2444,2444,1,1
2445,2445,1,0
2446,2446,2,1
2447,2447,2,1
2448,2448,1,1
2449,2449,1,2
2450,2450,1,2
2451,2451,1,2
2452,2452,1,1
2453,2453,1,0
2454,2454,1,1
2455,2455,3,2
2456,2456,3,0
2457,2457,2,2
2458,2458,2,1
2459,2459,2,0
2460,2460,1,0
2461,2461,1,0
2462,2462,1,0
2463,2463,2,0
2464,2464,3,2
2465,2465,3,0
2466,2466,3,0
2467,2467,2,2
2468,2468,1,1
2469,2469,1,1
2470,2470,2,1
2471,2471,1,2
2472,2472,3,1
2473,2473,3,1
2474,2474,1,0
2475,2475,3,1
2476,2476,3,2
2477,2477,2,1
2478,2478,3,1
2479,2479,3,1
2480,2480,1,2
2481,2481,1,0
2482,2482,3,2
2483,2483,3,0
2484,2484,3,2
2485,2485,1,2
2486,2486,1,2
2487,2487,1,2
2488,2488,3,2
2489,2489,1,0
2490,2490,1,1
2491,2491,1,2
2492,2492,1,2
2493,2493,3,2
2494,2494,1,0
2495,2495,3,0
2496,2496,1,2
2497,2497,1,2
2498,2498,3,2
2499,2499,3,0
2500,2500,1,1
2501,2501,2,0
2502,2502,2,1
2503,2503,3,0
2504,2504,3,0
2505,2505,1,2
2506,2506,3,1
2507,2507,2,2
2508,2508,1,0
2509,2509,2,0
2510,2510,1,0
2511,2511,1,0
2512,2512,1,2
2513,2513,3,2
2514,2514,1,2
2515,2515,2,0
2516,2516,3,0
2517,2517,2,1
2518,2518,2,2
2519,2519,1,1
2520,2520,3,2
2521,2521,3,2
2522,2522,2,2
2523,2523,2,1
2524,2524,3,2
2525,2525,1,1
2526,2526,3,0
2527,2527,3,2
2528,2528,3,1
2529,2529,3,0
2530,2530,1,0
2531,2531,1,2
2532,2532,3,2
2533,2533,1,2
2534,2534,1,1
2535,2535,3,1
2536,2536,1,2
2537,2537,2,2
2538,2538,3,1
2539,2539,3,2
2540,2540,1,1
2541,2541,2,1
2542,2542,2,2
2543,2543,2,0
2544,2544,1,1
2545,2545,2,2
2546,2546,3,0
2547,2547,3,1
2548,2548,2,0
2549,2549,1,0
2550,2550,3,1
2551,2551,1,0
2552,2552,3,1
2553,2553,3,2
2554,2554,1,2
2555,2555,1,0
2556,2556,2,2
2557,2557,2,2
2558,2558,3,2
2559,2559,2,1
2560,2560,2,0
2561,2561,1,0
2562,2562,2,1
2563,2563,1,1
2564,2564,3,1
2565,2565,2,1
2566,2566,2,1
2567,2567,3,1
2568,2568,3,1
2569,2569,1,1
2570,2570,3,0
2571,2571,3,2
2572,2572,2,0
2573,2573,3,0
2574,2574,1,1
2575,2575,1,0
2576,2576,2,2
2577,2577,1,0
2578,2578,1,1
2579,2579,1,1
2580,2580,3,1
2581,2581,1,1
2582,2582,3,1
2583,2583,3,1
2584,2584,3,1
2585,2585,3,0
2586,2586,3,1
2587,2587,2,0
2588,2588,1,1
2589,2589,3,2
2590,2590,1,1
2591,2591,1,0
2592,2592,1,2
2593,2593,1,0
2594,2594,1,2
2595,2595,3,2
2596,2596,1,2
2597,2597,1,1
2598,2598,1,1
2599,2599,2,1
2600,2600,1,2
2601,2601,1,1
2602,2602,1,1
2603,2603,1,2
2604,2604,2,2
2605,2605,1,2
2606,2606,3,2
2607,2607,3,1
2608,2608,3,0
2609,2609,2,0
2610,2610,3,0
2611,2611,3,0
2612,2612,1,0
2613,2613,1,1
2614,2614,3,0
2615,2615,1,2
2616,2616,2,1
2617,2617,2,1
2618,2618,1,2
2619,2619,2,0
2620,2620,1,1
2621,2621,1,0
2622,2622,2,1
2623,2623,2,1
2624,2624,1,1
2625,2625,2,2
2626,2626,3,1
2627,2627,2,2
2628,2628,2,2
2629,2629,3,2
2630,2630,3,0
2631,2631,1,0
2632,2632,1,0
2633,2633,3,0
2634,2634,2,2
2635,2635,1,0
2636,2636,1,0
2637,2637,1,0
2638,2638,2,1
2639,2639,2,2
2640,2640,3,1
2641,2641,1,2
2642,2642,2,0
2643,2643,3,0
2644,2644,3,0
2645,2645,1,0
2646,2646,3,0
2647,2647,1,0
2648,2648,2,0
2649,2649,3,0
2650,2650,3,1
2651,2651,1,1
2652,2652,1,1
2653,2653,2,2
2654,2654,2,1
2655,2655,1,2
2656,2656,3,0
2657,2657,1,2
2658,2658,3,2
2659,2659,2,2
2660,2660,1,0
2661,2661,2,1
2662,2662,1,0
2663,2663,2,0
2664,2664,3,2
2665,2665,3,0
2666,2666,1,2
2667,2667,3,0
2668,2668,3,2
2669,2669,2,2
2670,2670,3,0
2671,2671,1,0
2672,2672,1,0
2673,2673,1,0
2674,2674,1,0
2675,2675,2,0
2676,2676,2,2
2677,2677,3,0
2678,2678,1,2
2679,2679,1,1
2680,2680,3,1
2681,2681,1,1
2682,2682,1,0
2683,2683,2,2
2684,2684,2,2
2685,2685,1,2
2686,2686,3,0
2687,2687,3,2
2688,2688,2,2
2689,2689,2,0
2690,2690,2,1
2691,2691,1,1
2692,2692,3,2
2693,2693,3,0
2694,2694,1,1
2695,2695,1,1
2696,2696,1,0
2697,2697,2,1
2698,2698,3,2
2699,2699,1,0
2700,2700,2,0
2701,2701,1,1
2702,2702,1,1
2703,2703,1,1
2704,2704,2,0
2705,2705,1,1
2706,2706,3,0
2707,2707,2,1
2708,2708,3,2
2709,2709,1,0
2710,2710,2,1
2711,2711,3,0
2712,2712,1,0
2713,2713,2,2
2714,2714,3,1
2715,2715,1,2
2716,2716,3,2
2717,2717,3,1
2718,2718,1,1
2719,2719,2,1
2720,2720,1,1
2721,2721,2,1
2722,2722,3,0
2723,2723,1,1
2724,2724,1,2
2725,2725,2,2
2726,2726,1,2
2727,2727,3,1
2728,2728,3,2
2729,2729,1,0
2730,2730,1,0
2731,2731,1,1
2732,2732,3,2
2733,2733,3,1
2734,2734,2,1
2735,2735,2,1
2736,2736,3,0
2737,2737,2,0
2738,2738,3,1
2739,2739,1,0
2740,2740,1,2
2741,2741,1,2
2742,2742,3,1
2743,2743,1,0
2744,2744,1,2
2745,2745,3,2
2746,2746,3,0
2747,2747,1,2
2748,2748,1,0
2749,2749,1,0
2750,2750,3,0
2751,2751,1,1
2752,2752,1,1
2753,2753,1,1
2754,2754,2,0
2755,2755,3,0
2756,2756,2,1
2757,2757,3,1
2758,2758,2,0
2759,2759,3,1
2760,2760,3,0
2761,2761,3,1
2762,2762,1,0
2763,2763,1,2
2764,2764,3,0
2765,2765,2,2
2766,2766,1,0
2767,2767,1,1
2768,2768,3,2
2769,2769,2,2
2770,2770,2,2
2771,2771,1,1
2772,2772,3,0
2773,2773,3,1
2774,2774,1,1
2775,2775,1,0
2776,2776,3,0
2777,2777,2,2
2778,2778,1,0
2779,2779,3,1
2780,2780,2,0
2781,2781,2,2
2782,2782,3,1
2783,2783,1,0
2784,2784,1,1
2785,2785,2,1
2786,2786,1,1
2787,2787,1,1
2788,2788,1,2
2789,2789,1,1
2790,2790,3,0
2791,2791,2,2
2792,2792,1,0
2793,2793,3,1
2794,2794,1,0
2795,2795,3,1
2796,2796,2,0
2797,2797,3,1
2798,2798,1,1
2799,2799,3,2
2800,2800,2,1
2801,2801,1,2
2802,2802,2,1
2803,2803,1,1
2804,2804,2,2
2805,2805,1,2
2806,2806,2,1
2807,2807,3,2
2808,2808,1,2
2809,2809,3,1
2810,2810,1,2
2811,2811,1,0
2812,2812,1,2
2813,2813,2,2
2814,2814,2,1
2815,2815,1,0
2816,2816,1,1
2817,2817,1,0
2818,2818,3,1
2819,2819,3,1
2820,2820,1,1
2821,2821,1,0
2822,2822,1,1
2823,2823,1,0
2824,2824,1,1
2825,2825,3,1
2826,2826,3,2
2827,2827,1,1
2828,2828,3,1
2829,2829,3,0
2830,2830,2,0
2831,2831,3,0
2832,2832,2,1
2833,2833,3,0
2834,2834,3,2
2835,2835,3,0
2836,2836,1,0
2837,2837,1,2
2838,2838,3,2
2839,2839,2,2
2840,2840,1,1
2841,2841,1,1
2842,2842,3,1
2843,2843,3,1
2844,2844,3,2
2845,2845,1,0
2846,2846,3,2
2847,2847,1,1
2848,2848,2,0
2849,2849,1,1
2850,2850,1,0
2851,2851,2,2
2852,2852,2,2
2853,2853,3,1
2854,2854,2,1
2855,2855,1,1
2856,2856,1,1
2857,2857,3,1
2858,2858,2,0
2859,2859,1,0
2860,2860,2,1
2861,2861,1,0
2862,2862,1,0
2863,2863,2,2
2864,2864,3,2
2865,2865,3,1
2866,2866,2,0
2867,2867,3,2
2868,2868,1,2
2869,2869,1,2
2870,2870,1,0
2871,2871,1,2
2872,2872,3,2
2873,2873,2,0
2874,2874,2,2
2875,2875,1,0
2876,2876,2,0
2877,2877,3,0
2878,2878,3,0
2879,2879,2,0
2880,2880,1,2
2881,2881,1,2
2882,2882,1,0
2883,2883,1,1
2884,2884,2,2
2885,2885,3,0
2886,2886,3,1
2887,2887,1,0
2888,2888,2,2
2889,2889,1,0
2890,2890,1,1
2891,2891,3,0
2892,2892,2,2
2893,2893,2,1
2894,2894,2,2
2895,2895,1,1
2896,2896,1,0
2897,2897,1,1
2898,2898,1,2
2899,2899,1,0
2900,2900,1,0
2901,2901,1,1
2902,2902,2,0
2903,2903,1,2
2904,2904,3,0
2905,2905,3,1
2906,2906,3,2
2907,2907,2,2
2908,2908,2,1
2909,2909,3,0
2910,2910,3,0
2911,2911,1,2
2912,2912,3,2
2913,2913,1,1
2914,2914,1,0
2915,2915,1,2
2916,2916,2,0
2917,2917,1,2
2918,2918,2,2
2919,2919,1,0
2920,2920,3,0
2921,2921,3,0
2922,2922,3,0
2923,2923,3,1
2924,2924,3,0
2925,2925,3,2
2926,2926,3,0
2927,2927,1,0
2928,2928,1,1
2929,2929,3,0
2930,2930,3,1
2931,2931,1,2
2932,2932,3,0
2933,2933,3,2
2934,2934,1,1
2935,2935,2,1
2936,2936,3,2
2937,2937,2,0
2938,2938,3,1
2939,2939,3,2
2940,2940,2,0
2941,2941,1,0
2942,2942,3,0
2943,2943,3,1
2944,2944,3,2
2945,2945,1,1
2946,2946,3,0
2947,2947,1,1
2948,2948,2,0
2949,2949,1,0
2950,2950,1,2
2951,2951,2,0
2952,2952,3,1
2953,2953,1,1
2954,2954,2,0
2955,2955,2,2
2956,2956,1,2
2957,2957,1,0
2958,2958,1,0
2959,2959,3,1
2960,2960,2,1
2961,2961,2,1
2962,2962,1,2
2963,2963,2,2
2964,2964,1,1
2965,2965,3,0
2966,2966,1,1
2967,2967,3,1
2968,2968,3,2
2969,2969,2,1
2970,2970,3,1
2971,2971,3,1
2972,2972,1,0
2973,2973,2,1
2974,2974,1,0
2975,2975,3,1
2976,2976,3,2
2977,2977,2,1
2978,2978,2,0
2979,2979,3,0
2980,2980,1,1
2981,2981,1,0
2982,2982,1,0
2983,2983,2,1
2984,2984,1,0
2985,2985,3,1
2986,2986,2,2
2987,2987,1,1
2988,2988,2,2
2989,2989,1,2
2990,2990,1,2
2991,2991,1,1
2992,2992,3,2
2993,2993,1,1
2994,2994,3,0
