id,hhid,age,gender,relationShip,occupation,driversLicense,workplace,income
5523,2916,49,1,"married",1,true,2719,24000
5524,2916,44,2,"married",1,true,2720,24000
5525,2916,1,1,"child",3,false,-1,0
5526,2917,58,1,"married",1,true,2721,24000
5527,2917,55,2,"married",1,true,2722,24000
5528,2918,21,1,"married",1,true,2723,24000
5529,2918,16,2,"married",2,false,-1,500
5530,2918,0,2,"child",3,false,-1,0
5531,2919,67,1,"single",2,false,-1,500
5532,2920,65,1,"married",1,true,2724,24000
5533,2920,64,2,"married",2,false,-1,500
5534,2920,18,1,"child",3,false,-1,0
5535,2921,68,1,"married",2,false,-1,500
5536,2921,66,2,"married",2,false,-1,500
5537,2922,33,1,"married",1,true,2725,24000
5538,2922,30,2,"married",2,false,-1,500
5539,2922,8,1,"child",3,false,-1,0
5540,2923,36,1,"married",1,true,2726,24000
5541,2923,35,2,"married",1,true,2727,24000
5542,2923,10,1,"child",3,false,-1,0
5543,2924,54,1,"married",1,true,2728,24000
5544,2924,53,2,"married",2,false,-1,500
5545,2924,13,1,"child",3,false,-1,0
5546,2925,38,1,"single",2,false,-1,500
5547,2926,56,2,"single",1,true,2729,24000
5548,2927,59,1,"married",1,true,2730,24000
5549,2927,58,2,"married",1,true,2731,24000
5550,2927,18,2,"child",3,false,-1,0
5551,2928,57,2,"single",1,true,2732,24000
5552,2929,22,1,"single",1,true,2733,24000
5553,2930,63,1,"married",1,true,2734,24000
5554,2930,59,2,"married",1,true,2735,24000
5555,2930,18,2,"child",3,false,-1,0
5556,2931,63,2,"single",2,false,-1,500
5557,2932,61,2,"single",2,false,-1,500
5558,2933,45,1,"married",1,true,2736,24000
5559,2933,41,2,"married",1,true,2737,24000
5560,2933,10,2,"child",3,false,-1,0
5561,2934,37,1,"single",1,true,2738,24000
5562,2935,25,2,"single",1,true,2739,24000
5563,2936,33,2,"single",1,true,2740,24000
5564,2937,40,1,"married",1,true,2741,24000
5565,2937,35,2,"married",1,true,2742,24000
5566,2938,74,1,"married",1,true,2743,24000
5567,2938,73,2,"married",1,true,2744,24000
5568,2938,10,2,"child",3,false,-1,0
5569,2939,69,1,"single",1,true,2745,24000
5570,2940,71,1,"married",2,false,-1,500
5571,2940,69,2,"married",2,false,-1,500
5572,2940,12,1,"child",3,false,-1,0
5573,2941,52,1,"single",2,false,-1,500
5574,2942,76,1,"single",1,true,2746,24000
5575,2943,76,1,"married",1,true,2747,24000
5576,2943,76,2,"married",1,true,2748,24000
5577,2943,18,1,"child",3,false,-1,0
5578,2944,38,1,"married",2,false,-1,500
5579,2944,37,2,"married",2,false,-1,500
5580,2945,40,1,"single",1,true,2749,24000
5581,2946,48,1,"married",1,true,2750,24000
5582,2946,45,2,"married",1,true,2751,24000
5583,2946,18,2,"child",3,false,-1,0
5584,2947,63,1,"married",1,true,2752,24000
5585,2947,60,2,"married",2,false,-1,500
5586,2948,78,1,"married",1,true,2753,24000
5587,2948,73,2,"married",2,false,-1,500
5588,2948,18,2,"child",3,false,-1,0
5589,2949,73,1,"married",2,false,-1,500
5590,2949,70,2,"married",2,false,-1,500
5591,2950,69,1,"married",2,false,-1,500
5592,2950,64,2,"married",2,false,-1,500
5593,2950,18,1,"child",3,false,-1,0
5594,2951,35,1,"married",1,true,2754,24000
5595,2951,30,2,"married",2,false,-1,500
5596,2951,11,1,"child",3,false,-1,0
5597,2952,27,2,"single",1,true,2755,24000
5598,2953,20,2,"single",2,false,-1,500
5599,2954,69,1,"single",1,true,2756,24000
5600,2955,33,1,"single",2,false,-1,500
5601,2956,55,1,"single",1,true,2757,24000
5602,2957,36,1,"married",1,true,2758,24000
5603,2957,32,2,"married",2,false,-1,500
5604,2957,5,1,"child",3,false,-1,0
5605,2958,74,1,"single",2,false,-1,500
5606,2959,53,1,"single",1,true,2759,24000
5607,2960,39,2,"single",1,true,2760,24000
5608,2961,52,2,"single",1,true,2761,24000
5609,2962,47,1,"married",1,true,2762,24000
5610,2962,45,2,"married",2,false,-1,500
5611,2963,75,1,"married",2,false,-1,500
5612,2963,71,2,"married",1,true,2763,24000
5613,2964,79,1,"married",2,false,-1,500
5614,2964,76,2,"married",1,true,2764,24000
5615,2964,18,1,"child",3,false,-1,0
5616,2965,44,1,"married",1,true,2765,24000
5617,2965,43,2,"married",1,true,2766,24000
5618,2965,13,1,"child",3,false,-1,0
5619,2966,42,1,"married",1,true,2767,24000
5620,2966,38,2,"married",2,false,-1,500
5621,2967,65,1,"married",1,true,2768,24000
5622,2967,60,2,"married",2,false,-1,500
5623,2967,18,1,"child",3,false,-1,0
5624,2968,43,1,"married",1,true,2769,24000
5625,2968,43,2,"married",1,true,2770,24000
5626,2969,43,1,"married",2,false,-1,500
5627,2969,38,2,"married",2,false,-1,500
5628,2969,18,1,"child",3,false,-1,0
5629,2970,44,1,"single",2,false,-1,500
5630,2971,53,2,"single",1,true,2771,24000
5631,2972,53,2,"single",1,true,2772,24000
5632,2973,67,1,"married",1,true,2773,24000
5633,2973,65,2,"married",1,true,2774,24000
5634,2973,10,2,"child",3,false,-1,0
5635,2974,63,1,"married",2,false,-1,500
5636,2974,63,2,"married",2,false,-1,500
5637,2974,10,1,"child",3,false,-1,0
5638,2975,45,1,"married",1,true,2775,24000
5639,2975,42,2,"married",1,true,2776,24000
5640,2975,17,2,"child",3,false,-1,0
5641,2976,29,2,"single",2,false,-1,500
5642,2977,60,1,"married",1,true,2777,24000
5643,2977,59,2,"married",2,false,-1,500
5644,2977,3,1,"child",3,false,-1,0
5645,2978,43,1,"single",1,true,2778,24000
5646,2979,76,2,"single",1,true,2779,24000
5647,2980,45,1,"single",2,false,-1,500
5648,2981,42,2,"single",1,true,2780,24000
5649,2982,42,1,"married",1,true,2781,24000
5650,2982,37,2,"married",1,true,2782,24000
5651,2982,10,2,"child",3,false,-1,0
5652,2983,34,1,"married",1,true,2783,24000
5653,2983,29,2,"married",1,true,2784,24000
5654,2983,3,1,"child",3,false,-1,0
5655,2984,46,1,"married",2,false,-1,500
5656,2984,46,2,"married",1,true,2785,24000
5657,2984,5,2,"child",3,false,-1,0
5658,2985,28,1,"married",1,true,2786,24000
5659,2985,26,2,"married",2,false,-1,500
5660,2985,1,2,"child",3,false,-1,0
5661,2986,39,1,"married",1,true,2787,24000
5662,2986,34,2,"married",2,false,-1,500
5663,2986,0,1,"child",3,false,-1,0
5664,2987,69,1,"married",1,true,2788,24000
5665,2987,65,2,"married",1,true,2789,24000
5666,2987,8,1,"child",3,false,-1,0
5667,2988,62,2,"single",2,false,-1,500
5668,2989,32,2,"single",1,true,2790,24000
5669,2990,70,1,"married",2,false,-1,500
5670,2990,68,2,"married",2,false,-1,500
5671,2990,6,2,"child",3,false,-1,0
5672,2991,36,1,"single",1,true,2791,24000
5673,2992,53,2,"single",1,true,2792,24000
5674,2993,72,1,"married",1,true,2793,24000
5675,2993,69,2,"married",1,true,2794,24000
5676,2994,54,2,"single",2,false,-1,500
5677,2995,43,1,"married",2,false,-1,500
5678,2995,43,2,"married",2,false,-1,500
5679,2995,13,1,"child",3,false,-1,0
5680,2996,44,1,"married",2,false,-1,500
5681,2996,44,2,"married",2,false,-1,500
5682,2997,51,1,"married",2,false,-1,500
5683,2997,51,2,"married",2,false,-1,500
5684,2997,2,2,"child",3,false,-1,0
5685,2998,23,1,"married",2,false,-1,500
5686,2998,22,2,"married",2,false,-1,500
5687,2999,52,2,"single",1,true,2795,24000
5688,3000,64,1,"married",1,true,2796,24000
5689,3000,61,2,"married",1,true,2797,24000
5690,3000,18,1,"child",3,false,-1,0
5691,3001,21,1,"married",1,true,2798,24000
5692,3001,17,2,"married",2,false,-1,500
5693,3002,25,1,"married",2,false,-1,500
5694,3002,24,2,"married",1,true,2799,24000
5695,3002,0,1,"child",3,false,-1,0
5696,3003,28,1,"married",2,false,-1,500
5697,3003,27,2,"married",2,false,-1,500
5698,3004,56,1,"single",2,false,-1,500
5699,3005,61,2,"single",1,true,2800,24000
5700,3006,54,1,"married",2,false,-1,500
5701,3006,54,2,"married",2,false,-1,500
5702,3006,17,2,"child",3,false,-1,0
5703,3007,72,1,"single",1,true,2801,24000
5704,3008,29,2,"single",2,false,-1,500
5705,3009,77,1,"married",1,true,2802,24000
5706,3009,72,2,"married",2,false,-1,500
5707,3009,18,2,"child",3,false,-1,0
5708,3010,33,1,"single",1,true,2803,24000
5709,3011,40,2,"single",1,true,2804,24000
5710,3012,72,1,"married",2,false,-1,500
5711,3012,68,2,"married",2,false,-1,500
5712,3012,17,2,"child",3,false,-1,0
5713,3013,51,2,"single",1,true,2805,24000
5714,3014,66,1,"married",2,false,-1,500
5715,3014,64,2,"married",2,false,-1,500
5716,3014,18,1,"child",3,false,-1,0
5717,3015,39,1,"married",1,true,2806,24000
5718,3015,34,2,"married",2,false,-1,500
5719,3016,34,2,"single",2,false,-1,500
5720,3017,51,1,"single",1,true,2807,24000
5721,3018,36,2,"single",1,true,2808,24000
5722,3019,72,1,"married",1,true,2809,24000
5723,3019,67,2,"married",2,false,-1,500
5724,3020,74,1,"married",2,false,-1,500
5725,3020,70,2,"married",1,true,2810,24000
5726,3021,76,2,"single",2,false,-1,500
5727,3022,59,1,"married",2,false,-1,500
5728,3022,54,2,"married",2,false,-1,500
5729,3023,27,1,"single",1,true,2811,24000
5730,3024,41,1,"single",1,true,2812,24000
5731,3025,25,1,"married",2,false,-1,500
5732,3025,21,2,"married",2,false,-1,500
5733,3026,23,1,"single",1,true,2813,24000
5734,3027,38,1,"married",1,true,2814,24000
5735,3027,34,2,"married",1,true,2815,24000
5736,3027,15,1,"child",3,false,-1,0
5737,3028,41,1,"single",1,true,2816,24000
5738,3029,32,2,"single",1,true,2817,24000
5739,3030,24,1,"single",2,false,-1,500
5740,3031,21,1,"married",1,true,2818,24000
5741,3031,16,2,"married",2,false,-1,500
5742,3031,0,1,"child",3,false,-1,0
5743,3032,58,1,"married",2,false,-1,500
5744,3032,58,2,"married",1,true,2819,24000
5745,3032,18,1,"child",3,false,-1,0
5746,3033,67,1,"married",1,true,2820,24000
5747,3033,64,2,"married",1,true,2821,24000
5748,3034,70,1,"single",1,true,2822,24000
5749,3035,57,1,"married",2,false,-1,500
5750,3035,57,2,"married",1,true,2823,24000
5751,3035,11,1,"child",3,false,-1,0
5752,3036,64,1,"married",1,true,2824,24000
5753,3036,64,2,"married",2,false,-1,500
5754,3036,18,2,"child",3,false,-1,0
5755,3037,49,2,"single",1,true,2825,24000
5756,3038,47,2,"single",1,true,2826,24000
5757,3039,32,1,"married",2,false,-1,500
5758,3039,31,2,"married",1,true,2827,24000
5759,3039,2,1,"child",3,false,-1,0
5760,3040,49,2,"single",1,true,2828,24000
5761,3041,27,1,"married",2,false,-1,500
5762,3041,22,2,"married",1,true,2829,24000
5763,3041,0,1,"child",3,false,-1,0
5764,3042,28,2,"single",2,false,-1,500
5765,3043,54,2,"single",1,true,2830,24000
5766,3044,30,1,"married",1,true,2831,24000
5767,3044,27,2,"married",2,false,-1,500
5768,3045,31,2,"single",1,true,2832,24000
5769,3046,57,2,"single",1,true,2833,24000
5770,3047,70,2,"single",1,true,2834,24000
5771,3048,50,1,"married",2,false,-1,500
5772,3048,46,2,"married",1,true,2835,24000
5773,3049,75,1,"married",1,true,2836,24000
5774,3049,72,2,"married",1,true,2837,24000
5775,3050,22,1,"married",1,true,2838,24000
5776,3050,19,2,"married",1,true,2839,24000
5777,3050,0,1,"child",3,false,-1,0
5778,3051,50,1,"single",1,true,2840,24000
5779,3052,66,1,"married",2,false,-1,500
5780,3052,63,2,"married",2,false,-1,500
5781,3052,18,2,"child",3,false,-1,0
5782,3053,36,1,"single",2,false,-1,500
5783,3054,58,1,"married",1,true,2841,24000
5784,3054,53,2,"married",2,false,-1,500
5785,3055,32,1,"married",2,false,-1,500
5786,3055,31,2,"married",1,true,2842,24000
5787,3055,7,2,"child",3,false,-1,0
5788,3056,33,2,"single",2,false,-1,500
5789,3057,42,1,"married",1,true,2843,24000
5790,3057,39,2,"married",2,false,-1,500
5791,3057,9,2,"child",3,false,-1,0
5792,3058,41,1,"married",1,true,2844,24000
5793,3058,38,2,"married",1,true,2845,24000
5794,3058,11,2,"child",3,false,-1,0
5795,3059,56,1,"married",1,true,2846,24000
5796,3059,53,2,"married",1,true,2847,24000
5797,3060,69,2,"single",1,true,2848,24000
5798,3061,27,1,"married",2,false,-1,500
5799,3061,22,2,"married",2,false,-1,500
5800,3062,64,1,"married",2,false,-1,500
5801,3062,59,2,"married",1,true,2849,24000
5802,3063,73,1,"married",1,true,2850,24000
5803,3063,73,2,"married",1,true,2851,24000
5804,3064,38,1,"married",1,true,2852,24000
5805,3064,35,2,"married",2,false,-1,500
5806,3065,37,1,"single",1,true,2853,24000
5807,3066,37,1,"single",1,true,2854,24000
5808,3067,24,1,"married",2,false,-1,500
5809,3067,23,2,"married",2,false,-1,500
5810,3067,0,2,"child",3,false,-1,0
5811,3068,37,1,"single",2,false,-1,500
5812,3069,65,1,"single",1,true,2855,24000
5813,3070,47,1,"married",2,false,-1,500
5814,3070,42,2,"married",1,true,2856,24000
5815,3070,4,1,"child",3,false,-1,0
5816,3071,24,1,"single",1,true,2857,24000
5817,3072,57,1,"single",2,false,-1,500
5818,3073,46,1,"married",1,true,2858,24000
5819,3073,44,2,"married",2,false,-1,500
5820,3073,7,2,"child",3,false,-1,0
5821,3074,36,2,"single",1,true,2859,24000
5822,3075,59,1,"married",1,true,2860,24000
5823,3075,57,2,"married",1,true,2861,24000
5824,3076,30,1,"married",2,false,-1,500
5825,3076,29,2,"married",2,false,-1,500
5826,3076,3,1,"child",3,false,-1,0
5827,3077,45,1,"married",1,true,2862,24000
5828,3077,42,2,"married",1,true,2863,24000
5829,3078,47,1,"married",1,true,2864,24000
5830,3078,47,2,"married",2,false,-1,500
5831,3078,18,2,"child",3,false,-1,0
5832,3079,31,2,"single",1,true,2865,24000
5833,3080,73,1,"single",2,false,-1,500
5834,3081,74,1,"married",1,true,2866,24000
5835,3081,73,2,"married",1,true,2867,24000
5836,3081,6,2,"child",3,false,-1,0
5837,3082,39,1,"married",1,true,2868,24000
5838,3082,39,2,"married",2,false,-1,500
5839,3082,10,1,"child",3,false,-1,0
5840,3083,28,1,"married",2,false,-1,500
5841,3083,27,2,"married",2,false,-1,500
5842,3083,0,1,"child",3,false,-1,0
5843,3084,49,1,"married",1,true,2869,24000
5844,3084,48,2,"married",1,true,2870,24000
5845,3085,50,1,"single",1,true,2871,24000
5846,3086,50,1,"single",2,false,-1,500
5847,3087,50,2,"single",2,false,-1,500
5848,3088,66,2,"single",1,true,2872,24000
5849,3089,29,2,"single",2,false,-1,500
5850,3090,55,2,"single",1,true,2873,24000
5851,3091,38,1,"married",2,false,-1,500
5852,3091,34,2,"married",1,true,2874,24000
5853,3092,56,2,"single",1,true,2875,24000
5854,3093,72,2,"single",2,false,-1,500
5855,3094,47,1,"married",1,true,2876,24000
5856,3094,44,2,"married",1,true,2877,24000
5857,3094,7,1,"child",3,false,-1,0
5858,3095,59,1,"married",1,true,2878,24000
5859,3095,55,2,"married",2,false,-1,500
5860,3095,6,2,"child",3,false,-1,0
5861,3096,32,1,"married",1,true,2879,24000
5862,3096,31,2,"married",1,true,2880,24000
5863,3096,10,2,"child",3,false,-1,0
5864,3097,62,1,"married",1,true,2881,24000
5865,3097,61,2,"married",1,true,2882,24000
5866,3098,53,1,"married",2,false,-1,500
5867,3098,52,2,"married",2,false,-1,500
5868,3098,14,1,"child",3,false,-1,0
5869,3099,54,1,"single",2,false,-1,500
5870,3100,76,1,"single",1,true,2883,24000
5871,3101,70,1,"married",2,false,-1,500
5872,3101,65,2,"married",2,false,-1,500
5873,3102,79,1,"married",2,false,-1,500
5874,3102,74,2,"married",2,false,-1,500
5875,3102,18,1,"child",3,false,-1,0
5876,3103,78,1,"single",2,false,-1,500
5877,3104,23,1,"married",1,true,2884,24000
5878,3104,20,2,"married",1,true,2885,24000
5879,3105,60,1,"married",1,true,2886,24000
5880,3105,60,2,"married",1,true,2887,24000
5881,3105,18,2,"child",3,false,-1,0
5882,3106,41,1,"married",1,true,2888,24000
5883,3106,37,2,"married",2,false,-1,500
5884,3106,8,1,"child",3,false,-1,0
5885,3107,70,1,"married",2,false,-1,500
5886,3107,67,2,"married",2,false,-1,500
5887,3107,18,2,"child",3,false,-1,0
5888,3108,28,2,"single",1,true,2889,24000
5889,3109,79,2,"single",1,true,2890,24000
5890,3110,68,1,"single",1,true,2891,24000
5891,3111,31,2,"single",2,false,-1,500
5892,3112,46,1,"married",2,false,-1,500
5893,3112,45,2,"married",1,true,2892,24000
5894,3112,18,1,"child",3,false,-1,0
5895,3113,55,1,"married",1,true,2893,24000
5896,3113,50,2,"married",2,false,-1,500
5897,3114,50,2,"single",1,true,2894,24000
5898,3115,72,1,"single",1,true,2895,24000
5899,3116,39,1,"married",1,true,2896,24000
5900,3116,36,2,"married",1,true,2897,24000
5901,3116,1,1,"child",3,false,-1,0
5902,3117,44,1,"single",1,true,2898,24000
5903,3118,57,1,"married",1,true,2899,24000
5904,3118,52,2,"married",2,false,-1,500
5905,3118,18,1,"child",3,false,-1,0
5906,3119,53,1,"single",1,true,2900,24000
5907,3120,63,1,"married",1,true,2901,24000
5908,3120,58,2,"married",1,true,2902,24000
5909,3120,18,1,"child",3,false,-1,0
5910,3121,61,1,"married",1,true,2903,24000
5911,3121,61,2,"married",1,true,2904,24000
5912,3121,0,2,"child",3,false,-1,0
5913,3122,77,1,"married",1,true,2905,24000
5914,3122,77,2,"married",1,true,2906,24000
5915,3123,56,2,"single",1,true,2907,24000
5916,3124,44,1,"married",1,true,2908,24000
5917,3124,44,2,"married",2,false,-1,500
5918,3124,18,2,"child",3,false,-1,0
5919,3125,39,1,"married",1,true,2909,24000
5920,3125,39,2,"married",1,true,2910,24000
5921,3125,6,1,"child",3,false,-1,0
5922,3126,61,1,"single",1,true,2911,24000
5923,3127,25,2,"single",2,false,-1,500
5924,3128,39,1,"married",1,true,2912,24000
5925,3128,38,2,"married",1,true,2913,24000
5926,3128,10,2,"child",3,false,-1,0
5927,3129,57,1,"married",2,false,-1,500
5928,3129,56,2,"married",2,false,-1,500
5929,3129,12,1,"child",3,false,-1,0
5930,3130,31,2,"single",1,true,2914,24000
5931,3131,44,1,"single",2,false,-1,500
5932,3132,26,1,"single",1,true,2915,24000
5933,3133,31,1,"married",2,false,-1,500
5934,3133,29,2,"married",1,true,2916,24000
5935,3133,2,2,"child",3,false,-1,0
5936,3134,77,1,"single",1,true,2917,24000
5937,3135,43,1,"married",1,true,2918,24000
5938,3135,38,2,"married",2,false,-1,500
5939,3135,11,1,"child",3,false,-1,0
5940,3136,30,1,"married",1,true,2919,24000
5941,3136,27,2,"married",1,true,2920,24000
5942,3137,66,2,"single",1,true,2921,24000
5943,3138,27,2,"single",2,false,-1,500
5944,3139,79,1,"married",1,true,2922,24000
5945,3139,77,2,"married",2,false,-1,500
5946,3140,25,2,"single",1,true,2923,24000
5947,3141,44,2,"single",1,true,2924,24000
5948,3142,67,1,"married",1,true,2925,24000
5949,3142,64,2,"married",2,false,-1,500
5950,3143,32,2,"single",2,false,-1,500
5951,3144,50,1,"married",1,true,2926,24000
5952,3144,46,2,"married",2,false,-1,500
5953,3144,17,1,"child",3,false,-1,0
5954,3145,29,1,"married",2,false,-1,500
5955,3145,24,2,"married",2,false,-1,500
5956,3145,4,2,"child",3,false,-1,0
5957,3146,65,1,"married",2,false,-1,500
5958,3146,62,2,"married",1,true,2927,24000
5959,3147,51,1,"single",1,true,2928,24000
5960,3148,43,2,"single",1,true,2929,24000
5961,3149,48,1,"single",1,true,2930,24000
5962,3150,77,1,"married",1,true,2931,24000
5963,3150,72,2,"married",2,false,-1,500
5964,3151,73,2,"single",2,false,-1,500
5965,3152,64,1,"married",2,false,-1,500
5966,3152,59,2,"married",2,false,-1,500
5967,3152,18,1,"child",3,false,-1,0
5968,3153,32,1,"married",1,true,2932,24000
5969,3153,28,2,"married",2,false,-1,500
5970,3154,31,1,"married",2,false,-1,500
5971,3154,29,2,"married",1,true,2933,24000
5972,3155,39,2,"single",2,false,-1,500
5973,3156,69,1,"married",1,true,2934,24000
5974,3156,64,2,"married",2,false,-1,500
5975,3156,3,2,"child",3,false,-1,0
5976,3157,47,1,"married",1,true,2935,24000
5977,3157,43,2,"married",2,false,-1,500
5978,3157,18,1,"child",3,false,-1,0
5979,3158,79,2,"single",2,false,-1,500
5980,3159,74,1,"married",1,true,2936,24000
5981,3159,69,2,"married",1,true,2937,24000
5982,3160,75,1,"married",1,true,2938,24000
5983,3160,72,2,"married",2,false,-1,500
5984,3160,18,1,"child",3,false,-1,0
5985,3161,29,1,"single",1,true,2939,24000
5986,3162,35,2,"single",1,true,2940,24000
5987,3163,71,1,"single",1,true,2941,24000
5988,3164,66,1,"married",2,false,-1,500
5989,3164,62,2,"married",1,true,2942,24000
5990,3165,21,1,"single",1,true,2943,24000
5991,3166,63,2,"single",1,true,2944,24000
5992,3167,45,1,"single",1,true,2945,24000
5993,3168,33,2,"single",2,false,-1,500
5994,3169,33,1,"married",1,true,2946,24000
5995,3169,31,2,"married",1,true,2947,24000
5996,3170,34,1,"married",1,true,2948,24000
5997,3170,29,2,"married",2,false,-1,500
5998,3171,52,1,"single",2,false,-1,500
5999,3172,63,1,"single",1,true,2949,24000
6000,3173,33,1,"married",2,false,-1,500
6001,3173,32,2,"married",2,false,-1,500
6002,3173,2,2,"child",3,false,-1,0
6003,3174,37,1,"married",1,true,2950,24000
6004,3174,34,2,"married",1,true,2951,24000
6005,3174,10,2,"child",3,false,-1,0
6006,3175,68,2,"single",1,true,2952,24000
6007,3176,72,1,"married",2,false,-1,500
6008,3176,71,2,"married",1,true,2953,24000
6009,3177,57,1,"single",1,true,2954,24000
6010,3178,78,1,"single",2,false,-1,500
6011,3179,38,1,"single",1,true,2955,24000
6012,3180,55,1,"married",1,true,2956,24000
6013,3180,55,2,"married",1,true,2957,24000
6014,3181,30,1,"single",2,false,-1,500
6015,3182,61,2,"single",1,true,2958,24000
6016,3183,74,1,"single",1,true,2959,24000
6017,3184,68,1,"married",2,false,-1,500
6018,3184,65,2,"married",2,false,-1,500
6019,3184,18,1,"child",3,false,-1,0
6020,3185,66,2,"single",1,true,2960,24000
6021,3186,20,1,"married",1,true,2961,24000
6022,3186,18,2,"married",2,false,-1,500
6023,3187,37,1,"married",1,true,2962,24000
6024,3187,35,2,"married",2,false,-1,500
6025,3187,14,2,"child",3,false,-1,0
6026,3188,21,1,"married",2,false,-1,500
6027,3188,20,2,"married",2,false,-1,500
6028,3188,1,1,"child",3,false,-1,0
6029,3189,33,1,"single",2,false,-1,500
6030,3190,77,1,"single",1,true,2963,24000
6031,3191,65,1,"married",1,true,2964,24000
6032,3191,63,2,"married",2,false,-1,500
6033,3191,7,2,"child",3,false,-1,0
6034,3192,52,2,"single",1,true,2965,24000
6035,3193,79,1,"single",1,true,2966,24000
6036,3194,60,1,"married",1,true,2967,24000
6037,3194,56,2,"married",2,false,-1,500
6038,3194,3,1,"child",3,false,-1,0
6039,3195,32,1,"married",1,true,2968,24000
6040,3195,28,2,"married",2,false,-1,500
6041,3195,1,2,"child",3,false,-1,0
6042,3196,32,1,"married",2,false,-1,500
6043,3196,27,2,"married",2,false,-1,500
6044,3196,1,1,"child",3,false,-1,0
6045,3197,44,1,"single",2,false,-1,500
6046,3198,55,2,"single",1,true,2969,24000
6047,3199,30,1,"married",2,false,-1,500
6048,3199,28,2,"married",1,true,2970,24000
6049,3200,75,2,"single",1,true,2971,24000
6050,3201,33,1,"married",2,false,-1,500
6051,3201,29,2,"married",2,false,-1,500
6052,3201,5,2,"child",3,false,-1,0
6053,3202,41,1,"single",1,true,2972,24000
6054,3203,54,2,"single",2,false,-1,500
6055,3204,31,1,"married",2,false,-1,500
6056,3204,27,2,"married",1,true,2973,24000
6057,3204,0,1,"child",3,false,-1,0
6058,3205,59,1,"married",1,true,2974,24000
6059,3205,57,2,"married",2,false,-1,500
6060,3206,61,1,"single",1,true,2975,24000
6061,3207,28,1,"married",1,true,2976,24000
6062,3207,26,2,"married",1,true,2977,24000
6063,3208,32,2,"single",1,true,2978,24000
6064,3209,54,1,"single",1,true,2979,24000
6065,3210,67,1,"single",1,true,2980,24000
6066,3211,50,2,"single",2,false,-1,500
6067,3212,32,1,"married",2,false,-1,500
6068,3212,30,2,"married",1,true,2981,24000
6069,3213,36,1,"married",2,false,-1,500
6070,3213,36,2,"married",2,false,-1,500
6071,3213,4,2,"child",3,false,-1,0
6072,3214,33,2,"single",2,false,-1,500
6073,3215,38,1,"married",1,true,2982,24000
6074,3215,35,2,"married",2,false,-1,500
6075,3215,0,2,"child",3,false,-1,0
6076,3216,45,2,"single",2,false,-1,500
6077,3217,46,1,"married",1,true,2983,24000
6078,3217,44,2,"married",1,true,2984,24000
6079,3218,54,1,"married",1,true,2985,24000
6080,3218,50,2,"married",2,false,-1,500
6081,3218,1,2,"child",3,false,-1,0
6082,3219,30,1,"single",2,false,-1,500
6083,3220,20,1,"married",2,false,-1,500
6084,3220,18,2,"married",2,false,-1,500
6085,3221,43,1,"single",2,false,-1,500
6086,3222,33,1,"single",1,true,2986,24000
6087,3223,31,1,"married",1,true,2987,24000
6088,3223,27,2,"married",2,false,-1,500
6089,3223,4,2,"child",3,false,-1,0
6090,3224,24,1,"single",2,false,-1,500
6091,3225,45,1,"single",2,false,-1,500
6092,3226,48,1,"married",1,true,2988,24000
6093,3226,47,2,"married",1,true,2989,24000
6094,3227,72,1,"married",1,true,2990,24000
6095,3227,69,2,"married",2,false,-1,500
6096,3228,79,1,"single",1,true,2991,24000
6097,3229,43,1,"single",1,true,2992,24000
6098,3230,57,2,"single",2,false,-1,500
6099,3231,24,2,"single",1,true,2993,24000
6100,3232,59,1,"single",1,true,2994,24000
6101,3233,59,2,"single",1,true,2995,24000
6102,3234,59,2,"single",2,false,-1,500
6103,3235,22,1,"married",1,true,2996,24000
6104,3235,22,2,"married",2,false,-1,500
6105,3235,3,2,"child",3,false,-1,0
6106,3236,73,1,"married",1,true,2997,24000
6107,3236,69,2,"married",2,false,-1,500
6108,3236,18,2,"child",3,false,-1,0
6109,3237,70,1,"married",2,false,-1,500
6110,3237,65,2,"married",1,true,2998,24000
6111,3238,59,1,"married",1,true,2999,24000
6112,3238,58,2,"married",1,true,3000,24000
6113,3239,58,1,"married",1,true,3001,24000
6114,3239,57,2,"married",1,true,3002,24000
6115,3240,58,1,"single",2,false,-1,500
6116,3241,54,1,"single",1,true,3003,24000
6117,3242,59,1,"single",1,true,3004,24000
6118,3243,69,1,"married",2,false,-1,500
6119,3243,68,2,"married",2,false,-1,500
6120,3244,37,1,"married",1,true,3005,24000
6121,3244,36,2,"married",2,false,-1,500
6122,3244,8,1,"child",3,false,-1,0
6123,3245,70,1,"married",2,false,-1,500
6124,3245,66,2,"married",2,false,-1,500
6125,3245,18,1,"child",3,false,-1,0
6126,3246,48,1,"married",1,true,3006,24000
6127,3246,43,2,"married",1,true,3007,24000
6128,3246,18,1,"child",3,false,-1,0
6129,3247,40,1,"married",1,true,3008,24000
6130,3247,36,2,"married",2,false,-1,500
6131,3248,65,2,"single",2,false,-1,500
6132,3249,65,1,"single",2,false,-1,500
6133,3250,74,1,"married",2,false,-1,500
6134,3250,71,2,"married",1,true,3009,24000
6135,3251,34,2,"single",2,false,-1,500
6136,3252,33,1,"married",1,true,3010,24000
6137,3252,30,2,"married",2,false,-1,500
6138,3252,4,1,"child",3,false,-1,0
6139,3253,48,1,"married",1,true,3011,24000
6140,3253,48,2,"married",2,false,-1,500
6141,3253,18,1,"child",3,false,-1,0
6142,3254,51,2,"single",1,true,3012,24000
6143,3255,59,1,"married",1,true,3013,24000
