id,dwelling,hhSize,autos
5970,5970,2,1
5971,5971,1,2
5972,5972,3,1
5973,5973,3,1
5974,5974,1,0
5975,5975,3,1
5976,5976,3,2
5977,5977,2,1
5978,5978,3,1
5979,5979,3,1
5980,5980,1,2
5981,5981,1,0
5982,5982,3,2
5983,5983,3,0
5984,5984,3,2
5985,5985,1,2
5986,5986,1,2
5987,5987,1,2
5988,5988,3,2
5989,5989,1,0
5990,5990,1,1
5991,5991,1,2
5992,5992,1,2
5993,5993,3,2
5994,5994,1,0
5995,5995,3,0
5996,5996,1,2
5997,5997,1,2
5998,5998,3,2
5999,5999,3,0
6000,6000,1,1
6001,6001,2,0
6002,6002,2,1
6003,6003,3,0
6004,6004,3,0
6005,6005,1,2
6006,6006,3,1
6007,6007,2,2
6008,6008,1,0
6009,6009,2,0
6010,6010,1,0
6011,6011,1,0
6012,6012,1,2
6013,6013,3,2
6014,6014,1,2
6015,6015,2,0
6016,6016,3,0
6017,6017,2,1
6018,6018,2,2
6019,6019,1,1
6020,6020,3,2
6021,6021,3,2
6022,6022,2,2
6023,6023,2,1
6024,6024,3,2
6025,6025,1,1
6026,6026,3,0
6027,6027,3,2
6028,6028,3,1
6029,6029,3,0
6030,6030,1,0
6031,6031,1,2
6032,6032,3,2
6033,6033,1,2
6034,6034,1,1
6035,6035,3,1
6036,6036,1,2
6037,6037,2,2
6038,6038,3,1
6039,6039,3,2
6040,6040,1,1
6041,6041,2,1
6042,6042,2,2
6043,6043,2,0
6044,6044,1,1
6045,6045,2,2
6046,6046,3,0
6047,6047,3,1
6048,6048,2,0
6049,6049,1,0
6050,6050,3,1
6051,6051,1,0
6052,6052,3,1
6053,6053,3,2
6054,6054,1,2
6055,6055,1,0
6056,6056,2,2
6057,6057,2,2
6058,6058,3,2
6059,6059,2,1
6060,6060,2,0
6061,6061,1,0
6062,6062,2,1
6063,6063,1,1
6064,6064,3,1
6065,6065,2,1
6066,6066,2,1
6067,6067,3,1
6068,6068,3,1
6069,6069,1,1
6070,6070,3,0
6071,6071,3,2
6072,6072,2,0
6073,6073,3,0
6074,6074,1,1
6075,6075,1,0
6076,6076,2,2
6077,6077,1,0
6078,6078,1,1
6079,6079,1,1
6080,6080,3,1
6081,6081,1,1
6082,6082,3,1
6083,6083,3,1
6084,6084,3,1
6085,6085,3,0
6086,6086,3,1
6087,6087,2,0
6088,6088,1,1
6089,6089,3,2
6090,6090,1,1
6091,6091,1,0
6092,6092,1,2
6093,6093,1,0
6094,6094,1,2
6095,6095,3,2
6096,6096,1,2
6097,6097,1,1
6098,6098,1,1
6099,6099,2,1
6100,6100,1,2
6101,6101,1,1
6102,6102,1,1
6103,6103,1,2
6104,6104,2,2
6105,6105,1,2
6106,6106,3,2
6107,6107,3,1
6108,6108,3,0
6109,6109,2,0
6110,6110,3,0
6111,6111,3,0
6112,6112,1,0
6113,6113,1,1
6114,6114,3,0
6115,6115,1,2
6116,6116,2,1
6117,6117,2,1
6118,6118,1,2
6119,6119,2,0
6120,6120,1,1
6121,6121,1,0
6122,6122,2,1
6123,6123,2,1
6124,6124,1,1
6125,6125,2,2
6126,6126,3,1
6127,6127,2,2
6128,6128,2,2
6129,6129,3,2
6130,6130,3,0
6131,6131,1,0
6132,6132,1,0
6133,6133,3,0
6134,6134,2,2
6135,6135,1,0
6136,6136,1,0
6137,6137,1,0
6138,6138,2,1
6139,6139,2,2
6140,6140,3,1
6141,6141,1,2
6142,6142,2,0
6143,6143,3,0
6144,6144,3,0
6145,6145,1,0
6146,6146,3,0
6147,6147,1,0
6148,6148,2,0
6149,6149,3,0
6150,6150,3,1
6151,6151,1,1
6152,6152,1,1
6153,6153,2,2
6154,6154,2,1
6155,6155,1,2
6156,6156,3,0
6157,6157,1,2
6158,6158,3,2
6159,6159,2,2
6160,6160,1,0
6161,6161,2,1
6162,6162,1,0
6163,6163,2,0
6164,6164,3,2
6165,6165,3,0
6166,6166,1,2
6167,6167,3,0
6168,6168,3,2
6169,6169,2,2
6170,6170,3,0
6171,6171,1,0
6172,6172,1,0
6173,6173,1,0
6174,6174,1,0
6175,6175,2,0
6176,6176,2,2
6177,6177,3,0
6178,6178,1,2
6179,6179,1,1
6180,6180,3,1
6181,6181,1,1
6182,6182,1,0
6183,6183,2,2
6184,6184,2,2
6185,6185,1,2
6186,6186,3,0
6187,6187,3,2
6188,6188,2,2
6189,6189,2,0
6190,6190,2,1
6191,6191,1,1
6192,6192,3,2
6193,6193,3,0
6194,6194,1,1
6195,6195,1,1
6196,6196,1,0
6197,6197,2,1
6198,6198,3,2
6199,6199,1,0
6200,6200,2,0
6201,6201,1,1
6202,6202,1,1
6203,6203,1,1
6204,6204,2,0
6205,6205,1,1
6206,6206,3,0
6207,6207,2,1
6208,6208,3,2
6209,6209,1,0
6210,6210,2,1
6211,6211,3,0
6212,6212,1,0
6213,6213,2,2
6214,6214,3,1
6215,6215,1,2
6216,6216,3,2
6217,6217,3,1
6218,6218,1,1
6219,6219,2,1
6220,6220,1,1
6221,6221,2,1
6222,6222,3,0
6223,6223,1,1
6224,6224,1,2
6225,6225,2,2
6226,6226,1,2
6227,6227,3,1
6228,6228,3,2
6229,6229,1,0
6230,6230,1,0
6231,6231,1,1
6232,6232,3,2
6233,6233,3,1
6234,6234,2,1
6235,6235,2,1
6236,6236,3,0
6237,6237,2,0
6238,6238,3,1
6239,6239,1,0
6240,6240,1,2
6241,6241,1,2
6242,6242,3,1
6243,6243,1,0
6244,6244,1,2
6245,6245,3,2
6246,6246,3,0
6247,6247,1,2
6248,6248,1,0
6249,6249,1,0
6250,6250,3,0
6251,6251,1,1
6252,6252,1,1
6253,6253,1,1
6254,6254,2,0
6255,6255,3,0
6256,6256,2,1
6257,6257,3,1
6258,6258,2,0
6259,6259,3,1
6260,6260,3,0
6261,6261,3,1
6262,6262,1,0
6263,6263,1,2
6264,6264,3,0
6265,6265,2,2
6266,6266,1,0
6267,6267,1,1
6268,6268,3,2
6269,6269,2,2
6270,6270,2,2
6271,6271,1,1
6272,6272,3,0
6273,6273,3,1
6274,6274,1,1
6275,6275,1,0
6276,6276,3,0
6277,6277,2,2
6278,6278,1,0
6279,6279,3,1
6280,6280,2,0
6281,6281,2,2
6282,6282,3,1
6283,6283,1,0
6284,6284,1,1
6285,6285,2,1
6286,6286,1,1
6287,6287,1,1
6288,6288,1,2
6289,6289,1,1
6290,6290,3,0
6291,6291,2,2
6292,6292,1,0
6293,6293,3,1
6294,6294,1,0
6295,6295,3,1
6296,6296,2,0
6297,6297,3,1
6298,6298,1,1
6299,6299,3,2
6300,6300,2,1
6301,6301,1,2
6302,6302,2,1
6303,6303,1,1
6304,6304,2,2
6305,6305,1,2
6306,6306,2,1
6307,6307,3,2
6308,6308,1,2
6309,6309,3,1
6310,6310,1,2
6311,6311,1,0
6312,6312,1,2
6313,6313,2,2
6314,6314,2,1
6315,6315,1,0
6316,6316,1,1
6317,6317,1,0
6318,6318,3,1
6319,6319,3,1
6320,6320,1,1
6321,6321,1,0
6322,6322,1,1
6323,6323,1,0
6324,6324,1,1
6325,6325,3,1
6326,6326,3,2
6327,6327,1,1
6328,6328,3,1
6329,6329,3,0
6330,6330,2,0
6331,6331,3,0
6332,6332,2,1
6333,6333,3,0
6334,6334,3,2
6335,6335,3,0
6336,6336,1,0
6337,6337,1,2
6338,6338,3,2
6339,6339,2,2
6340,6340,1,1
6341,6341,1,1
6342,6342,3,1
6343,6343,3,1
6344,6344,3,2
6345,6345,1,0
6346,6346,3,2
6347,6347,1,1
6348,6348,2,0
6349,6349,1,1
6350,6350,1,0
6351,6351,2,2
6352,6352,2,2
6353,6353,3,1
6354,6354,2,1
6355,6355,1,1
6356,6356,1,1
6357,6357,3,1
6358,6358,2,0
6359,6359,1,0
6360,6360,2,1
6361,6361,1,0
6362,6362,1,0
6363,6363,2,2
6364,6364,3,2
6365,6365,3,1
6366,6366,2,0
6367,6367,3,2
6368,6368,1,2
6369,6369,1,2
6370,6370,1,0
6371,6371,1,2
6372,6372,3,2
6373,6373,2,0
6374,6374,2,2
6375,6375,1,0
6376,6376,2,0
6377,6377,3,0
6378,6378,3,0
6379,6379,2,0
6380,6380,1,2
6381,6381,1,2
6382,6382,1,0
6383,6383,1,1
6384,6384,2,2
6385,6385,3,0
6386,6386,3,1
6387,6387,1,0
6388,6388,2,2
6389,6389,1,0
6390,6390,1,1
6391,6391,3,0
6392,6392,2,2
6393,6393,2,1
6394,6394,2,2
6395,6395,1,1
6396,6396,1,0
6397,6397,1,1
6398,6398,1,2
6399,6399,1,0
6400,6400,1,0
6401,6401,1,1
6402,6402,2,0
6403,6403,1,2
6404,6404,3,0
6405,6405,3,1
6406,6406,3,2
6407,6407,2,2
6408,6408,2,1
6409,6409,3,0
6410,6410,3,0
6411,6411,1,2
6412,6412,3,2
6413,6413,1,1
6414,6414,1,0
6415,6415,1,2
6416,6416,2,0
6417,6417,1,2
6418,6418,2,2
6419,6419,1,0
6420,6420,3,0
6421,6421,3,0
6422,6422,3,0
6423,6423,3,1
6424,6424,3,0
6425,6425,3,2
6426,6426,3,0
6427,6427,1,0
6428,6428,1,1
6429,6429,3,0
6430,6430,3,1
6431,6431,1,2
6432,6432,3,0
6433,6433,3,2
6434,6434,1,1
6435,6435,2,1
6436,6436,3,2
6437,6437,2,0
6438,6438,3,1
6439,6439,3,2
6440,6440,2,0
6441,6441,1,0
6442,6442,3,0
6443,6443,3,1
6444,6444,3,2
6445,6445,1,1
6446,6446,3,0
6447,6447,1,1
6448,6448,2,0
6449,6449,1,0
6450,6450,1,2
6451,6451,2,0
6452,6452,3,1
6453,6453,1,1
6454,6454,2,0
6455,6455,2,2
6456,6456,1,2
6457,6457,1,0
6458,6458,1,0
6459,6459,3,1
6460,6460,2,1
6461,6461,2,1
6462,6462,1,2
6463,6463,2,2
6464,6464,1,1
6465,6465,3,0
6466,6466,1,1
6467,6467,3,1
6468,6468,3,2
6469,6469,2,1
6470,6470,3,1
6471,6471,3,1
6472,6472,1,0
6473,6473,2,1
6474,6474,1,0
6475,6475,3,1
6476,6476,3,2
6477,6477,2,1
6478,6478,2,0
6479,6479,3,0
6480,6480,1,1
6481,6481,1,0
6482,6482,1,0
6483,6483,2,1
6484,6484,1,0
6485,6485,3,1
6486,6486,2,2
6487,6487,1,1
6488,6488,2,2
6489,6489,1,2
6490,6490,1,2
6491,6491,1,1
6492,6492,3,2
6493,6493,1,1
6494,6494,3,0
6495,6495,1,1
6496,6496,2,0
6497,6497,1,1
6498,6498,1,2
6499,6499,3,1
6500,6500,3,1
6501,6501,2,0
6502,6502,1,2
6503,6503,3,0
6504,6504,3,1
6505,6505,2,2
6506,6506,2,2
6507,6507,3,2
6508,6508,3,2
6509,6509,3,1
6510,6510,1,2
6511,6511,2,1
6512,6512,3,0
6513,6513,3,2
6514,6514,3,0
6515,6515,3,1
6516,6516,1,2
6517,6517,2,0
6518,6518,3,1
6519,6519,3,0
6520,6520,2,1
6521,6521,2,0
6522,6522,1,2
6523,6523,3,2
6524,6524,1,0
6525,6525,3,2
6526,6526,1,0
6527,6527,3,2
6528,6528,1,2
6529,6529,2,1
6530,6530,2,0
6531,6531,1,2
6532,6532,3,0
6533,6533,1,0
6534,6534,2,0
6535,6535,1,2
6536,6536,1,1
6537,6537,1,0
6538,6538,2,1
6539,6539,1,2
6540,6540,3,0
6541,6541,1,0
6542,6542,1,0
6543,6543,2,0
6544,6544,1,2
6545,6545,1,0
6546,6546,1,0
6547,6547,1,0
6548,6548,1,1
6549,6549,2,1
6550,6550,1,0
6551,6551,1,0
6552,6552,1,2
6553,6553,1,2
6554,6554,2,0
6555,6555,3,1
6556,6556,3,1
6557,6557,1,1
6558,6558,3,0
6559,6559,3,0
6560,6560,2,1
6561,6561,1,0
6562,6562,3,0
6563,6563,3,1
6564,6564,3,1
6565,6565,3,1
6566,6566,1,1
6567,6567,1,0
6568,6568,3,1
6569,6569,3,2
6570,6570,1,2
6571,6571,1,0
6572,6572,2,0
6573,6573,1,0
6574,6574,3,1
6575,6575,3,2
6576,6576,2,1
6577,6577,1,0
6578,6578,3,2
6579,6579,3,2
6580,6580,1,2
6581,6581,1,1
6582,6582,1,1
6583,6583,1,2
6584,6584,3,0
6585,6585,3,2
6586,6586,1,1
6587,6587,1,2
6588,6588,1,0
6589,6589,3,0
6590,6590,1,0
6591,6591,1,0
6592,6592,3,2
6593,6593,1,1
6594,6594,1,1
6595,6595,2,2
6596,6596,3,0
6597,6597,3,2
6598,6598,3,1
6599,6599,2,0
6600,6600,2,1
6601,6601,2,2
6602,6602,1,1
6603,6603,1,2
6604,6604,2,0
6605,6605,2,1
6606,6606,2,2
6607,6607,1,2
6608,6608,2,2
6609,6609,3,2
6610,6610,3,0
6611,6611,3,2
6612,6612,1,1
6613,6613,3,2
6614,6614,1,0
6615,6615,1,2
6616,6616,2,0
6617,6617,2,0
6618,6618,2,2
6619,6619,1,0
6620,6620,3,2
6621,6621,2,2
6622,6622,2,0
6623,6623,2,1
6624,6624,3,0
6625,6625,1,2
6626,6626,1,2
6627,6627,3,0
6628,6628,2,1
6629,6629,3,0
6630,6630,2,1
6631,6631,1,2
6632,6632,2,0
6633,6633,1,2
6634,6634,1,1
6635,6635,1,0
6636,6636,3,2
6637,6637,3,1
6638,6638,1,2
6639,6639,3,1
6640,6640,2,1
6641,6641,3,1
6642,6642,3,0
6643,6643,3,2
6644,6644,1,2
6645,6645,2,2
6646,6646,3,1
6647,6647,1,2
6648,6648,2,0
6649,6649,1,1
6650,6650,3,2
6651,6651,1,2
6652,6652,1,1
6653,6653,2,1
6654,6654,3,2
6655,6655,1,0
6656,6656,1,2
6657,6657,3,0
6658,6658,1,1
6659,6659,3,0
6660,6660,3,1
6661,6661,1,1
6662,6662,1,2
6663,6663,2,0
6664,6664,1,2
6665,6665,2,1
6666,6666,2,1
6667,6667,3,0
6668,6668,1,0
6669,6669,1,1
6670,6670,2,1
6671,6671,2,2
6672,6672,1,0
6673,6673,1,1
6674,6674,2,0
6675,6675,2,2
6676,6676,1,2
6677,6677,1,2
6678,6678,3,0
6679,6679,2,0
6680,6680,3,1
6681,6681,3,0
6682,6682,1,1
6683,6683,1,0
6684,6684,2,1
6685,6685,3,1
6686,6686,1,0
6687,6687,1,0
6688,6688,3,0
6689,6689,3,0
6690,6690,1,2
6691,6691,3,1
6692,6692,2,0
6693,6693,1,2
6694,6694,1,0
6695,6695,2,2
6696,6696,3,2
6697,6697,1,0
6698,6698,1,0
6699,6699,3,2
6700,6700,1,2
6701,6701,3,1
6702,6702,3,2
6703,6703,3,1
6704,6704,1,2
6705,6705,1,0
6706,6706,3,2
6707,6707,3,0
6708,6708,3,0
6709,6709,3,1
6710,6710,3,1
6711,6711,3,0
6712,6712,1,1
6713,6713,1,1
6714,6714,3,1
6715,6715,1,0
6716,6716,2,0
6717,6717,1,1
6718,6718,1,0
6719,6719,2,2
6720,6720,1,2
6721,6721,1,2
6722,6722,1,0
6723,6723,3,0
6724,6724,2,1
6725,6725,1,1
6726,6726,1,2
6727,6727,2,0
6728,6728,1,0
6729,6729,1,2
6730,6730,3,2
6731,6731,1,0
6732,6732,1,0
6733,6733,1,2
6734,6734,2,1
6735,6735,1,2
6736,6736,1,1
6737,6737,1,1
6738,6738,1,0
6739,6739,1,2
6740,6740,1,0
6741,6741,3,1
6742,6742,1,2
6743,6743,2,0
6744,6744,3,0
6745,6745,1,0
6746,6746,1,1
6747,6747,2,0
6748,6748,1,0
6749,6749,3,0
6750,6750,3,2
6751,6751,3,0
6752,6752,1,1
6753,6753,1,0
6754,6754,3,0
6755,6755,1,0
6756,6756,3,0
6757,6757,3,0
6758,6758,1,0
6759,6759,3,0
6760,6760,3,1
6761,6761,1,2
6762,6762,2,1
6763,6763,1,1
6764,6764,2,2
6765,6765,3,1
6766,6766,3,0
6767,6767,1,2
6768,6768,2,1
6769,6769,1,2
6770,6770,3,2
6771,6771,1,2
6772,6772,3,1
6773,6773,2,0
6774,6774,1,2
6775,6775,3,1
6776,6776,2,2
6777,6777,2,1
6778,6778,1,1
6779,6779,1,2
6780,6780,3,1
6781,6781,1,0
6782,6782,1,1
6783,6783,3,2
6784,6784,1,0
6785,6785,1,2
6786,6786,3,1
6787,6787,1,1
6788,6788,1,2
6789,6789,3,2
6790,6790,2,0
6791,6791,1,2
6792,6792,2,0
6793,6793,1,0
6794,6794,1,2
6795,6795,1,2
6796,6796,3,2
6797,6797,1,2
6798,6798,1,2
6799,6799,1,2
6800,6800,2,2
6801,6801,1,0
6802,6802,1,2
6803,6803,3,0
6804,6804,1,0
6805,6805,1,2
6806,6806,1,1
6807,6807,3,0
6808,6808,3,1
6809,6809,1,0
6810,6810,1,2
6811,6811,1,2
6812,6812,2,1
6813,6813,1,2
6814,6814,3,1
6815,6815,1,0
6816,6816,1,1
6817,6817,1,0
6818,6818,3,0
6819,6819,1,2
6820,6820,2,0
6821,6821,2,1
6822,6822,1,2
6823,6823,2,2
6824,6824,1,0
6825,6825,1,2
6826,6826,1,1
6827,6827,1,1
6828,6828,3,1
6829,6829,1,0
6830,6830,2,1
6831,6831,3,1
6832,6832,2,0
6833,6833,1,2
6834,6834,1,0
6835,6835,1,2
6836,6836,2,0
6837,6837,2,1
6838,6838,3,1
6839,6839,1,2
6840,6840,1,2
6841,6841,2,1
6842,6842,2,2
6843,6843,3,1
6844,6844,1,1
6845,6845,3,1
6846,6846,1,1
6847,6847,3,1
6848,6848,3,0
6849,6849,2,0
6850,6850,3,0
6851,6851,2,2
6852,6852,1,2
6853,6853,3,2
6854,6854,1,1
6855,6855,1,0
6856,6856,1,2
6857,6857,1,2
6858,6858,3,1
6859,6859,1,0
6860,6860,1,0
6861,6861,1,0
6862,6862,1,0
6863,6863,1,0
6864,6864,1,2
6865,6865,2,1
6866,6866,3,2
6867,6867,1,2
6868,6868,1,1
6869,6869,1,0
6870,6870,3,1
6871,6871,1,2
6872,6872,2,2
6873,6873,2,1
6874,6874,3,0
6875,6875,1,0
6876,6876,3,2
6877,6877,1,2
6878,6878,1,0
6879,6879,2,1
6880,6880,3,1
6881,6881,2,0
6882,6882,2,2
6883,6883,1,1
6884,6884,1,0
6885,6885,3,2
6886,6886,1,2
6887,6887,2,2
6888,6888,1,2
6889,6889,1,1
6890,6890,1,1
6891,6891,2,2
6892,6892,2,1
6893,6893,3,2
6894,6894,2,2
6895,6895,1,1
6896,6896,1,0
6897,6897,1,2
6898,6898,1,0
6899,6899,3,0
6900,6900,1,2
6901,6901,2,0
6902,6902,3,2
6903,6903,1,2
6904,6904,3,1
6905,6905,1,2
6906,6906,1,1
6907,6907,1,2
6908,6908,2,0
6909,6909,1,0
6910,6910,1,0
6911,6911,1,0
6912,6912,1,1
6913,6913,2,2
6914,6914,3,1
6915,6915,3,2
6916,6916,2,0
6917,6917,1,1
6918,6918,1,0
6919,6919,3,0
6920,6920,1,1
6921,6921,1,2
6922,6922,3,0
6923,6923,3,0
6924,6924,3,1
6925,6925,3,2
6926,6926,3,1
6927,6927,3,2
6928,6928,1,1
6929,6929,1,0
6930,6930,2,2
6931,6931,2,2
6932,6932,2,1
6933,6933,1,1
6934,6934,3,0
6935,6935,1,2
6936,6936,1,2
6937,6937,1,0
6938,6938,3,1
6939,6939,2,2
6940,6940,1,0
6941,6941,2,0
6942,6942,2,2
6943,6943,2,0
6944,6944,2,1
6945,6945,3,2
6946,6946,1,2
6947,6947,3,2
6948,6948,1,0
6949,6949,3,0
6950,6950,1,1
6951,6951,1,0
6952,6952,1,1
6953,6953,1,0
6954,6954,1,1
6955,6955,3,0
6956,6956,2,0
6957,6957,3,2
6958,6958,3,2
6959,6959,3,2
6960,6960,2,2
6961,6961,3,0
6962,6962,1,0
6963,6963,1,1
6964,6964,3,1
6965,6965,1,2
6966,6966,1,0
6967,6967,1,1
6968,6968,2,2
6969,6969,2,1
6970,6970,2,2
6971,6971,3,0
6972,6972,1,0
6973,6973,3,2
6974,6974,3,0
6975,6975,1,0
6976,6976,1,1
6977,6977,2,2
6978,6978,1,1
6979,6979,2,0
6980,6980,3,2
6981,6981,3,0
6982,6982,1,2
6983,6983,2,1
6984,6984,3,0
6985,6985,1,1
6986,6986,3,1
6987,6987,1,1
6988,6988,1,1
6989,6989,2,0
6990,6990,1,1
6991,6991,2,1
6992,6992,1,1
6993,6993,1,0
6994,6994,2,0
6995,6995,2,2
6996,6996,1,1
6997,6997,1,2
6998,6998,1,2
6999,6999,2,2
7000,7000,1,2
7001,7001,3,2
7002,7002,2,0
7003,7003,1,2
7004,7004,1,0
7005,7005,1,2
7006,7006,1,2
7007,7007,1,1
7008,7008,1,2
7009,7009,2,0
7010,7010,3,1
7011,7011,1,1
7012,7012,3,1
7013,7013,2,2
7014,7014,2,0
7015,7015,3,2
7016,7016,2,0
7017,7017,3,0
7018,7018,3,0
7019,7019,3,1
7020,7020,2,0
7021,7021,3,0
7022,7022,3,1
7023,7023,1,2
7024,7024,2,1
7025,7025,3,0
7026,7026,3,1
7027,7027,1,2
7028,7028,3,2
7029,7029,3,1
7030,7030,1,2
7031,7031,1,1
7032,7032,3,2
7033,7033,3,0
7034,7034,1,0
7035,7035,2,0
7036,7036,2,2
7037,7037,1,2
7038,7038,2,0
7039,7039,1,2
7040,7040,1,0
7041,7041,2,1
7042,7042,1,2
7043,7043,3,2
7044,7044,1,2
7045,7045,1,0
7046,7046,2,0
7047,7047,2,0
7048,7048,1,1
7049,7049,3,1
7050,7050,3,2
7051,7051,2,0
7052,7052,1,2
7053,7053,2,0
7054,7054,3,0
7055,7055,1,1
7056,7056,1,1
7057,7057,3,0
7058,7058,3,1
7059,7059,1,2
7060,7060,3,0
7061,7061,1,0
7062,7062,1,1
7063,7063,1,0
7064,7064,3,2
7065,7065,3,0
7066,7066,3,1
7067,7067,3,0
7068,7068,1,0
7069,7069,1,0
7070,7070,3,0
7071,7071,1,2
7072,7072,3,2
7073,7073,2,1
7074,7074,3,2
7075,7075,3,2
7076,7076,3,2
7077,7077,1,1
7078,7078,2,2
7079,7079,1,0
7080,7080,3,0
7081,7081,3,1
7082,7082,3,1
7083,7083,2,0
7084,7084,1,2
7085,7085,1,2
7086,7086,2,2
7087,7087,1,1
7088,7088,1,2
7089,7089,3,2
7090,7090,1,1
7091,7091,3,0
7092,7092,2,0
7093,7093,1,1
7094,7094,3,2
7095,7095,1,1
7096,7096,3,1
7097,7097,1,1
7098,7098,1,0
7099,7099,2,1
7100,7100,1,0
7101,7101,1,2
7102,7102,2,2
7103,7103,3,2
7104,7104,1,2
7105,7105,3,2
7106,7106,1,0
7107,7107,3,1
7108,7108,1,2
7109,7109,3,0
7110,7110,3,1
7111,7111,3,0
7112,7112,1,1
7113,7113,1,0
7114,7114,3,2
7115,7115,2,2
7116,7116,1,0
7117,7117,3,0
7118,7118,1,1
7119,7119,1,2
7120,7120,3,1
7121,7121,2,1
7122,7122,1,1
7123,7123,1,2
7124,7124,1,1
7125,7125,3,1
7126,7126,3,1
7127,7127,3,0
7128,7128,3,1
7129,7129,1,1
7130,7130,2,0
7131,7131,1,2
7132,7132,3,1
7133,7133,1,1
7134,7134,2,0
7135,7135,1,2
7136,7136,3,0
7137,7137,2,2
7138,7138,1,1
7139,7139,1,0
7140,7140,2,1
7141,7141,3,0
7142,7142,3,1
7143,7143,2,1
7144,7144,3,2
7145,7145,1,1
7146,7146,3,1
7147,7147,2,0
7148,7148,1,1
7149,7149,1,1
7150,7150,1,2
7151,7151,1,0
7152,7152,1,0
7153,7153,2,1
7154,7154,3,0
7155,7155,3,0
7156,7156,1,2
7157,7157,2,1
7158,7158,1,0
7159,7159,2,1
7160,7160,3,0
7161,7161,1,0
7162,7162,1,1
7163,7163,1,1
7164,7164,2,2
7165,7165,1,1
7166,7166,3,2
7167,7167,3,2
7168,7168,2,0
7169,7169,2,0
7170,7170,3,1
7171,7171,1,1
7172,7172,3,1
7173,7173,1,1
7174,7174,2,0
7175,7175,1,2
7176,7176,1,0
7177,7177,2,2
7178,7178,1,0
7179,7179,1,2
7180,7180,1,0
7181,7181,1,1
7182,7182,1,0
7183,7183,1,2
7184,7184,3,1
7185,7185,1,0
7186,7186,3,0
7187,7187,1,2
7188,7188,1,1
7189,7189,3,0
7190,7190,3,0
7191,7191,1,1
7192,7192,2,1
7193,7193,1,1
7194,7194,3,2
7195,7195,1,0
7196,7196,3,0
7197,7197,2,0
7198,7198,1,1
7199,7199,2,2
7200,7200,2,0
7201,7201,1,1
7202,7202,1,0
7203,7203,3,2
7204,7204,1,0
7205,7205,3,0
7206,7206,3,1
7207,7207,1,2
7208,7208,3,2
7209,7209,1,1
7210,7210,1,2
7211,7211,1,2
7212,7212,1,1
7213,7213,3,0
7214,7214,2,2
7215,7215,2,1
7216,7216,3,2
7217,7217,2,2
7218,7218,3,0
7219,7219,1,1
7220,7220,3,1
7221,7221,1,2
7222,7222,3,2
7223,7223,1,0
7224,7224,3,2
7225,7225,2,2
7226,7226,2,1
7227,7227,1,0
7228,7228,1,0
7229,7229,1,1
7230,7230,1,0
7231,7231,1,0
7232,7232,1,0
7233,7233,2,2
7234,7234,1,2
7235,7235,1,1
7236,7236,2,2
7237,7237,1,1
7238,7238,1,1
7239,7239,3,2
7240,7240,3,1
7241,7241,2,0
7242,7242,1,1
7243,7243,1,2
7244,7244,3,0
7245,7245,2,2
7246,7246,2,0
7247,7247,1,1
7248,7248,3,0
7249,7249,3,0
7250,7250,1,0
7251,7251,3,2
7252,7252,3,2
7253,7253,3,1
7254,7254,1,1
7255,7255,2,0
7256,7256,1,1
7257,7257,1,0
7258,7258,2,1
7259,7259,3,0
7260,7260,2,2
7261,7261,1,0
7262,7262,3,2
7263,7263,3,1
7264,7264,3,1
7265,7265,1,1
7266,7266,3,0
7267,7267,1,0
7268,7268,3,1
7269,7269,2,1
7270,7270,1,2
7271,7271,1,2
7272,7272,3,1
7273,7273,1,0
7274,7274,3,0
7275,7275,1,1
7276,7276,3,1
7277,7277,3,2
7278,7278,2,1
7279,7279,1,1
7280,7280,3,2
7281,7281,3,0
7282,7282,1,1
7283,7283,3,0
7284,7284,2,1
7285,7285,2,0
7286,7286,3,1
7287,7287,2,1
7288,7288,1,0
7289,7289,1,0
7290,7290,3,1
7291,7291,3,0
7292,7292,2,0
7293,7293,1,0
7294,7294,1,0
7295,7295,1,0
7296,7296,1,0
7297,7297,2,0
7298,7298,1,0
7299,7299,1,2
7300,7300,3,0
7301,7301,3,1
7302,7302,3,2
7303,7303,1,0
7304,7304,2,1
7305,7305,1,1
7306,7306,2,0
7307,7307,1,0
7308,7308,2,2
7309,7309,1,1
7310,7310,1,1
7311,7311,1,0
7312,7312,2,2
7313,7313,2,2
7314,7314,1,0
7315,7315,1,0
7316,7316,1,2
7317,7317,3,1
7318,7318,1,0
7319,7319,3,2
7320,7320,3,1
7321,7321,2,2
7322,7322,3,1
7323,7323,3,2
7324,7324,3,0
7325,7325,3,2
7326,7326,2,2
7327,7327,1,2
7328,7328,3,2
7329,7329,2,0
7330,7330,2,1
7331,7331,3,1
7332,7332,2,2
7333,7333,3,0
7334,7334,2,2
7335,7335,3,2
7336,7336,3,0
7337,7337,1,0
7338,7338,3,2
7339,7339,1,1
7340,7340,3,1
7341,7341,1,1
7342,7342,3,2
7343,7343,3,1
7344,7344,1,1
7345,7345,2,1
7346,7346,1,1
7347,7347,1,2
7348,7348,1,1
7349,7349,1,1
7350,7350,2,2
7351,7351,3,0
7352,7352,3,2
7353,7353,1,1
7354,7354,2,0
7355,7355,3,0
7356,7356,1,0
7357,7357,2,2
7358,7358,1,2
7359,7359,1,1
7360,7360,2,2
7361,7361,1,0
7362,7362,1,1
7363,7363,3,1
7364,7364,3,1
7365,7365,3,1
7366,7366,1,2
7367,7367,2,1
